Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,946.200,10.549,0.486,0.760,10.633,16.181,21.818,27.816,46.581,114.650,0.095
5,906.800,11.023,0.452,0.690,10.364,15.445,19.191,22.380,33.434,1022.019,0.091
10,1075.400,9.282,0.452,0.686,10.438,15.315,19.062,22.581,34.058,85.818,0.108
15,1084.800,9.207,0.437,0.691,10.440,15.379,18.985,21.672,31.879,98.354,0.109
20,887.000,11.705,0.461,0.709,10.935,15.657,19.041,22.235,33.122,1036.567,0.085
25,940.200,10.203,0.449,0.702,10.789,15.546,19.252,22.094,32.073,993.492,0.098
30,1113.000,8.973,0.442,0.675,10.215,15.063,18.420,20.816,33.381,86.950,0.111
35,968.800,10.312,0.443,0.687,10.189,15.168,18.676,21.536,31.658,1026.195,0.097
40,1126.000,8.879,0.463,0.690,10.340,15.041,18.307,20.450,29.458,45.112,0.113
45,1132.600,8.808,0.451,0.680,9.879,15.024,18.674,21.242,31.731,80.698,0.114
50,924.000,10.829,0.455,0.684,10.349,15.106,18.497,20.851,32.001,1020.334,0.092
55,1115.800,8.943,0.463,0.670,10.292,15.137,18.596,20.944,30.622,99.121,0.112
60,797.600,12.520,0.457,0.686,10.383,15.291,18.776,22.071,38.379,1028.018,0.080
65,1095.600,9.124,0.450,0.682,10.534,15.380,18.614,21.005,32.244,88.320,0.110
70,1116.000,8.974,0.452,0.678,10.311,15.190,18.493,20.810,31.125,81.019,0.111
75,959.600,10.381,0.454,0.677,9.982,14.935,18.477,21.325,30.431,1028.194,0.096
80,1090.200,9.165,0.444,0.678,10.658,15.194,18.489,20.892,30.524,89.179,0.109
85,1106.000,9.039,0.455,0.671,10.525,15.117,18.380,20.444,30.026,85.191,0.111
90,1120.200,8.915,0.454,0.676,10.220,15.127,18.490,20.909,31.728,81.184,0.112
95,877.200,11.402,0.453,0.690,10.773,15.483,18.596,21.453,33.092,1025.737,0.088
100,914.800,11.049,0.451,0.671,10.230,15.047,18.592,21.230,33.613,1025.399,0.091
105,846.600,11.664,0.427,0.695,10.860,15.786,19.197,21.867,36.127,1015.586,0.086
110,1107.200,9.031,0.426,0.672,10.291,15.198,18.560,20.900,31.871,97.244,0.111
115,1105.800,9.010,0.454,0.673,10.311,15.223,18.576,20.888,30.067,90.291,0.111
