Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,38.000,4.177,1.371,2.205,2.801,4.157,6.209,8.640,28.286,97.604,0.239
5,36.000,2.253,1.161,1.764,2.083,2.529,3.231,3.637,4.538,6.162,0.444
10,39.000,1.913,1.181,1.589,1.812,2.103,2.586,2.864,3.500,3.635,0.523
15,40.800,1.937,1.164,1.582,1.800,2.116,2.687,2.928,4.155,5.087,0.516
20,37.800,2.175,1.188,1.556,1.801,2.152,2.672,3.217,26.671,27.080,0.460
25,34.000,1.927,1.142,1.553,1.776,2.119,2.754,3.031,3.611,4.849,0.519
30,38.600,1.779,1.055,1.462,1.660,1.972,2.444,2.905,3.534,4.173,0.562
35,31.800,1.847,1.165,1.464,1.666,2.011,2.644,3.097,3.968,4.546,0.541
40,39.000,1.935,1.173,1.487,1.743,2.168,2.759,3.121,4.436,4.709,0.517
45,33.400,1.892,1.073,1.453,1.666,2.208,2.713,3.021,3.956,4.370,0.529
50,28.400,1.961,1.156,1.466,1.755,2.330,2.983,3.322,4.044,4.660,0.510
55,26.200,1.877,1.100,1.417,1.642,2.080,2.778,3.496,4.478,4.581,0.533
60,46.600,1.850,1.094,1.485,1.678,2.027,2.479,3.020,4.227,5.741,0.540
65,51.000,1.932,1.108,1.508,1.726,2.094,2.764,3.492,4.572,7.145,0.518
70,64.800,1.724,1.111,1.472,1.644,1.887,2.170,2.485,3.216,6.000,0.580
75,45.400,1.757,1.134,1.464,1.641,1.899,2.302,2.640,3.504,4.835,0.569
80,38.200,1.774,1.109,1.533,1.686,1.903,2.191,2.519,3.503,5.576,0.564
85,61.400,1.741,1.044,1.472,1.643,1.904,2.258,2.466,3.096,5.891,0.574
90,51.800,1.739,1.128,1.487,1.656,1.876,2.200,2.582,3.291,3.518,0.575
95,58.600,1.787,1.151,1.468,1.649,1.944,2.310,2.844,3.888,5.505,0.560
100,59.600,1.746,1.112,1.478,1.656,1.891,2.233,2.615,3.332,3.423,0.573
105,46.400,1.724,1.125,1.467,1.646,1.877,2.145,2.469,3.145,3.934,0.580
110,62.200,1.706,1.014,1.503,1.624,1.830,2.094,2.430,2.972,3.332,0.586
115,59.800,1.740,1.154,1.479,1.657,1.840,2.196,2.591,3.925,4.333,0.575
