Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,388.800,9.416,1.209,5.017,7.314,11.254,16.777,20.051,39.703,110.235,0.106
5,422.000,6.309,1.291,4.341,5.707,8.179,10.052,11.067,13.476,16.427,0.159
10,436.200,5.760,1.314,3.856,4.964,7.394,9.632,10.697,12.767,66.152,0.174
15,496.800,5.607,1.329,3.801,4.789,7.240,9.434,10.403,12.163,16.902,0.178
20,437.600,6.070,1.450,3.904,5.335,8.153,9.824,10.682,12.803,44.343,0.165
25,393.400,6.065,1.585,4.036,5.338,8.134,9.789,10.829,12.650,19.271,0.165
30,464.400,5.716,1.391,3.852,4.940,7.514,9.384,10.325,12.367,17.670,0.175
35,349.600,6.270,1.521,4.094,5.584,8.377,10.215,11.340,13.841,16.629,0.160
40,413.400,6.242,1.561,4.113,5.523,8.087,9.889,11.174,13.998,40.436,0.160
45,401.200,6.236,1.532,4.189,5.750,7.964,9.960,10.926,12.749,15.440,0.160
50,341.400,6.474,1.491,4.390,5.855,8.398,10.313,11.314,13.646,16.975,0.154
55,289.800,8.654,1.625,4.321,6.180,8.608,10.378,11.395,13.815,1017.338,0.116
60,442.400,6.198,1.316,3.964,5.349,8.337,10.035,11.037,13.454,66.372,0.161
65,524.400,5.719,1.400,3.737,4.749,7.346,9.775,11.230,14.233,37.833,0.175
70,620.200,5.698,1.113,3.403,4.221,6.695,11.349,13.681,17.527,28.947,0.175
75,518.800,5.445,1.204,3.262,4.061,6.051,10.710,13.138,17.353,76.257,0.184
80,472.200,6.501,1.044,3.454,4.308,8.023,11.907,14.061,18.459,1011.493,0.154
85,646.600,5.743,1.145,3.316,4.153,6.980,11.745,13.924,17.381,65.734,0.174
90,609.000,5.796,1.103,3.364,4.179,7.230,11.866,13.673,16.793,63.939,0.173
95,622.400,5.671,1.001,3.280,4.121,6.983,11.548,13.522,17.244,70.785,0.176
100,664.200,5.703,1.015,3.308,4.083,6.579,11.636,13.638,18.632,76.355,0.175
105,591.000,5.695,1.162,3.341,4.114,7.068,11.559,13.749,17.631,72.543,0.176
110,641.600,5.536,1.175,3.312,4.030,6.202,11.202,13.141,17.010,77.629,0.181
115,663.400,5.518,1.043,3.286,4.042,6.311,11.131,13.563,16.863,59.154,0.181
