Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,37.000,4.758,2.741,3.893,4.422,5.145,5.917,7.051,12.196,13.489,0.210
5,47.600,4.110,2.723,3.577,4.020,4.602,4.966,5.227,5.719,6.495,0.243
10,52.800,4.080,2.510,3.618,4.064,4.517,4.899,5.128,5.695,6.217,0.245
15,49.200,4.325,2.695,3.778,4.355,4.735,5.247,5.665,6.287,8.474,0.231
20,40.800,4.295,2.835,3.748,4.247,4.722,5.150,5.447,6.332,10.458,0.233
25,42.200,4.138,2.783,3.641,4.066,4.508,5.054,5.327,5.678,8.466,0.242
30,38.200,4.274,2.628,3.716,4.228,4.728,5.013,5.505,6.840,10.325,0.234
35,42.600,4.159,2.743,3.630,4.073,4.551,4.962,5.332,6.283,8.307,0.240
40,54.000,4.258,2.624,3.794,4.200,4.723,5.119,5.424,6.752,7.414,0.235
45,47.200,4.170,2.254,3.756,4.069,4.575,5.076,5.345,6.093,9.300,0.240
50,54.400,4.187,2.463,3.708,4.108,4.584,4.936,5.207,6.119,8.773,0.239
55,46.000,4.132,2.643,3.693,4.097,4.573,4.914,5.100,5.429,5.481,0.242
60,52.000,4.067,2.555,3.542,4.036,4.554,4.978,5.348,5.919,8.142,0.246
65,53.800,4.127,1.963,3.629,4.161,4.529,4.923,5.432,6.118,6.215,0.242
70,56.200,4.221,2.338,3.692,4.259,4.652,5.116,5.546,6.108,7.014,0.237
75,45.200,4.161,2.720,3.681,4.090,4.603,5.074,5.369,5.839,7.745,0.240
80,44.400,4.291,2.601,3.773,4.265,4.738,5.124,5.491,6.300,14.366,0.233
85,60.000,4.226,2.491,3.789,4.203,4.617,5.088,5.519,6.191,6.673,0.237
90,60.000,4.255,2.697,3.738,4.191,4.676,5.234,5.542,6.298,6.598,0.235
95,41.600,4.236,2.756,3.836,4.153,4.680,5.049,5.336,5.857,7.587,0.236
100,57.200,4.085,2.402,3.640,3.980,4.493,4.967,5.257,6.025,6.552,0.245
105,33.800,4.199,2.444,3.630,4.066,4.654,5.096,5.338,11.147,12.627,0.238
110,35.600,4.212,2.495,3.697,4.184,4.544,5.041,5.450,8.289,8.736,0.237
115,63.200,4.096,2.359,3.641,4.081,4.601,4.974,5.160,5.862,6.182,0.244
