Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,343,343.000,912,8681,19501,28749,34492,54417,78702,229206,316174,342,1,229206,19501,28749,34492,54417,78702
1,843,843.000,656,1479,9980,11933,19928,26506,30702,42553,79176,843,0,42553,9980,11933,19928,26506,30702
2,744,744.000,616,1424,10781,13304,19362,29532,41126,61329,97532,744,0,61329,10781,13304,19362,29532,41126
3,897,897.000,827,1304,8324,11125,18089,25424,31475,51991,68192,897,0,51991,8324,11125,18089,25424,31475
4,916,916.000,718,1211,7596,10819,17279,24412,31054,53378,87456,915,1,53378,7596,10819,17279,24412,31054
5,942,942.000,520,1220,7521,10696,16922,23877,33719,47165,71784,942,0,47165,7521,10696,16922,23877,33719
6,977,977.000,703,1187,7953,10198,16797,22105,26962,58716,90638,977,0,58716,7953,10198,16797,22105,26962
7,948,948.000,655,1138,9195,10412,17156,22197,28113,47267,70092,947,1,47267,9195,10412,17156,22197,28113
8,1032,1032.000,639,1168,5100,9674,15858,21564,27856,46347,81531,1032,0,46347,5100,9674,15858,21564,27856
9,981,981.000,599,1168,9714,10225,16900,21807,24798,40536,110925,980,1,40536,9714,10225,16900,21807,24798
10,973,973.000,695,1132,9129,10270,16795,21681,28434,47912,74849,972,1,47912,9129,10270,16795,21681,28434
11,979,979.000,697,1129,8299,10150,16275,21694,24693,70354,97273,978,1,70354,8299,10150,16275,21694,24693
12,1020,1020.000,681,1144,5484,9784,16437,22260,27373,42519,65299,1019,1,42519,5484,9784,16437,22260,27373
13,1072,1072.000,678,1125,7093,9339,15853,21039,24514,37218,60134,1072,0,37218,7093,9339,15853,21039,24514
14,1065,1065.000,707,1137,5370,9366,15897,21687,24778,39736,72515,1065,0,39736,5370,9366,15897,21687,24778
15,1039,1039.000,618,1160,7246,9591,16310,21552,25768,38189,52382,1039,0,38189,7246,9591,16310,21552,25768
16,997,997.000,714,1147,5927,9965,15921,22058,27377,57588,78862,996,1,57588,5927,9965,15921,22058,27377
17,359,359.000,727,1100,7121,31842,14755,20803,28165,928488,1042891,358,1,928488,7121,31842,14755,20803,28165
18,903,903.000,740,1166,6228,9486,15829,21079,25306,40590,58754,902,1,40590,6228,9486,15829,21079,25306
