Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,642.000,13.996,0.616,1.295,12.434,20.315,29.160,38.218,60.782,233.739,0.071
5,823.200,10.825,0.575,1.134,10.860,17.376,22.273,27.725,43.895,71.784,0.092
10,871.600,10.465,0.681,1.098,10.444,17.049,22.000,25.952,40.359,97.273,0.096
15,737.200,12.503,0.717,1.109,10.386,16.912,21.678,25.646,45.681,1042.891,0.080
20,728.400,12.710,0.676,1.117,10.828,17.270,21.645,25.335,43.498,1031.564,0.079
25,739.400,12.458,0.709,1.112,10.763,16.971,21.628,25.273,43.947,1036.378,0.080
30,746.800,12.439,0.664,1.114,10.762,17.225,21.725,25.884,49.238,1048.111,0.080
35,738.000,12.453,0.663,1.117,11.014,17.004,21.407,23.903,36.417,1033.469,0.080
40,874.400,10.372,0.724,1.119,10.799,17.061,21.603,24.741,37.024,85.239,0.096
45,772.200,11.888,0.705,1.116,11.061,16.997,21.256,23.768,35.904,1037.237,0.084
50,879.200,10.374,0.718,1.111,10.855,17.179,21.446,24.374,37.094,79.571,0.096
55,856.400,10.684,0.697,1.126,11.274,17.492,21.543,24.478,38.774,90.559,0.094
60,872.800,10.410,0.712,1.112,10.870,17.018,21.613,25.221,38.417,85.079,0.096
65,900.200,9.980,0.685,1.097,10.446,16.551,20.937,23.465,38.049,80.102,0.100
70,903.600,10.068,0.670,1.097,10.558,16.678,21.062,24.043,34.702,86.244,0.099
75,720.000,12.832,0.706,1.105,10.935,16.904,21.309,24.367,40.434,1036.059,0.078
80,779.000,11.895,0.703,1.106,10.524,16.715,21.148,24.646,39.663,1042.779,0.084
85,937.600,9.653,0.702,1.114,9.847,16.260,20.660,23.024,34.071,52.804,0.104
90,897.200,10.049,0.707,1.108,10.234,16.428,21.105,24.338,38.868,73.969,0.100
95,813.800,11.241,0.678,1.105,10.217,16.565,21.004,24.162,37.027,1029.174,0.089
100,900.000,10.128,0.711,1.111,10.812,16.936,21.325,23.908,36.603,64.724,0.099
105,606.400,15.873,0.722,1.113,11.035,16.915,21.428,24.301,47.690,1032.777,0.063
110,694.600,12.836,0.721,1.122,11.293,16.961,20.901,23.987,39.085,1028.905,0.078
115,879.800,10.141,0.699,1.101,10.563,16.695,21.271,24.160,37.288,83.211,0.099
