Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.000,7.602,0.837,5.405,6.054,6.892,8.979,12.715,90.309,90.309,0.132
5,15.800,5.058,0.844,4.556,5.286,5.968,6.472,6.618,7.298,7.298,0.198
10,21.200,5.144,0.631,4.657,5.351,5.919,6.683,6.966,8.633,9.823,0.194
15,15.400,5.005,0.580,4.643,5.298,5.750,6.299,6.715,7.493,7.493,0.200
20,12.600,5.452,3.391,4.690,5.421,6.176,6.458,6.646,7.217,7.217,0.183
25,18.800,5.174,0.589,4.803,5.445,5.837,6.503,7.063,7.836,7.836,0.193
30,16.000,5.093,0.549,4.700,5.121,5.888,6.451,6.932,7.768,7.768,0.196
35,18.200,5.187,0.581,4.638,5.370,6.250,7.129,7.544,8.068,8.068,0.193
40,12.600,5.318,2.414,4.758,5.336,5.904,6.190,6.370,7.415,7.415,0.188
45,18.000,4.922,0.562,4.592,5.120,5.929,6.276,6.693,8.068,8.068,0.203
50,17.800,5.303,0.599,4.788,5.445,6.131,7.007,7.259,7.454,7.454,0.189
55,23.800,5.003,0.520,4.517,5.229,5.842,6.444,6.557,6.768,6.842,0.200
60,9.600,5.265,0.706,4.768,5.225,6.279,6.625,6.923,8.007,8.007,0.190
65,15.400,5.228,0.740,4.544,5.040,5.910,6.472,6.795,8.508,8.508,0.191
70,19.200,5.032,0.535,4.582,5.208,5.880,6.413,6.685,8.800,8.800,0.199
75,18.800,5.316,0.687,4.633,5.310,6.201,6.863,7.324,8.383,8.383,0.188
80,17.600,5.253,0.592,4.627,5.372,5.852,6.650,6.884,8.505,8.505,0.190
85,15.600,4.986,0.537,4.537,5.285,6.098,6.857,7.131,7.538,7.538,0.201
90,17.600,5.332,0.858,4.802,5.448,6.073,6.831,7.148,8.382,8.382,0.188
95,17.800,5.098,0.582,4.639,5.366,6.065,6.615,7.039,9.372,9.372,0.196
100,17.400,5.394,0.556,4.908,5.365,6.195,6.570,6.799,7.857,7.857,0.185
105,20.800,5.476,0.589,4.965,5.529,6.042,6.546,7.272,7.498,8.305,0.183
110,17.600,4.924,0.528,4.590,5.220,5.846,6.163,6.630,6.902,6.902,0.203
115,19.800,5.418,2.033,4.786,5.465,5.967,6.547,7.035,7.319,7.319,0.185
