Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.400,28.988,1.149,16.968,25.110,39.704,47.176,63.958,82.357,82.357,0.034
5,16.200,21.583,0.683,14.954,20.556,27.562,33.993,40.195,101.885,101.885,0.046
10,18.400,19.467,1.682,10.386,17.990,25.177,32.957,35.343,59.569,59.569,0.051
15,15.800,19.128,0.588,10.133,16.610,25.085,33.219,35.820,83.043,83.043,0.052
20,12.400,19.575,0.611,8.900,17.528,25.560,35.804,37.843,48.134,48.134,0.051
25,17.800,18.907,0.603,9.659,16.759,25.126,33.810,40.852,82.773,82.773,0.053
30,16.000,21.013,1.544,14.039,18.479,27.325,33.725,38.842,94.806,94.806,0.048
35,16.400,20.120,0.919,11.065,21.309,25.501,34.348,40.151,55.523,55.523,0.050
40,16.600,18.633,0.762,10.448,17.002,25.171,33.072,33.791,40.978,40.978,0.054
45,21.600,19.065,1.110,9.985,16.515,24.767,33.981,38.904,49.086,89.816,0.052
50,18.400,19.136,0.686,9.034,18.808,25.576,32.876,34.297,47.295,47.295,0.052
55,21.600,19.542,0.857,7.995,15.789,25.296,34.043,51.648,72.092,122.405,0.051
60,10.800,21.853,0.615,12.319,20.402,28.575,33.372,42.169,77.827,77.827,0.046
65,18.000,20.000,0.621,7.746,17.862,25.637,34.219,39.726,118.964,118.964,0.050
70,14.800,17.489,3.000,8.031,16.921,24.905,32.716,34.665,41.471,41.471,0.057
75,19.400,18.057,0.615,8.130,16.387,26.046,33.915,36.620,42.354,42.354,0.055
80,18.800,18.942,0.614,7.894,16.988,24.973,32.295,35.459,175.679,175.679,0.053
85,17.800,19.215,2.756,13.267,17.406,25.007,33.740,36.366,45.344,45.344,0.052
90,15.000,18.347,3.412,10.705,16.140,25.640,32.740,33.925,41.729,41.729,0.055
95,21.800,20.761,3.749,12.424,19.342,26.915,33.566,35.374,49.185,92.800,0.048
100,19.000,23.257,0.744,13.833,17.292,25.158,33.779,42.040,191.145,191.145,0.043
105,19.000,18.428,1.244,9.022,17.462,25.399,32.415,33.863,41.816,41.816,0.054
110,21.000,22.403,0.603,13.983,21.396,27.927,33.398,41.137,82.129,117.071,0.045
115,18.800,17.801,0.681,8.557,16.751,25.423,30.479,33.833,66.798,66.798,0.056
