time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,325,325.000,325.000,120055,120055,324,1
1,388,388.000,388.000,153502,153502,387,1
2,373,373.000,373.000,142076,142076,372,1
3,379,379.000,379.000,109750,109750,378,1
4,389,389.000,389.000,116178,116178,388,1
5,323,323.000,323.000,121794,121794,323,0
6,442,442.000,442.000,227537,227537,441,1
7,346,346.000,346.000,132971,132971,345,1
8,331,331.000,331.000,103704,103704,330,1
9,332,332.000,332.000,85364,85364,331,1
10,514,514.000,514.000,108097,108097,514,0
11,531,531.000,531.000,98353,98353,530,1
12,405,405.000,405.000,98413,98413,404,1
13,527,527.000,527.000,110557,110557,526,1
14,464,464.000,464.000,263803,263803,463,1
15,381,381.000,381.000,109678,109678,381,0
16,489,489.000,489.000,100494,100494,489,0
17,268,268.000,268.000,118430,118430,268,0
18,333,333.000,333.000,96978,96978,333,0
19,635,635.000,635.000,95363,95363,634,1
20,368,368.000,368.000,90203,90203,367,1
21,326,326.000,326.000,1069350,1069350,325,1
22,82,82.000,82.000,96326,96326,82,0
23,381,381.000,381.000,250947,250947,380,1
24,345,345.000,345.000,199694,199694,344,1
25,589,589.000,589.000,80527,80527,589,0
26,508,508.000,508.000,95143,95143,507,1
27,628,628.000,628.000,96323,96323,627,1
28,510,510.000,510.000,93697,93697,509,1
29,382,382.000,382.000,107870,107870,381,1
30,324,324.000,324.000,103003,103003,324,0
31,268,268.000,268.000,142626,142626,267,1
32,527,527.000,527.000,184985,184985,527,0
33,560,560.000,560.000,82419,82419,559,1
34,476,476.000,476.000,99011,99011,475,1
35,363,363.000,363.000,108448,108448,363,0
36,340,340.000,340.000,107301,107301,339,1
37,581,581.000,581.000,111216,111216,580,1
38,296,296.000,296.000,121775,121775,295,1
39,584,584.000,584.000,79361,79361,584,0
40,310,310.000,310.000,192609,192609,310,0
41,489,489.000,489.000,104696,104696,488,1
42,206,206.000,206.000,169986,169986,205,1
43,468,468.000,468.000,104100,104100,468,0
44,607,607.000,607.000,91007,91007,606,1
45,481,481.000,481.000,127043,127043,480,1
46,654,654.000,654.000,72470,72470,654,0
47,453,453.000,453.000,109554,109554,452,1
48,516,516.000,516.000,81340,81340,515,1
49,345,345.000,345.000,221247,221247,344,1
50,450,450.000,450.000,105545,105545,450,0
51,279,279.000,279.000,102307,102307,278,1
52,352,352.000,352.000,101101,101101,351,1
53,682,682.000,682.000,95794,95794,681,1
54,360,360.000,360.000,86775,86775,359,1
55,454,454.000,454.000,95342,95342,453,1
56,514,514.000,514.000,81422,81422,514,0
57,605,605.000,605.000,159045,159045,604,1
58,491,491.000,491.000,135526,135526,490,1
59,461,461.000,461.000,100167,100167,460,1
60,280,280.000,280.000,109645,109645,280,0
61,508,508.000,508.000,99100,99100,507,1
62,338,338.000,338.000,106487,106487,337,1
63,121,121.000,121.000,466826,466826,120,1
64,302,302.000,302.000,245503,245503,301,1
65,390,390.000,390.000,109518,109518,389,1
66,356,356.000,356.000,311759,311759,356,0
67,448,448.000,448.000,94832,94832,447,1
68,396,396.000,396.000,102408,102408,395,1
69,361,361.000,361.000,109655,109655,360,1
70,581,581.000,581.000,204207,204207,580,1
71,364,364.000,364.000,94256,94256,363,1
72,380,380.000,380.000,97909,97909,379,1
73,464,464.000,464.000,99514,99514,463,1
74,408,408.000,408.000,230021,230021,407,1
75,542,542.000,542.000,98233,98233,541,1
76,369,369.000,369.000,121948,121948,369,0
77,638,638.000,638.000,85388,85388,637,1
78,427,427.000,427.000,94266,94266,426,1
79,432,432.000,432.000,88775,88775,432,0
80,405,405.000,405.000,199493,199493,404,1
81,612,612.000,612.000,76702,76702,611,1
82,354,354.000,354.000,106833,106833,354,0
83,609,609.000,609.000,95030,95030,608,1
84,243,243.000,243.000,126358,126358,243,0
85,416,416.000,416.000,103142,103142,415,1
86,235,235.000,235.000,246823,246823,234,1
87,388,388.000,388.000,78970,78970,388,0
88,755,755.000,755.000,86941,86941,754,1
89,363,363.000,363.000,78985,78985,362,1
90,653,653.000,653.000,73147,73147,652,1
91,511,511.000,511.000,1013001,1013001,510,1
92,15,15.000,15.000,1019150,1019150,14,1
93,339,339.000,339.000,132163,132163,338,1
94,342,342.000,342.000,88674,88674,342,0
95,541,541.000,541.000,93324,93324,540,1
96,286,286.000,286.000,261077,261077,285,1
97,730,730.000,730.000,86695,86695,729,1
98,446,446.000,446.000,126868,126868,446,0
99,316,316.000,316.000,93597,93597,316,0
100,460,460.000,460.000,81372,81372,459,1
101,624,624.000,624.000,109074,109074,623,1
102,297,297.000,297.000,126837,126837,296,1
103,344,344.000,344.000,176355,176355,343,1
104,621,621.000,621.000,180163,180163,620,1
105,605,605.000,605.000,77219,77219,604,1
106,438,438.000,438.000,81781,81781,437,1
107,299,299.000,299.000,102114,102114,299,0
108,504,504.000,504.000,91157,91157,503,1
109,517,517.000,517.000,76540,76540,516,1
110,440,440.000,440.000,77732,77732,439,1
111,317,317.000,317.000,204872,204872,316,1
112,421,421.000,421.000,130854,130854,421,0
113,453,453.000,453.000,95911,95911,453,0
114,393,393.000,393.000,97108,97108,393,0
115,440,440.000,440.000,104008,104008,439,1
116,442,442.000,442.000,99193,99193,441,1
117,662,662.000,662.000,88034,88034,661,1
118,488,488.000,488.000,95186,95186,487,1
119,534,534.000,534.000,167078,167078,534,0
