Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.000,8.976,2.106,3.793,4.931,6.838,10.168,12.198,131.947,131.947,0.111
5,15.200,2.446,1.358,2.002,2.304,2.873,3.447,3.709,5.090,5.090,0.409
10,16.800,2.006,1.368,1.736,1.927,2.173,2.533,2.763,3.431,3.431,0.499
15,16.000,1.804,1.201,1.503,1.721,2.018,2.468,2.688,3.167,3.167,0.554
20,11.200,1.774,1.245,1.457,1.627,1.888,2.338,2.934,4.434,4.434,0.564
25,20.800,1.636,1.228,1.395,1.511,1.767,2.040,2.257,4.245,4.363,0.611
30,18.200,1.617,1.144,1.419,1.522,1.738,1.986,2.412,2.661,2.661,0.618
35,18.800,1.797,1.111,1.404,1.581,2.091,2.628,2.784,4.275,4.275,0.556
40,15.600,1.549,1.134,1.311,1.442,1.631,1.998,2.478,2.829,2.829,0.646
45,23.600,1.610,1.172,1.392,1.526,1.720,2.137,2.356,2.676,3.006,0.621
50,18.600,1.556,1.161,1.351,1.498,1.631,1.968,2.066,2.674,2.674,0.643
55,18.800,1.596,1.068,1.372,1.512,1.661,2.190,2.350,2.857,2.857,0.627
60,15.600,1.540,1.129,1.294,1.440,1.624,1.974,2.543,3.206,3.206,0.649
65,13.400,1.541,1.141,1.335,1.446,1.686,1.904,2.079,3.488,3.488,0.649
70,20.200,1.560,1.048,1.328,1.464,1.643,2.063,2.325,2.644,2.690,0.641
75,17.400,1.600,1.141,1.315,1.461,1.794,2.163,2.461,3.579,3.579,0.625
80,17.000,2.458,1.175,1.408,1.533,1.831,2.468,2.892,35.112,35.112,0.407
85,19.200,1.538,1.170,1.309,1.454,1.644,1.978,2.140,3.504,3.504,0.650
90,14.200,1.749,1.155,1.338,1.522,1.931,2.652,3.163,3.389,3.389,0.572
95,18.000,1.549,1.178,1.328,1.469,1.661,1.862,2.343,2.827,2.827,0.646
100,18.800,1.512,1.104,1.346,1.471,1.608,1.760,2.108,3.003,3.003,0.661
105,20.600,1.509,1.068,1.304,1.428,1.639,1.758,2.150,2.785,3.031,0.663
110,17.400,1.885,1.020,1.333,1.426,1.610,1.946,2.489,33.357,33.357,0.530
115,19.200,1.480,1.046,1.264,1.387,1.551,1.925,2.212,3.147,3.147,0.675
