Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,376.800,26.586,3.181,15.550,20.928,32.207,50.643,57.325,79.976,143.775,0.038
5,377.600,26.401,3.050,17.222,25.287,34.412,43.411,46.565,60.692,90.554,0.038
10,306.400,32.769,1.046,18.468,30.540,44.056,54.324,62.032,73.093,1014.922,0.031
15,301.800,32.946,1.044,20.541,28.575,40.927,52.918,61.222,86.370,218.867,0.030
20,297.000,33.657,1.341,21.647,27.382,43.245,53.943,67.453,143.249,188.682,0.030
25,244.800,41.701,1.233,26.395,39.780,52.883,67.860,79.383,120.226,214.142,0.024
30,271.200,36.167,1.482,29.013,37.385,44.912,53.045,56.476,66.889,115.991,0.028
35,280.800,35.580,1.285,27.583,35.700,44.215,53.163,55.903,74.950,120.288,0.028
40,262.800,38.109,1.266,27.600,36.435,44.948,55.225,61.423,76.625,105.172,0.026
45,269.600,37.177,1.174,27.275,35.472,44.977,52.783,60.006,80.542,121.044,0.027
50,277.200,35.806,1.111,24.652,27.306,43.466,58.939,74.314,184.960,203.425,0.028
55,230.800,43.494,2.760,28.870,42.059,53.192,64.870,73.846,100.289,128.163,0.023
60,258.400,38.469,1.346,28.649,37.579,46.006,54.469,60.337,94.320,951.583,0.026
65,347.400,28.777,1.090,15.440,22.426,36.255,48.490,59.016,84.641,1022.452,0.035
70,278.000,36.011,1.087,27.026,35.528,44.076,52.516,59.990,69.200,83.140,0.028
75,259.200,38.997,1.232,26.841,35.060,43.924,52.788,60.344,211.147,255.806,0.026
80,213.600,46.534,4.787,34.025,42.914,51.995,66.117,95.278,162.104,217.013,0.021
85,209.200,47.531,1.353,39.062,46.887,54.871,64.569,74.100,97.071,980.382,0.021
90,242.600,41.179,4.929,34.216,39.413,47.777,55.408,64.128,74.600,131.386,0.024
95,261.600,38.217,1.852,29.103,37.333,45.016,52.981,60.595,72.146,113.013,0.026
100,282.200,35.330,2.437,27.151,35.061,43.760,52.494,58.040,69.671,100.001,0.028
105,275.000,36.466,1.603,27.363,35.327,43.612,52.401,60.051,70.329,93.889,0.027
110,254.200,39.276,4.564,26.431,34.819,48.483,62.093,76.523,120.294,207.900,0.025
115,246.400,40.335,3.632,26.261,35.422,52.200,67.811,73.309,124.157,162.840,0.025
