Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,564.400,17.665,1.460,13.915,16.916,20.481,23.918,26.725,35.685,121.755,0.057
5,602.600,16.548,1.543,13.214,16.331,19.615,22.312,23.859,30.815,84.007,0.060
10,530.600,18.832,1.201,14.139,18.395,22.746,28.178,30.846,37.645,57.227,0.053
15,604.000,16.542,1.081,13.021,16.906,20.411,23.646,25.723,30.737,42.346,0.060
20,601.000,16.690,1.203,12.563,16.203,20.083,23.778,26.771,38.868,990.741,0.060
25,550.400,18.071,1.124,13.699,18.291,22.651,26.388,28.788,36.287,46.944,0.055
30,609.200,16.376,1.275,12.991,16.661,20.118,23.385,25.296,29.632,49.049,0.061
35,591.800,16.887,1.352,12.405,16.173,20.175,24.345,28.383,42.621,1023.163,0.059
40,542.800,18.405,1.375,14.118,18.701,22.744,26.726,29.053,34.378,56.883,0.054
45,618.400,16.380,1.258,12.625,16.283,19.935,23.106,25.243,29.463,1033.643,0.061
50,606.800,16.215,1.218,12.427,16.044,19.797,23.390,26.036,38.233,62.811,0.062
55,522.200,19.161,1.095,14.020,18.910,23.572,28.063,30.485,35.808,1012.826,0.052
60,621.800,16.046,1.199,12.652,16.272,19.938,23.205,25.173,30.859,41.112,0.062
65,627.600,16.079,1.239,12.195,15.655,19.250,22.515,25.051,31.672,1011.115,0.062
70,482.800,20.470,1.252,15.483,20.265,24.748,29.990,34.343,46.110,64.742,0.049
75,598.000,16.716,1.165,12.381,15.880,19.710,23.297,25.645,33.094,1025.176,0.060
80,559.800,17.862,1.092,13.137,17.898,22.369,26.972,29.759,35.103,45.191,0.056
85,573.600,17.397,1.252,13.729,17.807,21.638,24.904,26.706,30.913,46.250,0.057
90,640.000,15.594,1.181,12.142,15.752,19.340,22.803,25.222,31.467,49.585,0.064
95,544.800,18.360,1.172,13.096,17.693,22.531,27.335,30.424,41.986,1013.404,0.054
100,600.600,16.612,1.265,13.022,16.997,20.573,23.608,25.736,29.689,48.709,0.060
105,644.800,15.490,1.187,12.267,15.656,19.454,22.422,24.438,28.744,34.228,0.065
110,562.200,17.766,1.171,12.936,17.489,22.401,26.713,29.523,38.813,68.164,0.056
115,573.400,17.353,1.079,13.678,17.359,20.846,24.016,26.065,30.623,1010.361,0.058
