time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,442,442.000,442.000,118643,118643,442,0
1,577,577.000,577.000,29435,29435,577,0
2,594,594.000,594.000,29371,29371,593,1
3,604,604.000,604.000,28120,28120,603,1
4,605,605.000,605.000,28576,28576,605,0
5,609,609.000,609.000,26416,26416,609,0
6,600,600.000,600.000,67954,67954,599,1
7,617,617.000,617.000,32489,32489,617,0
8,558,558.000,558.000,34466,34466,557,1
9,629,629.000,629.000,25895,25895,628,1
10,630,630.000,630.000,25467,25467,630,0
11,627,627.000,627.000,24447,24447,627,0
12,448,448.000,448.000,44278,44278,447,1
13,437,437.000,437.000,36437,36437,437,0
14,511,511.000,511.000,44317,44317,511,0
15,564,564.000,564.000,36863,36863,564,0
16,598,598.000,598.000,33160,33160,598,0
17,590,590.000,590.000,29006,29006,590,0
18,633,633.000,633.000,28386,28386,633,0
19,635,635.000,635.000,29165,29165,635,0
20,638,638.000,638.000,29942,29942,638,0
21,639,639.000,639.000,31926,31926,638,1
22,654,654.000,654.000,27179,27179,654,0
23,610,610.000,610.000,50010,50010,610,0
24,464,464.000,464.000,49444,49444,463,1
25,611,611.000,611.000,36115,36115,611,0
26,633,633.000,633.000,32574,32574,633,0
27,439,439.000,439.000,38978,38978,439,0
28,506,506.000,506.000,31353,31353,506,0
29,563,563.000,563.000,30487,30487,562,1
30,574,574.000,574.000,35461,35461,573,1
31,612,612.000,612.000,28598,28598,612,0
32,622,622.000,622.000,28446,28446,622,0
33,622,622.000,622.000,29094,29094,622,0
34,616,616.000,616.000,29111,29111,616,0
35,676,676.000,676.000,28939,28939,676,0
36,633,633.000,633.000,27263,27263,632,1
37,643,643.000,643.000,31722,31722,643,0
38,388,388.000,388.000,59526,59526,388,0
39,619,619.000,619.000,32443,32443,619,0
40,634,634.000,634.000,44195,44195,633,1
41,534,534.000,534.000,35432,35432,534,0
42,474,474.000,474.000,33247,33247,474,0
43,506,506.000,506.000,33315,33315,505,1
44,566,566.000,566.000,29949,29949,566,0
45,591,591.000,591.000,31629,31629,591,0
46,617,617.000,617.000,29164,29164,617,0
47,643,643.000,643.000,27338,27338,643,0
48,623,623.000,623.000,28632,28632,623,0
49,618,618.000,618.000,30966,30966,618,0
50,546,546.000,546.000,39544,39544,545,1
51,636,636.000,636.000,28536,28536,636,0
52,640,640.000,640.000,30561,30561,640,0
53,548,548.000,548.000,56699,56699,548,0
54,664,664.000,664.000,26845,26845,663,1
55,667,667.000,667.000,27727,27727,666,1
56,422,422.000,422.000,36029,36029,422,0
57,458,458.000,458.000,32756,32756,458,0
58,522,522.000,522.000,50405,50405,522,0
59,542,542.000,542.000,35618,35618,542,0
60,612,612.000,612.000,36769,36769,612,0
61,627,627.000,627.000,30747,30747,627,0
62,619,619.000,619.000,27972,27972,619,0
63,613,613.000,613.000,28735,28735,613,0
64,638,638.000,638.000,27256,27256,637,1
65,610,610.000,610.000,47115,47115,610,0
66,668,668.000,668.000,27263,27263,667,1
67,630,630.000,630.000,36126,36126,629,1
68,600,600.000,600.000,29888,29888,599,1
69,630,630.000,630.000,28273,28273,629,1
70,393,393.000,393.000,54613,54613,392,1
71,423,423.000,423.000,47464,47464,423,0
72,472,472.000,472.000,37998,37998,471,1
73,555,555.000,555.000,33608,33608,554,1
74,571,571.000,571.000,31065,31065,571,0
75,598,598.000,598.000,30119,30119,598,0
76,618,618.000,618.000,27217,27217,618,0
77,584,584.000,584.000,44689,44689,583,1
78,569,569.000,569.000,33575,33575,569,0
79,621,621.000,621.000,33094,33094,620,1
80,574,574.000,574.000,37612,37612,574,0
81,631,631.000,631.000,26300,26300,630,1
82,674,674.000,674.000,29605,29605,674,0
83,445,445.000,445.000,38095,38095,445,0
84,475,475.000,475.000,35826,35826,475,0
85,503,503.000,503.000,31892,31892,502,1
86,537,537.000,537.000,29876,29876,536,1
87,575,575.000,575.000,33541,33541,575,0
88,612,612.000,612.000,28166,28166,612,0
89,641,641.000,641.000,30380,30380,641,0
90,628,628.000,628.000,31988,31988,627,1
91,640,640.000,640.000,30959,30959,640,0
92,647,647.000,647.000,31851,31851,647,0
93,643,643.000,643.000,31367,31367,642,1
94,642,642.000,642.000,26366,26366,641,1
95,586,586.000,586.000,58974,58974,586,0
96,633,633.000,633.000,26745,26745,632,1
97,617,617.000,617.000,42251,42251,617,0
98,430,430.000,430.000,53151,53151,429,1
99,458,458.000,458.000,36370,36370,458,0
100,532,532.000,532.000,34763,34763,532,0
101,570,570.000,570.000,29205,29205,570,0
102,604,604.000,604.000,28448,28448,603,1
103,666,666.000,666.000,26997,26997,665,1
104,631,631.000,631.000,29689,29689,631,0
105,625,625.000,625.000,30049,30049,624,1
106,653,653.000,653.000,28284,28284,653,0
107,636,636.000,636.000,28115,28115,636,0
108,662,662.000,662.000,30685,30685,662,0
109,648,648.000,648.000,27396,27396,648,0
110,574,574.000,574.000,55057,55057,573,1
111,680,680.000,680.000,27229,27229,680,0
112,678,678.000,678.000,28527,28527,677,1
113,417,417.000,417.000,45840,45840,416,1
114,462,462.000,462.000,36536,36536,462,0
115,540,540.000,540.000,33565,33565,539,1
116,563,563.000,563.000,30021,30021,563,0
117,578,578.000,578.000,26977,26977,578,0
118,577,577.000,577.000,33768,33768,577,0
119,609,609.000,609.000,31436,31436,609,0
