Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
66,472,472.000,2179,19130,22122,21077,24403,26133,27793,29798,30265
67,583,583.000,2022,14775,17883,17381,20364,23182,25342,29456,31789
68,610,610.000,938,12836,15346,16853,18242,21699,23661,30077,906608
69,663,663.000,969,11574,14789,14565,17711,20241,21762,26625,39300
70,709,709.000,1541,10743,13754,14060,16728,19471,22665,34782,49286
71,748,748.000,951,10975,13510,13330,16179,18622,20021,22823,25279
72,781,781.000,1399,10529,13154,12841,15440,17915,19579,22337,25454
73,767,767.000,1017,10875,13258,13027,15656,17752,19360,22635,30415
74,788,788.000,1366,9983,12681,12666,15547,18059,19718,22830,28528
75,793,793.000,1170,9989,12787,12573,15598,17995,19659,21672,33569
76,824,824.000,1232,9682,12614,12172,14814,16936,18498,21470,26115
77,690,690.000,1691,11818,14498,14464,17257,19589,21013,41361,48251
78,800,800.000,852,10216,12710,12476,15176,17278,19147,23544,27845
79,783,783.000,1221,10225,12532,12945,14997,18063,22146,30222,51223
80,476,476.000,2174,18688,21495,20762,24026,25467,27653,30002,49042
81,527,527.000,950,16042,19330,19158,22393,26130,28272,31923,41107
82,665,665.000,2279,12471,15434,14882,18225,20550,21797,25480,28209
83,687,687.000,1379,11612,14429,14505,17447,20137,21555,31178,37030
84,753,753.000,801,10554,13316,13337,16048,18756,21340,25665,35672
85,725,725.000,1905,11016,13892,13767,16713,19508,20932,25257,32452
86,769,769.000,879,10578,13204,12968,15785,18064,19516,21767,33379
87,794,794.000,1236,10260,12771,12588,15329,17822,19101,22736,30024
88,776,776.000,1309,10582,13208,12867,15438,17955,19569,23339,26813
89,796,796.000,1024,10011,12635,12566,15168,18105,19785,24816,28270
90,805,805.000,896,9708,12672,12379,14999,17437,18684,21476,29805
91,707,707.000,1769,10814,13860,14231,16872,19494,22246,54288,58403
92,824,824.000,911,9572,12226,12070,14753,16979,18281,21023,30462
93,835,835.000,1377,9723,11955,12000,14338,16745,18416,24274,34216
94,487,487.000,1899,14622,21296,20684,26219,31312,33764,37200,49517
95,502,502.000,2476,16608,20179,19685,23691,26039,27833,31445,38867
96,599,599.000,2142,13888,16711,18398,19653,22581,24757,30939,1019505
97,620,620.000,948,11716,14818,14586,17180,20322,22384,33028,40498
98,709,709.000,1682,11618,14148,14048,16688,19802,21435,24105,47424
99,739,739.000,1012,10626,13423,13457,16126,18514,20274,31182,36974
100,737,737.000,1800,11206,13701,13567,16391,18752,20335,23902,34410
101,772,772.000,800,10072,12872,12970,15595,18583,21499,25654,42526
102,824,824.000,814,9376,11710,12108,14638,17611,19524,24984,32812
103,750,750.000,1649,10128,12803,13396,15590,20128,22475,35455,43483
104,708,708.000,1129,11204,14286,14095,16832,20017,21814,27813,32464
105,821,821.000,940,9781,12407,12158,14745,16978,18231,20116,28466
106,677,677.000,1203,10270,13557,15051,18762,26045,27731,38152,42016
107,398,398.000,1661,20769,24877,24726,29409,32299,34295,40416,67540
108,501,501.000,1634,17463,20491,19986,23598,26348,28448,30547,35514
109,573,573.000,1164,13282,17406,17349,21444,24996,28694,32492,36902
110,693,693.000,1098,11925,14862,14525,17977,20599,21645,24287,40292
111,727,727.000,1695,11055,14024,13661,16811,18887,20290,27681,31727
112,753,753.000,1681,10819,13403,13305,16110,18583,20086,23791,30817
113,774,774.000,1112,10300,12832,12895,15578,18463,20929,25994,31864
114,754,754.000,1154,10657,13184,13171,15754,18729,20721,28286,34208
115,760,760.000,927,10299,13079,13238,16320,19722,21596,25650,29205
116,787,787.000,987,10037,12800,12644,15396,17841,19526,23085,31336
117,736,736.000,1074,10316,13018,13568,16190,18901,21884,45125,54781
118,719,719.000,1077,10486,13911,13934,16959,20190,21309,28246,37078
119,867,867.000,887,9116,11237,11355,13551,15992,17440,20708,31473
