Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
60,91,91.000,8142,8295,8322,10893,8386,8469,33420,66588,66588
61,82,82.000,8131,8304,8332,12088,8396,25045,33366,66644,66644
62,85,85.000,8139,8292,8329,12150,8389,24984,33410,67277,67277
63,79,79.000,8123,8292,8322,12224,8371,16622,41641,83649,83649
64,80,80.000,8137,8300,8328,12599,8376,16652,33347,116596,116596
65,95,95.000,8112,8285,8325,10425,8365,8425,25003,83459,83459
66,81,81.000,8132,8296,8330,12335,8395,16814,33419,58297,58297
67,80,80.000,8138,8295,8331,12497,8388,16825,49892,83376,83376
68,99,99.000,8161,8295,8322,10090,8361,8449,16687,74952,74952
69,79,79.000,8037,8295,8326,12551,8368,25038,58383,75072,75072
70,89,89.000,8221,8298,8325,11886,8356,8423,16621,141775,141775
71,79,79.000,8119,8300,8326,11908,8366,24906,25080,133249,133249
72,77,77.000,8135,8306,8316,12977,8356,8448,66600,83540,83540
73,99,99.000,8204,8305,8317,10096,8365,8412,8435,83352,83352
74,78,78.000,8079,8304,8317,12808,8368,33293,50198,74935,74935
75,84,84.000,8004,8301,8314,11902,8360,8443,33342,125175,125175
76,89,89.000,8076,8302,8317,11133,8357,8419,41769,83402,83402
77,74,74.000,8096,8303,8314,13503,8381,16558,74983,99955,99955
78,99,99.000,8126,8305,8319,10098,8364,8400,16617,66742,66742
79,85,85.000,8149,8305,8319,11752,8397,24973,33297,58363,58363
80,84,84.000,8127,8305,8315,11896,8372,8421,41630,83480,83480
81,85,85.000,8166,8307,8315,11761,8346,8392,33265,150952,150952
82,76,76.000,8134,8308,8321,13150,8389,16710,66616,83480,83480
83,86,86.000,7450,8303,8319,11522,8384,24958,33319,58269,58269
84,98,98.000,8150,8306,8321,10200,8356,8389,8441,83474,83474
85,85,85.000,8134,8309,8316,11757,8359,8431,33263,91816,91816
86,96,96.000,8136,8307,8320,10410,8361,8451,24954,75158,75158
87,68,68.000,8118,8298,8341,14705,16636,25061,41776,83294,83294
88,81,81.000,8097,8300,8326,12441,8373,8433,41887,91566,91566
89,93,93.000,8125,8295,8329,10655,8366,8419,16657,108440,108440
90,83,83.000,8133,8291,8338,12040,8391,24959,33210,74932,74932
91,86,86.000,8184,8305,8321,11721,8373,8475,41531,83476,83476
92,98,98.000,8170,8295,8324,10025,8358,8440,8472,74956,74956
93,81,81.000,8220,8303,8330,12471,8374,8420,41753,125066,125066
94,84,84.000,8127,8305,8326,11802,8384,8463,33314,83363,83363
95,89,89.000,8158,8309,8325,11233,8379,16616,33271,83471,83471
96,102,102.000,8082,8308,8321,9796,8357,8397,16745,25152,66627
97,94,94.000,8210,8307,8322,10547,8364,8434,16680,83450,83450
98,99,99.000,8150,8302,8330,10094,8367,8430,16729,66700,66700
99,110,110.000,8193,8295,8333,9551,8372,8422,8481,41816,83286
100,106,106.000,8198,8301,8328,8956,8356,8399,8465,33223,33283
101,110,110.000,8131,8301,8328,9091,8378,8428,8456,33512,41541
102,99,99.000,8153,8306,8322,10099,8373,8429,8501,108452,108452
103,115,115.000,8225,8311,8320,8620,8366,8399,8431,16668,33383
104,96,96.000,8208,8310,8321,10500,8371,8426,24974,83470,83470
105,89,89.000,8198,8313,8340,11143,8423,16763,24982,41664,41664
106,103,103.000,8068,8266,8323,10272,8403,8466,8560,66659,91627
107,110,110.000,8182,8308,8320,8553,8356,8391,8405,8444,33287
108,106,106.000,8203,8309,8320,9429,8363,8410,8446,41632,66710
109,103,103.000,8143,8309,8319,9704,8358,8388,8409,33503,125001
110,113,113.000,8204,8308,8319,8776,8363,8405,8486,33209,33279
111,96,96.000,8098,8306,8322,10499,8378,8514,25070,74940,74940
112,112,112.000,8196,8310,8320,8848,8355,8388,8397,8449,66731
113,107,107.000,8146,8310,8320,9341,8351,8407,8462,33314,66692
114,101,101.000,8203,8307,8321,9893,8356,8395,8433,50022,91046
115,110,110.000,8163,8308,8321,9088,8356,8405,8433,25016,75198
116,107,107.000,8227,8309,8322,9275,8360,8402,8435,43036,58258
117,106,106.000,8114,8305,8322,9432,8352,8404,8521,41691,66713
118,109,109.000,8210,8306,8321,9164,8355,8407,8452,33387,49937
119,108,108.000,8222,8307,8321,9174,8348,8389,8406,41625,66698
