Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1652395851.426821,53068,0,1
2,Payment,1652395851.480196,66376,0,1
2,Payment,1652395851.546645,24857,0,1
2,Payment,1652395851.571567,16731,0,1
2,Payment,1652395851.588363,16600,0,1
2,Payment,1652395851.605032,33345,0,1
2,Payment,1652395851.638478,8451,0,1
2,Payment,1652395851.646997,16669,0,1
2,Payment,1652395851.663734,25024,0,1
2,Payment,1652395851.688826,16607,0,1
2,Payment,1652395851.705503,8521,0,1
2,Payment,1652395851.714092,33334,0,1
2,Payment,1652395851.747493,16664,0,1
2,Payment,1652395851.764226,16682,0,1
2,Payment,1652395851.780973,16677,0,1
2,Payment,1652395851.797713,8272,0,1
2,Payment,1652395851.806048,16913,0,1
2,Payment,1652395851.823022,33428,0,1
2,Payment,1652395851.856519,16513,0,1
2,Payment,1652395851.873103,16681,0,1
2,Payment,1652395851.889851,8357,0,1
2,Payment,1652395851.898269,25219,0,1
2,Payment,1652395851.923553,8228,0,1
2,Payment,1652395851.931844,41803,0,1
2,Payment,1652395851.973713,24973,0,1
2,Payment,1652395851.998743,16670,0,1
2,Payment,1652395852.015473,66783,0,1
2,Payment,1652395852.082319,16580,0,1
2,Payment,1652395852.098958,16693,0,1
2,Payment,1652395852.115711,16714,0,1
2,Payment,1652395852.132483,16637,0,1
2,Payment,1652395852.149189,133333,0,1
2,Payment,1652395852.282591,33279,0,1
2,Payment,1652395852.315932,50157,0,1
2,Payment,1652395852.366173,58359,0,1
2,Payment,1652395852.424609,16623,0,1
2,Payment,1652395852.441313,8222,0,1
2,Payment,1652395852.449602,17164,0,1
2,Payment,1652395852.466831,16615,0,1
2,Payment,1652395852.483572,8362,0,1
2,Payment,1652395852.492031,16594,0,1
2,Payment,1652395852.508681,16762,0,1
2,Payment,1652395852.525506,16687,0,1
2,Payment,1652395852.542294,24992,0,1
2,Payment,1652395852.567349,16670,0,1
2,Payment,1652395852.584080,8245,0,1
2,Payment,1652395852.592383,16790,0,1
2,Payment,1652395852.609235,25037,0,1
2,Payment,1652395852.634327,50028,0,1
2,Payment,1652395852.684422,16645,0,1
2,Payment,1652395852.701142,75038,0,1
2,Payment,1652395852.776239,16706,0,1
2,Payment,1652395852.793008,24891,0,1
2,Payment,1652395852.817958,16836,0,1
2,Payment,1652395852.834851,8355,0,1
2,Payment,1652395852.843268,25050,0,1
2,Payment,1652395852.868376,16676,0,1
2,Payment,1652395852.885116,8310,0,1
2,Payment,1652395852.893485,16998,0,1
2,Payment,1652395852.910540,16497,0,1
2,Payment,1652395852.927092,25063,0,1
2,Payment,1652395852.952216,16676,0,1
2,Payment,1652395852.968950,25068,0,1
2,Payment,1652395852.994077,16627,0,1
2,Payment,1652395853.010801,8383,0,1
2,Payment,1652395853.019247,8370,0,1
2,Payment,1652395853.027672,16727,0,1
2,Payment,1652395853.044455,49991,0,1
2,Payment,1652395853.094511,16668,0,1
2,Payment,1652395853.111242,24935,0,1
2,Payment,1652395853.136235,83335,0,1
2,Payment,1652395853.219623,25032,0,1
2,Payment,1652395853.244715,25012,0,1
2,Payment,1652395853.269790,75022,0,1
2,Payment,1652395853.344869,16719,0,1
2,Payment,1652395853.361649,16673,0,1
2,Payment,1652395853.378377,8343,0,1
2,Payment,1652395853.386784,16697,0,1
2,Payment,1652395853.403542,8376,0,1
2,Payment,1652395853.412009,74910,0,1
2,Payment,1652395853.486980,25098,0,1
2,Payment,1652395853.512140,8167,0,1
2,Payment,1652395853.520366,8423,0,1
2,Payment,1652395853.528851,16791,0,1
2,Payment,1652395853.545706,16741,0,1
2,Payment,1652395853.562508,8276,0,1
2,Payment,1652395853.570843,16649,0,1
2,Payment,1652395853.587550,24959,0,1
2,Payment,1652395853.612568,8262,0,1
2,Payment,1652395853.620887,16752,0,1
2,Payment,1652395853.637705,16677,0,1
2,Payment,1652395853.654439,8200,0,1
2,Payment,1652395853.662701,16834,0,1
2,Payment,1652395853.679596,8315,0,1
2,Payment,1652395853.687974,24951,0,1
2,Payment,1652395853.712986,25244,0,1
2,Payment,1652395853.738288,16730,0,1
2,Payment,1652395853.755058,25000,0,1
2,Payment,1652395853.780096,83176,0,1
2,Payment,1652395853.863311,25047,0,1
2,Payment,1652395853.888398,16698,0,1
2,Payment,1652395853.905135,25204,0,1
2,Payment,1652395853.930378,8219,0,1
2,Payment,1652395853.938633,16733,0,1
2,Payment,1652395853.955402,16623,0,1
2,Payment,1652395853.972064,8328,0,1
2,Payment,1652395853.980430,25108,0,1
2,Payment,1652395854.005575,8411,0,1
2,Payment,1652395854.014024,8244,0,1
2,Payment,1652395854.022301,25249,0,1
2,Payment,1652395854.047590,16567,0,1
2,Payment,1652395854.064203,25050,0,1
2,Payment,1652395854.089293,8359,0,1
2,Payment,1652395854.097688,8353,0,1
2,Payment,1652395854.106077,16776,0,1
2,Payment,1652395854.122891,16655,0,1
2,Payment,1652395854.139583,8278,0,1
2,Payment,1652395854.147897,33401,0,1
2,Payment,1652395854.181336,41666,0,1
2,Payment,1652395854.223039,8446,0,1
2,Payment,1652395854.231520,8362,0,1
2,Payment,1652395854.239919,16805,0,1
2,Payment,1652395854.256758,41619,0,1
2,Payment,1652395854.298413,16647,0,1
2,Payment,1652395854.315096,33282,0,1
2,Payment,1652395854.348418,16747,0,1
2,Payment,1652395854.365204,24824,0,1
2,Payment,1652395854.390097,116749,0,1
2,Payment,1652395854.506900,25152,0,1
2,Payment,1652395854.532094,8141,0,1
2,Payment,1652395854.540271,16837,0,1
2,Payment,1652395854.557144,41493,0,1
2,Payment,1652395854.598674,8463,0,1
2,Payment,1652395854.607173,8397,0,1
2,Payment,1652395854.615604,8288,0,1
2,Payment,1652395854.623924,25082,0,1
2,Payment,1652395854.649039,16782,0,1
2,Payment,1652395854.666074,49815,0,1
2,Payment,1652395854.715932,16533,0,1
2,Payment,1652395854.732534,16824,0,1
2,Payment,1652395854.749416,16720,0,1
2,Payment,1652395854.766194,8755,0,1
2,Payment,1652395854.775000,16698,0,1
2,Payment,1652395854.791754,16758,0,1
2,Payment,1652395854.808566,16726,0,1
2,Payment,1652395854.825347,8206,0,1
2,Payment,1652395854.833601,8397,0,1
2,Payment,1652395854.842187,16519,0,1
2,Payment,1652395854.858786,16637,0,1
2,Payment,1652395854.875470,8378,0,1
2,Payment,1652395854.883894,25037,0,1
2,Payment,1652395854.908980,50019,0,1
2,Payment,1652395854.959051,8325,0,1
2,Payment,1652395854.967422,8375,0,1
2,Payment,1652395854.975847,8383,0,1
2,Payment,1652395854.984277,24971,0,1
2,Payment,1652395855.009295,8317,0,1
2,Payment,1652395855.017660,58323,0,1
2,Payment,1652395855.076030,16628,0,1
2,Payment,1652395855.092710,16554,0,1
2,Payment,1652395855.109310,16763,0,1
2,Payment,1652395855.126125,16727,0,1
2,Payment,1652395855.142901,16674,0,1
2,Payment,1652395855.159613,8324,0,1
2,Payment,1652395855.167982,25043,0,1
2,Payment,1652395855.193072,8307,0,1
2,Payment,1652395855.201426,8246,0,1
2,Payment,1652395855.209713,16736,0,1
2,Payment,1652395855.226499,16734,0,1
2,Payment,1652395855.243280,25090,0,1
2,Payment,1652395855.268420,16707,0,1
2,Payment,1652395855.285178,8285,0,1
2,Payment,1652395855.293508,41660,0,1
2,Payment,1652395855.335219,16716,0,1
2,Payment,1652395855.351985,224839,0,1
2,Payment,1652395855.576877,50105,0,1
2,Payment,1652395855.627035,16695,0,1
2,Payment,1652395855.643774,16692,0,1
2,Payment,1652395855.660545,16557,0,1
2,Payment,1652395855.677147,16692,0,1
2,Payment,1652395855.693910,8291,0,1
2,Payment,1652395855.702244,16723,0,1
2,Payment,1652395855.719014,24995,0,1
2,Payment,1652395855.744056,25018,0,1
2,Payment,1652395855.769120,16666,0,1
2,Payment,1652395855.785833,16681,0,1
2,Payment,1652395855.802566,33284,0,1
2,Payment,1652395855.835900,25112,0,1
2,Payment,1652395855.861056,16719,0,1
2,Payment,1652395855.877820,16682,0,1
2,Payment,1652395855.894545,8402,0,1
2,Payment,1652395855.902992,26464,0,1
2,Payment,1652395855.929524,23378,0,1
2,Payment,1652395855.952952,16838,0,1
2,Payment,1652395855.969840,16519,0,1
2,Payment,1652395855.986405,8417,0,1
2,Payment,1652395855.994866,8533,0,1
2,Payment,1652395856.003450,24822,0,1
2,Payment,1652395856.028316,41760,0,1
2,Payment,1652395856.070126,16530,0,1
2,Payment,1652395856.086704,8455,0,1
2,Payment,1652395856.095202,8189,0,1
2,Payment,1652395856.103435,16820,0,1
2,Payment,1652395856.120299,41596,0,1
2,Payment,1652395856.161946,25129,0,1
2,Payment,1652395856.187128,8181,0,1
