Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,651.800,15.355,0.532,2.811,16.381,21.990,27.561,32.250,47.926,108.530,0.065
5,679.800,14.676,0.482,6.342,16.014,20.961,25.857,28.844,40.977,56.776,0.068
10,629.200,15.891,0.441,5.484,17.446,23.351,28.425,31.380,38.759,58.213,0.063
15,674.600,14.806,0.474,5.798,16.491,21.651,26.091,28.427,33.253,47.543,0.068
20,701.200,14.250,0.445,6.043,15.897,20.571,24.908,27.627,33.182,41.246,0.070
25,690.400,14.474,0.461,4.854,15.639,20.849,24.972,27.365,34.854,858.211,0.069
30,621.600,16.076,0.495,8.200,18.188,23.475,27.285,29.755,34.254,43.891,0.062
35,734.000,13.620,0.420,1.394,15.449,20.532,24.795,27.318,33.718,59.477,0.073
40,734.000,13.593,0.460,1.057,15.366,20.480,25.220,27.767,34.649,60.851,0.074
45,604.000,16.561,0.500,7.221,17.223,23.507,30.967,35.416,48.635,88.522,0.060
50,638.600,15.635,0.464,6.094,17.697,22.750,27.074,29.759,34.939,50.981,0.064
55,689.600,14.483,0.429,6.296,16.051,20.788,25.459,28.134,33.958,59.523,0.069
60,698.600,14.319,0.472,5.813,15.802,20.791,25.263,27.838,34.413,63.674,0.070
65,662.600,15.369,0.419,6.296,16.708,22.253,26.555,29.083,34.338,1014.590,0.065
70,659.600,14.912,0.464,6.900,16.520,21.184,25.041,27.648,32.789,924.369,0.067
75,704.600,14.129,0.456,5.460,15.713,20.615,24.848,27.378,32.913,51.844,0.071
80,686.000,14.571,0.473,7.313,16.088,20.969,25.339,28.051,33.094,59.164,0.069
85,614.800,16.244,0.477,8.410,18.055,23.403,27.679,30.403,36.419,50.522,0.062
90,680.800,14.683,0.477,7.111,16.448,21.087,24.994,27.815,32.975,52.823,0.068
95,708.600,14.086,0.462,5.019,15.804,20.410,24.849,27.493,32.765,41.321,0.071
100,661.400,15.130,0.457,5.284,16.551,22.163,27.365,30.791,36.559,55.411,0.066
105,612.600,16.305,0.455,7.984,18.297,23.319,27.642,30.825,40.218,58.361,0.061
110,690.000,14.473,0.446,6.442,16.235,20.933,25.480,27.856,31.907,45.762,0.069
115,721.600,13.810,0.434,9.147,15.090,19.362,23.345,25.807,31.615,40.324,0.072
