Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,416.400,24.010,0.785,7.548,16.661,34.097,52.629,66.746,94.532,1007.563,0.042
5,476.600,21.420,0.619,6.001,18.109,30.188,45.659,55.984,75.672,825.442,0.047
10,344.000,28.415,0.765,6.794,21.075,42.915,61.151,78.329,135.235,200.949,0.035
15,401.600,24.872,0.820,6.739,17.514,35.315,53.059,65.153,144.805,216.763,0.040
20,360.800,27.771,0.577,8.094,23.959,44.122,57.077,66.927,82.633,120.714,0.036
25,336.400,29.695,0.657,9.472,29.803,42.764,55.885,67.285,114.425,151.256,0.034
30,416.200,23.946,0.564,7.728,23.853,36.730,45.264,52.671,65.094,80.883,0.042
35,428.200,23.329,0.627,7.670,24.263,36.010,45.109,52.877,62.947,83.167,0.043
40,393.000,25.467,0.537,8.188,25.230,35.636,44.637,51.763,189.757,270.429,0.039
45,354.400,28.129,0.707,8.747,24.631,35.433,49.892,59.672,283.621,339.790,0.036
50,277.400,36.545,0.994,10.958,32.937,43.874,62.237,92.897,295.908,1023.197,0.027
55,288.200,34.887,0.654,11.860,34.835,50.382,66.763,77.658,98.286,1020.527,0.029
60,344.200,28.480,0.881,9.035,29.867,40.444,53.619,61.613,86.597,154.509,0.035
65,419.800,23.871,0.494,8.229,24.832,36.497,44.805,52.198,69.978,128.971,0.042
70,458.400,22.160,0.965,6.500,11.991,26.715,45.842,59.626,208.359,394.168,0.045
75,367.600,26.647,0.581,8.063,23.315,35.418,44.949,53.146,242.493,309.266,0.038
80,367.400,27.622,0.628,8.539,24.768,35.178,46.503,53.581,259.497,301.679,0.036
85,314.200,31.477,0.634,10.437,26.724,41.674,59.147,68.279,301.892,342.859,0.032
90,282.000,35.300,1.117,13.279,34.130,51.149,64.590,74.289,165.405,213.359,0.028
95,285.600,35.002,0.696,13.354,38.256,49.510,59.701,68.883,107.918,125.193,0.029
100,351.400,28.465,1.055,11.124,29.782,38.544,48.650,57.361,91.256,165.127,0.035
105,373.800,26.742,0.580,10.703,27.311,37.022,46.242,53.126,74.611,250.966,0.037
110,357.200,27.912,0.648,8.346,25.225,35.703,44.658,53.068,224.759,328.473,0.036
115,317.400,31.197,0.529,12.221,26.307,37.051,46.120,54.974,299.682,359.108,0.032
