Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,34.400,4.805,1.533,3.780,4.326,5.039,6.203,7.603,16.782,17.589,0.208
5,46.600,4.090,2.518,3.631,4.077,4.472,4.909,5.116,6.166,6.583,0.244
10,52.000,4.132,2.308,3.628,4.019,4.567,5.180,5.462,6.058,6.732,0.242
15,42.600,4.347,2.139,3.725,4.117,4.690,5.119,5.426,6.099,33.441,0.230
20,45.600,4.179,2.673,3.687,4.183,4.573,5.037,5.341,5.907,6.979,0.239
25,39.400,4.233,2.695,3.660,4.224,4.673,5.120,5.767,6.432,6.722,0.236
30,37.200,4.227,2.765,3.771,4.124,4.669,5.128,5.683,6.068,6.298,0.237
35,44.000,4.162,2.455,3.686,3.997,4.597,5.075,5.359,6.708,8.789,0.240
40,48.400,4.213,2.484,3.775,4.183,4.607,5.068,5.358,6.412,6.796,0.237
45,48.200,4.301,2.373,3.804,4.189,4.692,5.147,5.562,6.596,12.183,0.233
50,50.400,4.290,2.751,3.752,4.266,4.763,5.168,5.535,6.145,6.331,0.233
55,53.200,4.195,2.502,3.733,4.206,4.618,5.046,5.420,5.948,6.679,0.238
60,48.200,4.198,2.473,3.704,4.224,4.630,5.128,5.316,5.781,6.237,0.238
65,56.000,4.228,2.875,3.734,4.180,4.657,5.231,5.567,6.138,7.059,0.237
70,55.600,4.217,2.500,3.750,4.164,4.624,5.237,5.479,6.157,6.561,0.237
75,42.600,4.050,2.310,3.538,4.027,4.488,4.944,5.176,5.544,6.592,0.247
80,44.200,4.184,2.419,3.634,4.167,4.673,5.074,5.352,5.977,6.284,0.239
85,54.400,4.164,2.597,3.619,4.116,4.593,5.171,5.583,6.029,6.278,0.240
90,60.200,4.220,2.592,3.737,4.220,4.632,5.078,5.251,5.932,6.071,0.237
95,46.000,4.210,2.629,3.617,4.125,4.709,5.089,5.451,6.438,12.060,0.238
100,60.400,4.070,2.627,3.638,4.037,4.475,4.850,5.300,5.769,6.267,0.246
105,35.000,4.073,2.331,3.574,4.026,4.476,4.820,5.197,6.995,8.380,0.245
110,40.600,4.227,2.710,3.701,4.109,4.566,5.161,5.601,6.255,11.352,0.237
115,56.400,4.161,2.382,3.621,4.143,4.582,5.075,5.308,6.026,6.391,0.240
