Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,731.400,13.596,0.617,1.425,11.147,19.128,28.518,38.590,67.348,328.534,0.074
5,975.800,10.224,0.528,1.174,8.507,16.772,22.712,28.109,45.360,81.936,0.098
10,1022.800,9.756,0.564,1.140,6.878,16.330,21.712,25.773,43.743,92.255,0.103
15,854.000,11.683,0.590,1.151,7.756,16.423,21.819,26.013,44.805,1035.732,0.086
20,852.000,11.732,0.612,1.153,7.409,16.582,21.591,26.717,48.646,1039.983,0.085
25,862.400,11.561,0.671,1.156,7.980,16.341,21.459,25.596,43.673,1035.908,0.086
30,866.600,11.518,0.593,1.131,7.789,16.275,21.389,26.442,50.676,1028.947,0.087
35,878.800,11.380,0.646,1.159,8.125,16.171,21.071,24.585,37.377,1024.099,0.088
40,1035.800,9.639,0.560,1.164,7.787,16.085,21.334,24.647,38.430,95.541,0.104
45,910.200,10.957,0.586,1.171,7.955,16.377,21.281,24.450,39.073,1020.857,0.091
50,1045.400,9.544,0.536,1.159,7.462,16.382,21.433,24.305,35.666,79.502,0.105
55,1040.600,9.596,0.659,1.166,7.455,16.277,21.122,24.606,38.019,94.028,0.104
60,1018.200,9.803,0.575,1.161,8.214,16.223,21.286,25.521,44.627,86.813,0.102
65,1056.200,9.446,0.536,1.131,6.656,15.990,20.878,23.836,41.364,89.880,0.106
70,1069.400,9.334,0.576,1.131,6.905,15.971,20.768,23.600,36.943,87.630,0.107
75,856.200,11.673,0.569,1.141,7.199,16.227,21.104,24.387,43.844,1052.267,0.086
80,875.200,11.395,0.669,1.153,8.653,16.401,21.405,24.712,42.516,1029.513,0.088
85,1080.000,9.250,0.621,1.130,7.286,15.880,20.672,23.113,34.684,76.591,0.108
90,1048.200,9.530,0.610,1.148,6.516,15.993,21.136,24.449,39.792,74.298,0.105
95,919.800,10.852,0.530,1.149,8.663,16.252,21.075,24.494,41.686,1031.803,0.092
100,1076.400,9.282,0.582,1.127,6.435,16.023,20.843,23.708,35.448,122.582,0.108
105,753.200,13.686,0.572,1.127,7.295,15.842,20.965,24.290,48.040,1032.566,0.073
110,844.800,11.442,0.631,1.130,7.258,16.102,20.872,24.620,40.522,1017.847,0.087
115,1057.600,9.401,0.612,1.142,6.694,16.062,20.944,24.315,39.556,77.013,0.106
