Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,33.800,20.551,0.648,1.894,12.212,26.854,46.002,65.637,108.070,320.657,0.049
5,49.400,14.302,0.586,1.389,3.632,25.124,36.954,52.449,80.562,81.936,0.070
10,52.800,13.058,0.600,1.483,6.915,20.775,31.818,49.792,67.427,73.848,0.077
15,45.200,10.346,0.590,1.327,4.260,14.625,30.579,36.856,54.572,62.546,0.097
20,48.200,11.716,0.612,1.342,4.049,17.412,33.274,40.400,58.481,83.545,0.085
25,46.200,11.300,0.671,1.260,4.231,19.226,31.973,37.193,56.121,87.834,0.088
30,45.000,13.782,0.593,1.399,5.896,19.684,33.555,48.223,113.280,169.101,0.073
35,48.000,12.752,0.646,1.321,5.719,21.693,34.494,43.775,65.619,75.906,0.078
40,53.200,11.983,0.560,1.346,3.927,17.021,32.013,42.334,88.679,95.541,0.083
45,44.000,9.883,0.586,1.311,3.912,15.692,29.674,35.714,47.721,70.660,0.101
50,50.000,11.530,0.536,1.359,7.037,19.103,29.261,33.472,46.453,58.490,0.087
55,55.800,11.060,0.659,1.458,6.163,18.748,28.372,34.990,46.980,56.441,0.090
60,46.600,12.842,0.575,1.269,4.935,19.668,34.241,48.242,72.667,86.813,0.078
65,52.000,13.445,0.536,1.401,5.983,21.239,39.009,48.739,64.652,89.880,0.074
70,56.600,11.325,0.576,1.303,4.817,16.255,30.472,38.795,70.762,71.600,0.088
75,45.600,13.088,0.569,1.325,5.699,20.711,30.110,41.804,89.632,128.905,0.076
80,41.000,12.760,0.669,1.441,7.415,20.312,31.413,42.516,69.517,76.631,0.078
85,53.000,11.413,0.621,1.275,3.956,19.504,28.906,36.703,63.426,76.591,0.088
90,52.400,13.172,0.610,1.380,7.653,21.990,33.022,44.326,63.574,67.214,0.076
95,46.000,11.999,0.530,1.356,4.938,18.095,32.455,45.207,57.879,140.240,0.083
100,56.000,12.224,0.582,1.363,6.016,19.674,30.518,35.448,75.952,122.582,0.082
105,38.000,11.630,0.572,1.186,3.482,18.904,33.424,40.684,60.528,84.757,0.086
110,46.800,12.893,0.631,1.350,6.151,22.729,32.724,41.273,64.303,74.648,0.078
115,53.800,12.217,0.612,1.363,5.396,19.888,34.360,44.731,56.432,66.481,0.082
