Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,35.200,3.934,1.542,2.370,3.025,4.392,6.167,7.719,13.551,45.857,0.254
5,50.000,1.962,1.178,1.629,1.867,2.190,2.515,2.826,3.542,4.441,0.510
10,48.400,1.759,1.230,1.533,1.650,1.863,2.196,2.537,3.164,3.875,0.569
15,44.000,1.917,1.227,1.438,1.580,1.777,2.023,2.214,3.154,32.190,0.522
20,39.800,1.689,1.154,1.468,1.591,1.780,2.034,2.233,3.288,8.172,0.592
25,39.200,1.601,1.142,1.429,1.534,1.679,1.916,2.087,2.756,4.002,0.625
30,45.600,1.582,1.073,1.424,1.539,1.662,1.836,1.985,2.578,3.519,0.632
35,44.000,1.567,1.100,1.402,1.510,1.653,1.893,2.121,2.589,2.934,0.638
40,52.600,1.644,1.152,1.445,1.586,1.733,1.922,2.374,3.218,3.735,0.608
45,42.000,1.573,1.185,1.411,1.545,1.678,1.832,2.043,2.468,2.932,0.636
50,56.600,1.630,1.121,1.418,1.542,1.684,1.915,2.429,3.787,4.136,0.613
55,47.400,1.632,1.151,1.418,1.553,1.695,2.007,2.342,3.347,4.802,0.613
60,48.600,1.611,1.105,1.403,1.530,1.720,1.973,2.246,2.888,3.168,0.621
65,54.200,1.591,1.178,1.402,1.531,1.682,1.913,2.177,2.826,3.998,0.628
70,49.400,1.571,1.124,1.389,1.497,1.656,1.905,2.176,2.805,3.743,0.636
75,46.800,1.543,1.003,1.390,1.499,1.656,1.850,1.915,2.373,3.062,0.648
80,42.200,1.547,1.143,1.382,1.489,1.647,1.775,1.970,2.621,3.094,0.647
85,47.800,1.564,1.182,1.391,1.519,1.645,1.837,2.011,2.667,3.483,0.639
90,52.400,1.551,1.162,1.387,1.473,1.622,1.801,2.130,2.396,5.736,0.645
95,46.400,1.540,1.118,1.399,1.491,1.647,1.851,2.002,2.478,2.865,0.649
100,48.600,1.544,1.057,1.381,1.495,1.641,1.796,2.040,2.583,3.016,0.648
105,39.600,1.589,1.091,1.367,1.508,1.666,1.897,2.107,3.568,8.681,0.629
110,41.600,1.556,1.047,1.364,1.492,1.688,1.955,2.127,2.551,2.819,0.643
115,53.600,1.544,1.064,1.383,1.503,1.634,1.833,2.022,2.502,2.855,0.648
