Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,628.000,14.245,0.617,1.332,12.884,19.952,29.017,38.418,65.602,328.534,0.070
5,829.800,10.824,0.528,1.134,10.930,17.367,22.815,27.335,42.424,81.670,0.092
10,869.600,10.337,0.564,1.102,10.285,17.061,21.803,25.474,40.371,92.255,0.097
15,722.200,12.794,0.691,1.114,10.709,17.227,22.085,25.801,44.805,1035.732,0.078
20,718.400,12.769,0.693,1.118,10.766,17.337,21.818,26.334,47.815,1039.983,0.078
25,737.600,12.498,0.709,1.126,10.762,17.016,21.603,25.418,44.720,1035.908,0.080
30,738.800,12.360,0.706,1.097,10.514,16.916,21.503,26.107,50.258,1028.947,0.081
35,742.800,12.300,0.657,1.116,10.821,16.857,21.228,23.874,35.574,1024.099,0.081
40,881.600,10.272,0.708,1.128,10.676,16.852,21.552,24.569,36.584,85.733,0.097
45,776.000,11.939,0.719,1.135,10.716,17.124,21.731,24.752,39.326,1020.857,0.084
50,888.400,10.234,0.651,1.122,10.532,17.060,21.597,24.285,35.344,79.502,0.098
55,884.200,10.255,0.711,1.119,10.669,16.945,21.321,24.455,38.245,94.028,0.098
60,874.800,10.405,0.681,1.122,10.707,16.789,21.434,25.211,43.832,82.668,0.096
65,894.000,10.017,0.701,1.096,10.366,16.577,20.941,23.576,38.471,80.552,0.100
70,907.800,9.945,0.693,1.097,10.320,16.590,20.976,23.592,35.654,87.630,0.101
75,721.200,12.691,0.705,1.105,10.571,16.879,21.185,24.092,40.171,1052.267,0.079
80,747.800,12.303,0.697,1.112,10.950,17.063,21.548,24.653,39.887,1029.513,0.081
85,924.800,9.823,0.687,1.096,10.437,16.550,20.816,22.944,33.745,51.394,0.102
90,883.200,10.149,0.690,1.106,10.673,16.663,21.238,24.203,38.371,74.298,0.099
95,781.400,11.728,0.710,1.115,11.034,16.926,21.230,24.417,38.761,1031.803,0.085
100,911.400,9.859,0.707,1.091,10.228,16.563,20.996,23.517,33.876,83.588,0.101
105,640.600,15.081,0.719,1.096,10.421,16.521,21.068,24.172,45.995,1032.566,0.066
110,715.800,12.331,0.702,1.096,10.567,16.621,20.870,23.744,39.459,1017.847,0.081
115,893.800,10.034,0.677,1.102,10.534,16.795,21.107,24.011,35.874,77.013,0.100
