Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,323,323.000,920,13675,25365,31495,39162,58281,76228,154680,222071,323,0,154680,25365,31495,39162,58281,76228
1,476,476.000,718,7151,19668,20982,27524,43303,55198,66550,84624,476,0,66550,19668,20982,27524,43303,55198
2,537,537.000,591,3274,17314,18502,26336,39538,50298,83991,107153,536,1,83991,17314,18502,26336,39538,50298
3,522,522.000,647,3051,17016,19067,27476,42323,51799,72036,99045,521,1,72036,17016,19067,27476,42323,51799
4,587,587.000,606,3066,16731,17127,26140,34720,43676,55957,71728,587,0,55957,16731,17127,26140,34720,43676
5,582,582.000,836,3945,16963,17042,25006,32123,42501,66281,86967,581,1,66281,16963,17042,25006,32123,42501
6,588,588.000,829,2877,16146,16913,25395,34099,42279,57489,105770,588,0,57489,16146,16913,25395,34099,42279
7,606,606.000,809,2984,16637,16507,24133,32252,36683,67030,103327,606,0,67030,16637,16507,24133,32252,36683
8,561,561.000,824,6008,17611,17825,24833,33130,39973,60624,79041,560,1,60624,17611,17825,24833,33130,39973
9,636,636.000,703,2753,15462,15605,22969,30222,37134,53510,86223,636,0,53510,15462,15605,22969,30222,37134
10,431,431.000,764,4681,18319,24792,35017,57361,71079,94681,138246,431,0,94681,18319,24792,35017,57361,71079
11,235,235.000,917,7942,48888,42073,64621,78574,81986,85305,124630,235,0,85305,48888,42073,64621,78574,81986
12,295,295.000,835,5988,38033,32589,46859,55137,63622,66695,98422,295,0,66695,38033,32589,46859,55137,63622
13,371,371.000,900,8467,25297,26332,38166,48569,60415,98121,102441,370,1,98121,25297,26332,38166,48569,60415
14,514,514.000,756,2609,17536,19401,30173,43933,53641,64633,80378,514,0,64633,17536,19401,30173,43933,53641
15,483,483.000,794,1733,19713,20825,28582,37002,43899,74115,974160,482,1,74115,19713,20825,28582,37002,43899
16,526,526.000,707,2018,17283,19487,26523,36645,43107,65431,996951,526,0,65431,17283,19487,26523,36645,43107
17,502,502.000,775,2821,19798,19276,29019,36681,44828,66195,88369,502,0,66195,19798,19276,29019,36681,44828
18,581,581.000,805,5705,17165,17217,25157,31839,38476,57646,82026,581,0,57646,17165,17217,25157,31839,38476
19,615,615.000,806,3585,16401,16251,23945,30632,35561,55652,90606,615,0,55652,16401,16251,23945,30632,35561
20,618,618.000,819,3530,16372,16187,24018,30565,38119,54950,79444,617,1,54950,16372,16187,24018,30565,38119
21,574,574.000,733,3588,16992,17338,24562,34015,40789,60455,82540,574,0,60455,16992,17338,24562,34015,40789
22,612,612.000,744,4106,16420,16557,23673,31012,39099,56540,97107,612,0,56540,16420,16557,23673,31012,39099
23,624,624.000,784,2498,16340,15772,23473,29603,34853,51190,83984,624,0,51190,16340,15772,23473,29603,34853
24,496,496.000,836,5624,18787,20526,26464,33543,40705,74160,1019299,496,0,74160,18787,20526,26464,33543,40705
25,372,372.000,768,2837,22609,26823,46915,61352,69698,74221,129241,372,0,74221,22609,26823,46915,61352,69698
26,264,264.000,927,26297,45041,37657,52311,57311,64653,67350,73985,264,0,67350,45041,37657,52311,57311,64653
27,273,273.000,813,8319,33247,36162,46650,85717,92883,109656,114993,273,0,109656,33247,36162,46650,85717,92883
28,407,407.000,836,8918,23587,24699,35298,45299,52277,88628,118816,407,0,88628,23587,24699,35298,45299,52277
29,512,512.000,815,5027,18891,19415,26956,39479,48981,60902,81882,512,0,60902,18891,19415,26956,39479,48981
30,583,583.000,714,2722,16574,17204,25549,35374,41030,65505,81430,582,1,65505,16574,17204,25549,35374,41030
31,516,516.000,822,5029,18653,19335,27530,38781,45951,63732,105287,516,0,63732,18653,19335,27530,38781,45951
32,495,495.000,776,3970,18283,20699,27411,36237,48108,73470,1023248,495,0,73470,18283,20699,27411,36237,48108
33,539,539.000,758,3989,17515,17955,25800,34868,42306,57962,84493,538,1,57962,17515,17955,25800,34868,42306
34,618,618.000,772,2666,15618,16242,24547,32787,41935,57464,74623,618,0,57464,15618,16242,24547,32787,41935
35,230,230.000,892,3485,15776,43540,25613,36771,77522,660783,664682,229,1,660783,15776,43540,25613,36771,77522
36,589,589.000,794,3504,16598,16844,24385,30458,40215,61219,93580,589,0,61219,16598,16844,24385,30458,40215
37,643,643.000,757,3412,15459,15581,23203,30500,35729,52652,69316,643,0,52652,15459,15581,23203,30500,35729
38,599,599.000,796,5358,16760,16683,23505,30956,37115,56940,78486,599,0,56940,16760,16683,23505,30956,37115
39,613,613.000,778,3412,17327,16233,23414,29974,35109,58420,71162,613,0,58420,17327,16233,23414,29974,35109
40,490,490.000,813,5606,18146,21127,28979,52646,57446,73554,109098,490,0,73554,18146,21127,28979,52646,57446
41,289,289.000,867,8397,38363,33672,50196,57451,67662,83000,85718,288,1,83000,38363,33672,50196,57451,67662
42,401,401.000,795,2673,19983,26078,40753,50726,74999,111363,116776,401,0,111363,19983,26078,40753,50726,74999
43,488,488.000,768,3788,20061,19520,28089,39071,44880,72738,82236,488,0,72738,20061,19520,28089,39071,44880
44,533,533.000,785,3055,17341,18657,27813,36226,43845,66653,105531,533,0,66653,17341,18657,27813,36226,43845
45,552,552.000,666,5719,17924,18193,25337,36033,45230,62015,80811,552,0,62015,17924,18193,25337,36033,45230
46,579,579.000,749,3953,17498,17073,24980,33402,38093,52760,90785,579,0,52760,17498,17073,24980,33402,38093
47,561,561.000,739,4886,17981,17799,26211,36114,40554,59514,99567,560,1,59514,17981,17799,26211,36114,40554
48,577,577.000,810,4822,17729,17356,25869,31774,38995,60237,87675,577,0,60237,17729,17356,25869,31774,38995
49,590,590.000,762,5114,17010,16901,24518,30922,37993,65294,100774,589,1,65294,17010,16901,24518,30922,37993
50,546,546.000,779,4510,18360,18313,26407,36529,45874,58081,93381,546,0,58081,18360,18313,26407,36529,45874
51,597,597.000,818,5300,17235,16754,24917,31725,35155,56898,91606,597,0,56898,17235,16754,24917,31725,35155
52,353,353.000,811,3817,16302,33459,25255,34522,47813,621187,626012,353,0,621187,16302,33459,25255,34522,47813
53,502,502.000,768,2848,16147,16147,24285,31048,37365,51564,67947,502,0,51564,16147,16147,24285,31048,37365
54,622,622.000,700,3767,16155,16158,23602,31159,37706,57147,65088,622,0,57147,16155,16158,23602,31159,37706
55,499,499.000,794,5235,17779,20503,29255,48309,54695,63156,76622,498,1,63156,17779,20503,29255,48309,54695
56,197,197.000,856,7700,48403,50263,66342,116694,146186,151421,152145,197,0,151421,48403,50263,66342,116694,146186
57,346,346.000,817,6221,32159,28714,43284,53086,59734,77852,88943,346,0,77852,32159,28714,43284,53086,59734
58,432,432.000,792,6599,20861,22872,33353,48702,53958,80038,90231,432,0,80038,20861,22872,33353,48702,53958
59,529,529.000,823,4534,19364,18966,28242,39057,44350,51087,65548,529,0,51087,19364,18966,28242,39057,44350
60,480,480.000,787,4968,19066,20996,28258,36445,44934,62276,1013009,480,0,62276,19066,20996,28258,36445,44934
61,555,555.000,716,4919,18031,17967,26025,34720,41981,54370,86002,554,1,54370,18031,17967,26025,34720,41981
62,599,599.000,781,2477,16237,16575,25416,33095,37865,54420,68992,599,0,54420,16237,16575,25416,33095,37865
63,570,570.000,714,5570,17504,17525,25366,34031,38749,53994,74904,569,1,53994,17504,17525,25366,34031,38749
64,628,628.000,739,4280,16248,15857,23255,29624,34629,52223,91679,628,0,52223,16248,15857,23255,29624,34629
65,565,565.000,788,4823,16622,18665,24470,31549,41946,61524,930967,565,0,61524,16622,18665,24470,31549,41946
66,503,503.000,783,4520,18203,18837,26496,33456,42481,69574,135932,503,0,69574,18203,18837,26496,33456,42481
67,630,630.000,725,1873,16053,15855,23477,31560,37224,60158,88162,630,0,60158,16053,15855,23477,31560,37224
68,645,645.000,739,2223,16111,15332,23390,29296,33498,46672,63913,644,1,46672,16111,15332,23390,29296,33498
69,650,650.000,706,1776,15263,15371,23473,31462,36613,54829,78823,649,1,54829,15263,15371,23473,31462,36613
70,363,363.000,771,1501,17848,28095,39601,84303,98336,114060,121916,362,1,114060,17848,28095,39601,84303,98336
71,264,264.000,826,6486,43588,42840,55019,67349,82153,166868,801653,264,0,166868,43588,42840,55019,67349,82153
72,274,274.000,735,4771,35005,31741,49328,61371,73630,86115,91928,273,1,86115,35005,31741,49328,61371,73630
73,256,256.000,887,7189,45521,40109,64384,71713,78232,92310,120728,256,0,92310,45521,40109,64384,71713,78232
74,261,261.000,819,4289,36871,36948,53269,79438,84058,131688,151642,261,0,131688,36871,36948,53269,79438,84058
75,184,184.000,882,10864,39976,53563,105871,121701,129648,133426,133557,183,1,133426,39976,53563,105871,121701,129648
76,345,345.000,855,6043,20940,29878,46131,69300,103255,114520,116337,345,0,114520,20940,29878,46131,69300,103255
77,484,484.000,803,5039,18137,20084,29051,44007,52917,69259,86840,484,0,69259,18137,20084,29051,44007,52917
78,572,572.000,801,4194,18016,17386,26096,32474,35506,60461,67955,572,0,60461,18016,17386,26096,32474,35506
79,621,621.000,777,2918,15170,16219,24493,31795,37251,56517,98065,620,1,56517,15170,16219,24493,31795,37251
80,578,578.000,801,4623,17326,17101,24565,32758,39198,58036,75811,578,0,58036,17326,17101,24565,32758,39198
81,511,511.000,746,3950,18137,20069,26144,35137,44770,68475,1019409,510,1,68475,18137,20069,26144,35137,44770
82,579,579.000,747,1937,16594,16811,25118,34078,38929,67696,83032,579,0,67696,16594,16811,25118,34078,38929
83,273,273.000,910,10091,44799,36639,54249,61855,63951,66133,69729,272,1,66133,44799,36639,54249,61855,63951
84,356,356.000,779,6977,34813,28739,43376,48760,51168,58146,68604,356,0,58146,34813,28739,43376,48760,51168
