Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,409.200,20.754,0.591,7.309,20.005,28.229,39.381,49.413,68.164,159.040,0.048
5,502.600,16.667,0.703,5.139,17.752,24.565,30.512,34.806,44.415,71.687,0.060
10,314.600,28.467,0.756,11.383,25.862,42.465,58.150,67.980,92.372,138.246,0.035
15,464.800,18.735,0.707,3.539,19.066,26.558,33.147,37.888,49.703,996.951,0.053
20,501.000,17.078,0.733,6.049,17.901,24.281,30.114,33.691,41.882,1019.299,0.059
25,316.600,28.345,0.768,12.627,26.005,41.755,54.729,66.308,92.699,114.993,0.035
30,467.400,18.243,0.714,5.649,18.380,25.880,33.262,37.887,51.780,1023.248,0.055
35,455.200,18.775,0.757,6.766,17.531,23.804,29.418,32.660,41.586,664.682,0.053
40,374.200,23.968,0.768,9.773,22.185,33.388,48.560,55.094,85.533,116.776,0.042
45,483.200,17.787,0.666,9.355,18.613,25.378,31.733,36.775,47.762,70.722,0.056
50,445.000,19.617,0.700,7.166,18.072,24.766,31.035,34.532,44.799,626.012,0.051
55,344.200,26.135,0.792,11.080,23.319,36.569,50.925,60.504,123.031,152.145,0.038
60,487.400,18.006,0.714,7.320,18.357,25.484,32.247,36.224,45.050,1013.009,0.056
65,515.600,16.846,0.706,2.636,17.552,24.237,30.609,33.887,43.672,930.967,0.059
70,242.400,38.482,0.735,11.742,37.977,55.969,75.070,85.053,131.688,801.653,0.026
75,375.000,23.246,0.777,7.674,19.798,28.748,45.337,66.349,121.701,133.557,0.043
80,388.400,22.866,0.746,8.331,21.306,32.747,46.435,52.295,63.439,1019.409,0.044
85,450.400,19.214,0.734,8.479,19.380,27.381,35.210,42.322,57.066,103.518,0.052
90,499.000,16.557,0.698,8.078,17.690,24.020,29.393,32.721,39.845,57.817,0.060
95,368.800,24.557,0.722,10.927,22.302,34.677,51.046,59.534,85.973,178.751,0.041
100,490.000,17.430,0.785,7.116,18.456,25.337,31.526,35.434,44.959,55.911,0.057
105,512.800,16.779,0.686,6.038,17.445,24.167,29.756,33.248,41.862,921.437,0.060
110,374.800,23.450,0.696,11.491,22.570,34.384,46.615,52.505,65.771,77.216,0.043
115,493.800,17.552,0.732,8.452,18.333,25.053,31.888,35.981,44.117,57.344,0.057
