Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,28.400,7.258,3.543,5.313,6.466,7.977,10.780,13.562,19.460,22.808,0.138
5,30.400,6.858,4.193,5.458,6.663,7.781,9.399,10.730,12.519,13.646,0.146
10,17.200,6.704,3.311,5.223,6.138,7.801,9.631,10.157,18.110,18.110,0.149
15,27.400,10.777,3.273,6.043,7.797,11.652,22.319,30.526,36.008,50.781,0.093
20,27.800,7.719,3.848,5.513,6.928,9.128,12.031,14.241,19.407,23.372,0.130
25,14.600,7.378,3.311,5.275,6.163,8.592,12.517,13.892,24.392,24.392,0.136
30,26.200,7.815,3.327,5.449,6.398,8.698,12.934,16.149,20.011,36.585,0.128
35,24.600,7.430,3.662,5.447,6.815,8.644,10.597,12.202,17.905,25.357,0.135
40,22.200,6.942,2.409,5.293,6.511,8.361,10.427,11.751,14.226,15.444,0.144
45,30.800,7.102,3.744,5.382,6.366,8.126,10.921,11.872,14.988,19.033,0.141
50,24.400,6.990,2.721,5.313,6.419,7.701,10.696,11.304,14.737,19.439,0.143
55,17.800,6.938,3.202,5.343,6.259,8.141,10.070,11.963,13.696,13.696,0.144
60,28.400,7.771,3.189,5.412,6.448,8.911,11.808,13.778,20.977,40.194,0.129
65,28.800,7.361,3.258,5.217,6.457,8.669,11.088,13.001,18.471,22.485,0.136
70,12.800,6.906,3.683,5.397,6.428,7.926,10.444,11.165,14.456,14.456,0.145
75,18.600,7.628,3.307,5.435,6.968,9.276,11.591,12.850,14.990,14.990,0.131
80,23.800,8.536,3.871,5.775,7.301,9.317,13.666,19.897,23.094,36.609,0.117
85,25.400,7.109,3.678,5.272,6.387,8.524,10.181,11.539,18.043,19.026,0.141
90,29.600,6.988,3.675,5.417,6.479,8.180,10.173,11.727,15.544,16.049,0.143
95,22.200,7.057,3.101,5.525,6.469,8.006,9.708,11.347,15.009,18.362,0.142
100,29.000,7.010,3.643,5.468,6.521,7.949,9.817,11.486,14.486,17.739,0.143
105,29.200,8.162,3.508,5.686,6.887,9.157,13.917,20.222,23.221,24.058,0.123
110,24.800,7.001,3.609,5.275,6.481,8.343,10.013,12.239,15.812,17.974,0.143
115,26.000,7.053,3.830,5.240,6.298,8.090,10.711,11.687,15.401,16.330,0.142
