Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,26.000,7.173,1.330,2.902,4.023,5.868,8.985,14.272,117.204,134.365,0.139
5,30.600,2.951,1.380,2.063,2.550,3.243,4.566,5.877,8.450,11.208,0.339
10,19.000,2.411,1.431,1.788,2.128,2.719,3.462,4.331,7.442,7.442,0.415
15,25.800,3.042,1.291,1.760,2.249,3.350,4.564,6.486,16.349,27.085,0.329
20,26.200,2.303,1.311,1.633,1.950,2.475,3.578,4.448,6.092,6.789,0.434
25,15.400,2.546,1.191,1.650,2.029,2.845,4.217,5.306,8.767,8.767,0.393
30,27.600,2.439,1.207,1.586,2.116,2.938,3.989,4.470,6.256,8.131,0.410
35,26.800,2.328,1.283,1.559,1.939,2.884,3.856,4.437,5.304,6.845,0.430
40,23.000,2.195,1.263,1.550,1.824,2.449,3.138,4.071,6.942,8.940,0.456
45,30.000,2.279,1.203,1.578,1.936,2.664,3.629,4.091,6.325,7.376,0.439
50,26.400,2.401,1.203,1.577,1.915,2.561,3.900,5.424,7.751,7.976,0.416
55,19.800,2.618,1.200,1.553,1.861,2.983,5.450,6.975,8.603,8.603,0.382
60,24.800,2.306,1.272,1.509,1.926,2.535,3.775,5.465,7.485,9.008,0.434
65,27.600,2.471,1.255,1.552,1.873,2.663,4.518,6.826,9.437,10.893,0.405
70,16.400,2.307,1.148,1.657,1.996,2.525,3.311,4.015,8.046,8.046,0.434
75,23.800,2.396,1.309,1.635,1.969,2.740,3.744,5.050,6.020,9.360,0.417
80,25.600,2.357,1.205,1.618,1.900,2.649,4.415,4.812,7.179,8.216,0.424
85,25.600,2.201,1.302,1.586,1.766,2.272,3.602,4.883,7.536,8.231,0.454
90,32.800,2.264,1.203,1.547,1.757,2.519,3.706,4.774,7.111,8.741,0.442
95,23.400,2.019,1.203,1.551,1.793,2.195,2.853,3.771,4.451,5.839,0.495
100,27.000,2.556,1.269,1.605,2.024,2.913,3.936,6.501,8.605,9.866,0.391
105,29.600,2.691,1.242,1.540,1.846,2.484,3.793,6.367,11.747,44.608,0.372
110,27.000,2.360,1.186,1.592,1.898,2.705,4.377,5.089,5.641,8.051,0.424
115,32.400,2.251,1.298,1.520,1.896,2.454,3.791,4.482,6.583,7.719,0.444
