Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658108197.784717,141656,9,1
1,NewOrder,1658108197.784717,134577,4,1
1,NewOrder,1658108197.784718,135125,5,1
1,NewOrder,1658108197.784718,130869,0,1
1,NewOrder,1658108197.784719,127532,1,1
1,NewOrder,1658108197.784720,141760,2,1
1,NewOrder,1658108197.784737,132539,3,1
1,NewOrder,1658108197.784761,141624,8,1
1,NewOrder,1658108197.784773,131598,6,1
1,NewOrder,1658108197.784807,147024,7,1
1,NewOrder,1658108197.912384,53341,1,1
1,NewOrder,1658108197.915640,29866,0,1
1,NewOrder,1658108197.916443,49090,6,1
1,NewOrder,1658108197.917334,36035,3,1
1,NewOrder,1658108197.919358,26049,4,1
1,NewOrder,1658108197.919883,45572,5,1
1,NewOrder,1658108197.926431,27532,8,1
1,NewOrder,1658108197.926437,39078,9,1
1,NewOrder,1658108197.926558,30295,2,1
1,NewOrder,1658108197.931893,27949,7,1
1,NewOrder,1658108197.945438,38200,4,1
1,NewOrder,1658108197.945544,38167,0,1
1,NewOrder,1658108197.953401,25955,3,1
1,NewOrder,1658108197.954003,25804,8,1
1,NewOrder,1658108197.956901,18283,2,1
1,NewOrder,1658108197.959901,59360,7,1
1,NewOrder,1658108197.965493,30751,5,1
1,NewOrder,1658108197.965555,107521,9,1
1,NewOrder,1658108197.965606,30646,6,1
1,NewOrder,1658108197.965762,107396,1,1
1,NewOrder,1658108197.975224,97934,2,1
1,NewOrder,1658108197.979405,107770,3,1
1,NewOrder,1658108197.979861,23469,8,1
1,NewOrder,1658108197.983675,89427,4,1
1,NewOrder,1658108197.983748,26557,0,1
1,NewOrder,1658108197.996275,76809,5,1
1,NewOrder,1658108197.996294,15337,6,1
1,NewOrder,1658108198.003372,14930,8,1
1,NewOrder,1658108198.010351,74470,0,1
1,NewOrder,1658108198.011660,13607,6,1
1,NewOrder,1658108198.018341,24299,8,1
1,NewOrder,1658108198.019309,28665,7,1
1,NewOrder,1658108198.025310,17253,6,1
1,NewOrder,1658108198.042606,21450,6,1
1,NewOrder,1658108198.042675,26071,8,1
1,NewOrder,1658108198.048084,24659,7,1
1,NewOrder,1658108198.064109,37693,6,1
1,NewOrder,1658108198.068789,28915,8,1
1,NewOrder,1658108198.072792,49803,7,1
1,NewOrder,1658108198.073123,33453,9,1
