Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,756,756.000,2284,8150,10008,13038,16678,17549,18400,51492,61536,755,1,51492,10008,13038,16678,17549,18400
1,820,820.000,6817,8227,8539,12565,16503,16789,17096,83242,83528,819,1,83242,8539,12565,16503,16789,17096
2,920,920.000,6653,8160,8439,10507,15797,16827,17077,24224,25836,919,1,24224,8439,10507,15797,16827,17077
3,1024,1024.000,5003,8130,8341,9700,8713,16517,16835,25350,25934,1023,1,25350,8341,9700,8713,16517,16835
4,1059,1059.000,7537,8171,8310,9409,8487,8867,16543,25481,58057,1058,1,25481,8310,9409,8487,8867,16543
5,1137,1137.000,7576,8199,8324,8768,8464,8715,16486,16886,17113,1136,1,16886,8324,8768,8464,8715,16486
6,1100,1100.000,6189,8168,8333,9078,8530,8776,16628,25229,33411,1099,1,25229,8333,9078,8530,8776,16628
7,1100,1100.000,6825,8175,8358,9085,8562,9062,16605,16926,17575,1099,1,16926,8358,9085,8562,9062,16605
8,1141,1141.000,6004,8170,8324,8699,8519,8759,9075,17344,25655,1140,1,17344,8324,8699,8519,8759,9075
9,1098,1098.000,6815,8186,8339,9094,8525,8746,16543,18352,41806,1097,1,18352,8339,9094,8525,8746,16543
10,1040,1040.000,6660,8147,8351,9611,8547,8775,16500,17313,99711,1039,1,17313,8351,9611,8547,8775,16500
11,1160,1160.000,7615,8182,8326,8612,8464,8669,8864,16768,17209,1159,1,16768,8326,8612,8464,8669,8864
12,1060,1060.000,7657,8179,8324,9424,8469,8655,16674,18536,83745,1059,1,18536,8324,9424,8469,8655,16674
13,1109,1109.000,7141,8195,8335,9002,8460,8678,16686,24934,25354,1108,1,24934,8335,9002,8460,8678,16686
14,1141,1141.000,6619,8218,8335,8710,8491,8679,9090,16909,17318,1140,1,16909,8335,8710,8491,8679,9090
15,1040,1040.000,6731,8216,8337,9611,8478,8640,10138,16961,108092,1039,1,16961,8337,9611,8478,8640,10138
16,1120,1120.000,7520,8200,8324,8922,8476,8693,16488,17157,33698,1119,1,17157,8324,8922,8476,8693,16488
17,1159,1159.000,7486,8184,8334,8630,8495,8706,8954,16792,17058,1158,1,16792,8334,8630,8495,8706,8954
18,1060,1060.000,5446,8163,8331,9354,8520,8859,16684,28937,58751,1059,1,28937,8331,9354,8520,8859,16684
