time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,400,400.000,400.000,101880,101880,399,1
1,514,514.000,514.000,108278,108278,513,1
2,946,946.000,946.000,17305,17305,945,1
3,930,930.000,930.000,24761,24761,929,1
4,1040,1040.000,1040.000,25111,25111,1039,1
5,1120,1120.000,1120.000,17024,17024,1119,1
6,1090,1090.000,1090.000,18882,18882,1089,1
7,840,840.000,840.000,107861,107861,839,1
8,1120,1120.000,1120.000,17260,17260,1119,1
9,1120,1120.000,1120.000,17181,17181,1119,1
10,1117,1117.000,1117.000,17005,17005,1116,1
11,1125,1125.000,1125.000,16911,16911,1124,1
12,997,997.000,997.000,24842,24842,996,1
13,980,980.000,980.000,107937,107937,979,1
14,1122,1122.000,1122.000,16885,16885,1121,1
15,928,928.000,928.000,83078,83078,927,1
16,1038,1038.000,1038.000,16975,16975,1037,1
17,1080,1080.000,1080.000,17444,17444,1079,1
18,1060,1060.000,1060.000,25367,25367,1059,1
19,1009,1009.000,1009.000,25764,25764,1008,1
20,1083,1083.000,1083.000,16977,16977,1082,1
21,1148,1148.000,1148.000,16809,16809,1147,1
22,1100,1100.000,1100.000,17323,17323,1099,1
23,1100,1100.000,1100.000,17399,17399,1099,1
24,1045,1045.000,1045.000,25641,25641,1044,1
25,865,865.000,865.000,107665,107665,864,1
26,1090,1090.000,1090.000,17351,17351,1089,1
27,1140,1140.000,1140.000,16862,16862,1139,1
28,1080,1080.000,1080.000,17214,17214,1079,1
29,1072,1072.000,1072.000,25127,25127,1071,1
30,1048,1048.000,1048.000,17320,17320,1047,1
31,1130,1130.000,1130.000,16988,16988,1129,1
32,1140,1140.000,1140.000,16954,16954,1139,1
33,1130,1130.000,1130.000,16870,16870,1129,1
34,850,850.000,850.000,149826,149826,849,1
35,1150,1150.000,1150.000,16828,16828,1149,1
36,990,990.000,990.000,33393,33393,989,1
37,970,970.000,970.000,33893,33893,969,1
38,1091,1091.000,1091.000,25231,25231,1090,1
39,1099,1099.000,1099.000,17285,17285,1098,1
40,950,950.000,950.000,141183,141183,949,1
41,1040,1040.000,1040.000,25627,25627,1039,1
42,1035,1035.000,1035.000,25473,25473,1034,1
43,1079,1079.000,1079.000,35000,35000,1078,1
