Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,766.000,13.026,4.971,8.217,8.500,16.565,17.021,22.542,82.772,108.623,0.077
5,1058.000,9.426,6.335,8.185,8.331,8.525,9.090,16.713,25.103,108.155,0.106
10,1068.200,9.335,6.956,8.197,8.338,8.523,8.930,16.722,24.779,108.543,0.107
15,1023.000,9.765,6.811,8.214,8.346,8.520,16.451,16.759,25.346,108.281,0.102
20,1095.200,9.109,7.431,8.215,8.335,8.482,8.715,16.608,25.057,61.037,0.110
25,1049.400,9.509,7.320,8.224,8.339,8.467,8.773,16.715,25.259,108.162,0.105
30,1059.600,9.422,7.320,8.209,8.341,8.496,8.744,16.614,17.320,150.216,0.106
35,1060.000,9.416,6.939,8.182,8.353,8.551,9.188,16.836,25.309,34.233,0.106
40,1044.400,9.561,7.241,8.202,8.344,8.511,8.801,16.668,33.362,141.540,0.105
45,1069.800,9.331,7.368,8.204,8.344,8.508,8.805,16.684,25.089,141.512,0.107
50,1031.800,9.676,7.469,8.189,8.334,8.519,8.823,16.752,25.739,149.919,0.103
55,1092.000,9.137,7.443,8.215,8.337,8.463,8.660,16.451,16.937,180.660,0.109
60,1118.000,8.932,7.130,8.176,8.335,8.517,8.770,16.057,17.126,75.031,0.112
65,1090.400,9.145,7.189,8.187,8.336,8.521,8.798,16.558,25.007,59.029,0.109
70,1044.400,9.564,7.300,8.180,8.339,8.531,8.890,16.748,41.730,75.075,0.105
75,1083.600,9.221,7.368,8.210,8.372,8.555,8.960,16.755,25.010,41.840,0.108
80,1072.000,9.306,6.772,8.204,8.349,8.519,8.804,16.726,25.241,108.812,0.107
85,1060.800,9.410,7.246,8.223,8.359,8.527,8.881,16.730,18.682,141.810,0.106
90,1045.600,9.553,7.539,8.214,8.349,8.508,8.802,16.777,25.176,100.136,0.105
95,954.000,10.471,7.177,8.218,8.382,8.606,16.601,16.933,50.655,175.547,0.096
100,1028.400,9.701,7.386,8.202,8.361,8.567,16.349,16.837,33.672,92.063,0.103
105,1063.800,9.380,7.170,8.211,8.358,8.542,8.903,16.762,24.969,142.092,0.107
110,1094.400,9.117,7.204,8.188,8.352,8.532,8.778,16.547,17.404,91.556,0.110
115,1063.600,9.370,7.181,8.211,8.344,8.500,8.864,16.702,17.414,141.756,0.107
