Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,342.400,14.510,1.106,6.622,13.989,19.563,26.246,30.722,41.048,115.914,0.069
5,377.000,12.947,1.053,6.351,12.619,17.940,22.590,25.497,32.955,71.030,0.077
10,430.800,11.766,1.088,6.249,12.010,16.041,19.459,22.639,28.652,55.081,0.085
15,379.000,12.401,1.076,5.070,12.417,17.784,22.653,25.432,30.265,40.926,0.081
20,447.200,11.702,1.067,6.583,12.061,15.962,19.473,21.496,26.012,47.050,0.085
25,382.800,13.252,1.062,6.555,13.001,18.651,23.469,26.125,36.201,58.321,0.075
30,433.800,12.166,1.100,7.157,12.525,16.560,20.318,22.338,27.406,43.800,0.082
35,405.400,12.419,1.064,6.348,12.497,17.151,21.743,24.255,30.636,48.400,0.081
40,430.600,12.211,1.055,6.946,12.447,16.504,20.278,22.762,29.300,49.986,0.082
45,414.800,12.221,1.043,5.727,12.221,17.161,22.169,24.088,29.049,41.207,0.082
50,429.600,11.916,0.980,5.995,11.832,16.408,20.779,23.438,28.313,73.131,0.084
55,421.600,12.292,0.975,6.103,12.227,16.906,21.226,24.885,32.426,54.012,0.081
60,422.800,11.773,1.036,5.758,11.911,16.399,20.774,23.109,27.427,36.298,0.085
65,461.600,10.395,0.873,5.130,9.961,14.632,18.311,20.608,27.888,48.066,0.096
70,377.800,13.065,1.117,6.338,12.349,18.074,23.602,26.612,35.491,72.343,0.077
75,370.400,13.090,1.017,6.823,13.148,18.196,23.318,26.239,33.657,49.376,0.076
80,339.400,14.940,1.038,6.511,13.299,18.840,23.789,27.500,42.015,1023.709,0.067
85,383.200,12.701,1.075,6.024,12.572,18.245,22.657,25.320,30.269,40.529,0.079
90,444.400,12.176,1.064,6.207,12.128,16.084,19.859,22.045,28.025,1015.831,0.082
95,358.600,13.138,0.895,6.437,13.135,18.805,23.438,26.281,32.116,45.740,0.076
100,446.400,11.995,1.185,6.677,12.578,16.319,19.760,22.226,26.753,56.871,0.083
105,399.400,12.700,1.028,6.135,12.465,17.628,22.759,26.072,36.132,50.762,0.079
110,392.600,13.214,1.105,7.210,12.906,17.179,21.643,24.047,29.961,1021.670,0.076
115,405.000,12.877,1.118,7.421,13.192,17.584,22.052,24.641,29.136,39.815,0.078
