Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,598,598.000,846,7993,12396,16697,21087,33787,43710,75327,115914,598,0,75327,12396,16697,21087,33787,43710
1,843,843.000,956,5475,8721,11652,15418,23037,30624,41986,60824,842,1,41986,8721,11652,15418,23037,30624
2,869,869.000,869,5319,9815,11502,15747,21204,24890,38925,72602,869,0,38925,9815,11502,15747,21204,24890
3,865,865.000,862,4982,8485,11573,16009,24264,31011,41631,51011,865,0,41631,8485,11573,16009,24264,31011
4,657,657.000,657,5333,14944,15244,21862,29259,34763,43857,60264,657,0,43857,14944,15244,21862,29259,34763
5,742,742.000,705,7144,12732,13325,18115,23816,28398,39401,44184,741,1,39401,12732,13325,18115,23816,28398
6,713,713.000,639,5762,11363,14333,16738,24318,31639,48192,995060,713,0,48192,11363,14333,16738,24318,31639
7,763,763.000,707,6054,11151,12780,17369,23264,29369,42156,63535,762,1,42156,11151,12780,17369,23264,29369
8,860,860.000,696,5687,9534,11540,14382,21780,28099,52467,71030,859,1,52467,9534,11540,14382,21780,28099
9,988,988.000,675,5353,9141,10081,13792,18484,21796,31907,53843,987,1,31907,9141,10081,13792,18484,21796
10,1007,1007.000,764,5270,8114,9926,13266,18320,22277,34227,44219,1006,1,34227,8114,9926,13266,18320,22277
11,1039,1039.000,784,4934,7801,9622,13429,18229,22028,32622,44561,1039,0,32622,7801,9622,13429,18229,22028
12,991,991.000,619,4943,8224,10074,13583,18655,23779,39081,55081,991,0,39081,8224,10074,13583,18655,23779
13,1022,1022.000,679,4830,7990,9723,13027,18440,23955,33988,73170,1022,0,33988,7990,9723,13027,18440,23955
14,877,877.000,631,5023,8053,11384,15981,23331,29883,44036,64942,877,0,44036,8053,11384,15981,23331,29883
15,766,766.000,1076,6768,12237,13062,18118,24275,29574,35437,42481,766,0,35437,12237,13062,18118,24275,29574
16,806,806.000,620,5758,11647,12397,16171,23754,29105,37162,60958,805,1,37162,11647,12397,16171,23754,29105
17,879,879.000,779,5250,10620,11394,14940,22018,26355,36459,45311,878,1,36459,10620,11394,14940,22018,26355
18,936,936.000,960,5061,9727,10655,13922,19874,24265,34865,42023,935,1,34865,9727,10655,13922,19874,24265
19,921,921.000,761,5308,9033,10810,14140,19970,29544,36497,44222,921,0,36497,9033,10810,14140,19970,29544
20,1016,1016.000,649,5096,8246,9809,12999,18110,22461,35904,55951,1015,1,35904,8246,9809,12999,18110,22461
21,996,996.000,939,5066,8142,10039,13581,18552,23451,36289,60034,996,0,36289,8142,10039,13581,18552,23451
22,1040,1040.000,1039,4841,7783,9583,12895,18064,21511,34742,75585,1039,1,34742,7783,9583,12895,18064,21511
23,900,900.000,1058,5008,9714,11112,15267,20757,26204,37089,58543,900,0,37089,9714,11112,15267,20757,26204
24,1053,1053.000,836,4822,6918,9514,12972,18321,22857,34477,53221,1053,0,34477,6918,9514,12972,18321,22857
25,723,723.000,657,5585,12209,13753,19708,27174,31467,42787,58321,722,1,42787,12209,13753,19708,27174,31467
26,839,839.000,1173,5557,11125,11898,15458,22141,26085,35941,57633,838,1,35941,11125,11898,15458,22141,26085
27,799,799.000,639,5680,11537,12435,16949,23555,29710,40558,50812,798,1,40558,11537,12435,16949,23555,29710
28,793,793.000,772,5899,11253,12605,17015,23832,30960,42110,52176,792,1,42110,11253,12605,17015,23832,30960
29,953,953.000,710,5004,9332,10440,14115,19950,23874,34446,40475,952,1,34446,9332,10440,14115,19950,23874
30,958,958.000,795,5398,9043,10421,14123,19689,23462,35430,52865,958,0,35430,9043,10421,14123,19689,23462
31,1002,1002.000,623,4796,8286,10003,13887,19054,23092,34910,40340,1002,0,34910,8286,10003,13887,19054,23092
32,1021,1021.000,730,4641,7757,9760,13641,18596,23606,34184,48266,1020,1,34184,7757,9760,13641,18596,23606
33,1029,1029.000,794,4687,7546,9714,13868,19147,22053,33944,52044,1028,1,33944,7546,9714,13868,19147,22053
34,880,880.000,740,5781,10060,11345,14857,20722,25731,37280,61330,879,1,37280,10060,11345,14857,20722,25731
35,1091,1091.000,701,4587,6839,9129,12799,17712,20143,34518,61054,1090,1,34518,6839,9129,12799,17712,20143
36,782,782.000,820,5510,12055,12846,17265,24323,29599,44726,59004,781,1,44726,12055,12846,17265,24323,29599
37,813,813.000,811,6435,11496,12212,15489,22972,27393,37500,42768,812,1,37500,11496,12212,15489,22972,27393
38,886,886.000,829,5549,10438,11266,15127,20992,25081,35927,41672,885,1,35927,10438,11266,15127,20992,25081
39,922,922.000,890,5700,9682,10887,14300,20834,24703,35400,60123,921,1,35400,9682,10887,14300,20834,24703
40,888,888.000,609,5591,9300,11177,14935,21201,26431,40788,66576,887,1,40788,9300,11177,14935,21201,26431
41,924,924.000,968,5685,9395,10803,14573,20118,26036,34812,44591,924,0,34812,9395,10803,14573,20118,26036
42,980,980.000,1097,5477,8512,10327,13187,19043,25216,37333,49073,980,0,37333,8512,10327,13187,19043,25216
43,971,971.000,732,5204,8218,10121,14182,18976,22765,34889,44162,970,1,34889,8218,10121,14182,18976,22765
44,1049,1049.000,745,4635,7438,9526,13138,18206,21632,33805,47623,1048,1,33805,7438,9526,13138,18206,21632
45,875,875.000,564,5576,10136,11433,15597,22216,25959,34821,47650,874,1,34821,10136,11433,15597,22216,25959
46,1082,1082.000,828,4953,7241,9199,12641,17527,20730,34943,41926,1081,1,34943,7241,9199,12641,17527,20730
47,862,862.000,877,4618,9867,11623,15750,23093,28661,41789,62151,862,0,41789,9867,11623,15750,23093,28661
48,906,906.000,863,4809,10647,11025,14412,21641,24546,34420,44532,905,1,34420,10647,11025,14412,21641,24546
49,854,854.000,695,6100,10928,11657,15557,21824,25919,35898,44108,853,1,35898,10928,11657,15557,21824,25919
50,871,871.000,834,5286,10264,11477,15801,21893,27115,35109,42047,870,1,35109,10264,11477,15801,21893,27115
51,923,923.000,707,4851,9383,10810,14141,21196,25134,35611,68038,923,0,35611,9383,10810,14141,21196,25134
52,1003,1003.000,867,5321,8661,9924,13162,18311,22430,33566,51230,1003,0,33566,8661,9924,13162,18311,22430
53,949,949.000,974,5359,8688,10543,13610,19849,25038,37855,73131,949,0,37855,8688,10543,13610,19849,25038
54,1003,1003.000,1140,4657,8135,9931,13135,19648,24812,35171,55687,1003,0,35171,8135,9931,13135,19648,24812
55,1017,1017.000,939,5209,7694,9852,13348,18664,22536,35878,60085,1017,0,35878,7694,9852,13348,18664,22536
56,927,927.000,749,5151,9354,10713,13952,19380,24378,39463,54012,926,1,39463,9354,10713,13952,19380,24378
57,1095,1095.000,688,4823,6974,9130,12683,17747,20920,34203,47372,1094,1,34203,6974,9130,12683,17747,20920
58,794,794.000,574,5416,11314,12575,17247,25236,31649,41465,48472,793,1,41465,11314,12575,17247,25236,31649
59,813,813.000,975,5171,11651,12310,16880,23505,27649,36884,43385,813,0,36884,11651,12310,16880,23505,27649
60,838,838.000,739,5167,11075,11844,15157,23085,29668,38171,47249,837,1,38171,11075,11844,15157,23085,29668
61,914,914.000,993,5413,10111,10973,14503,20588,24052,36698,42324,914,0,36698,10111,10973,14503,20588,24052
62,959,959.000,700,5219,9023,10395,14029,19832,24193,34033,38250,958,1,34033,9023,10395,14029,19832,24193
63,968,968.000,963,5291,8689,10282,13407,19577,23928,37842,48158,967,1,37842,8689,10282,13407,19577,23928
64,1024,1024.000,707,4986,7925,9759,13209,18378,22969,34427,46639,1023,1,34427,7925,9759,13209,18378,22969
65,1011,1011.000,860,4967,8354,9845,13089,18583,22492,32636,58399,1010,1,32636,8354,9845,13089,18583,22492
66,1050,1050.000,862,4822,7539,9508,13072,18292,21774,35195,49996,1049,1,35195,7539,9508,13072,18292,21774
67,986,986.000,660,5022,8411,10153,13683,18771,23266,39569,57772,985,1,39569,8411,10153,13683,18771,23266
68,1110,1110.000,783,4416,6779,9001,11394,17066,22608,37931,44550,1109,1,37931,6779,9001,11394,17066,22608
69,1008,1008.000,711,4599,6688,9905,10723,19841,33992,50308,59962,1007,1,50308,6688,9905,10723,19841,33992
70,888,888.000,754,5425,8767,11221,14441,21625,27168,47767,64491,887,1,47767,8767,11221,14441,21625,27168
71,761,761.000,1119,5320,11204,13179,17742,25934,32801,44372,75098,760,1,44372,11204,13179,17742,25934,32801
72,834,834.000,842,5465,10273,11888,15684,23194,29864,41440,47588,833,1,41440,10273,11888,15684,23194,29864
73,756,756.000,615,5910,11640,13199,17121,24772,32357,49670,63924,755,1,49670,11640,13199,17121,24772,32357
74,919,919.000,945,5301,9924,10876,14593,20103,24012,34970,39804,919,0,34970,9924,10876,14593,20103,24012
75,897,897.000,1105,5630,9309,11209,14678,20510,26391,43754,54053,896,1,43754,9309,11209,14678,20510,26391
76,889,889.000,686,5205,9843,11187,14900,21948,26264,35971,42566,888,1,35971,9843,11187,14900,21948,26264
77,880,880.000,920,5305,9019,11330,15200,22070,28685,37200,65349,879,1,37200,9019,11330,15200,22070,28685
78,742,742.000,674,6397,12543,13477,18159,25475,31192,38327,47801,742,0,38327,12543,13477,18159,25475,31192
79,823,823.000,636,5960,11370,12134,16107,23101,28463,36042,44523,822,1,36042,11370,12134,16107,23101,28463
80,845,845.000,691,5757,10893,12867,15521,21866,26399,35817,996812,844,1,35817,10893,12867,15521,21866,26399
81,729,729.000,796,6569,11210,12439,16304,23149,28170,36968,48040,728,1,36968,11210,12439,16304,23149,28170
82,715,715.000,748,6383,11269,14344,16859,24826,32726,45528,1023709,715,0,45528,11269,14344,16859,24826,32726
83,759,759.000,1121,6014,10178,12956,16536,22437,31091,85522,103192,759,0,85522,10178,12956,16536,22437,31091
84,775,775.000,918,5552,9988,12733,15596,23516,29102,103715,125848,774,1,103715,9988,12733,15596,23516,29102
85,664,664.000,612,7743,13673,15037,21523,29041,33222,41015,48059,663,1,41015,13673,15037,21523,29041,33222
86,860,860.000,1007,5087,10958,11632,15316,22404,26247,35257,49974,859,1,35257,10958,11632,15316,22404,26247
87,893,893.000,819,5396,10045,11145,15063,21069,25823,34141,46508,893,0,34141,10045,11145,15063,21069,25823
88,885,885.000,958,5817,9798,11307,15336,20991,25424,34942,44292,884,1,34942,9798,11307,15336,20991,25424
89,929,929.000,1075,5272,9602,10812,14353,20372,24425,34783,41187,928,1,34783,9602,10812,14353,20372,24425
90,965,965.000,1158,5367,8259,10272,13647,19765,23524,35056,47823,964,1,35056,8259,10272,13647,19765,23524
91,977,977.000,1067,5297,8256,10240,14384,19979,23180,33174,47989,977,0,33174,8256,10240,14384,19979,23180
92,1031,1031.000,737,4895,7618,9657,13298,18773,22438,32403,46799,1030,1,32403,7618,9657,13298,18773,22438
93,1052,1052.000,563,4932,7407,9478,13463,17974,21636,33054,49942,1051,1,33054,7407,9478,13463,17974,21636
94,950,950.000,856,5314,8871,11334,13596,19228,23642,33295,1015831,950,0,33295,8871,11334,13596,19228,23642
95,764,764.000,819,5474,8607,12169,16195,23250,29213,42823,402764,763,1,42823,8607,12169,16195,23250,29213
