Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
39,780,780.000,4956,10474,12734,12809,14945,16639,17773,20058,22740
40,838,838.000,5876,9871,11734,11942,13629,15629,17112,19912,27141
41,844,844.000,5776,9548,11547,11806,13936,15782,16991,18933,20243
42,777,777.000,805,10385,12646,12880,15261,17395,19295,23292,28251
43,763,763.000,890,10404,12706,13064,15878,19267,21150,25510,35083
44,777,777.000,836,10266,12814,12850,15414,18291,20033,24593,29114
45,667,667.000,1459,11379,14792,15037,17908,21692,24576,36640,58934
46,792,792.000,1172,10024,12763,12563,15117,17112,18888,24680,70827
47,769,769.000,1250,9825,12635,13052,15599,19136,23483,29996,34387
48,418,418.000,1146,21128,23881,23755,27535,30985,33518,39687,54985
49,510,510.000,935,15686,19152,21423,22654,28198,32663,40989,1024673
50,540,540.000,790,13557,17293,16935,20281,23776,25990,30297,39271
51,646,646.000,1940,12007,15413,15433,18876,22631,24917,35467,42220
52,707,707.000,854,11480,14186,14076,17033,19957,21974,27739,32463
53,716,716.000,1670,11163,13977,13975,16767,19854,21774,24342,30503
54,740,740.000,1721,10869,13592,13531,16775,19226,20796,23626,30447
55,731,731.000,1627,11152,13803,13674,16658,18936,20789,26901,35315
56,762,762.000,931,10471,13183,13049,15870,18052,20142,24665,29495
57,770,770.000,1691,10321,13335,12984,16126,18328,20397,23796,32826
58,787,787.000,1179,10276,12704,12728,15482,18661,20955,24529,29672
59,630,630.000,942,11891,15380,15882,19019,22692,25611,48454,73829
60,760,760.000,1154,10224,13224,13101,16128,18952,20761,22626,27853
61,809,809.000,939,9767,12392,12345,14960,17687,18880,21955,27247
62,501,501.000,987,16380,22106,20080,24915,27454,28080,30225,33657
63,517,517.000,2130,15396,19491,19234,22618,26888,29728,33188,37586
64,645,645.000,1000,13027,15912,15475,18627,21399,23257,25282,33155
65,651,651.000,1123,12092,15114,15315,19020,22295,24428,28106,35644
66,701,701.000,994,11316,14246,14259,17334,20315,22154,26444,40435
67,752,752.000,1754,10681,13414,13301,16113,19038,21637,25228,30018
68,761,761.000,1277,10709,13242,13141,16086,18453,20141,23662,25917
69,744,744.000,1594,10607,13171,13407,16178,19013,20744,27204,40142
70,761,761.000,918,10494,13276,13141,15830,18607,20488,24559,28679
71,778,778.000,1795,10249,12766,12827,15634,18184,19427,22737,33958
72,789,789.000,793,9867,12949,12671,15669,18373,19996,23482,27178
73,695,695.000,937,10855,13787,14401,16969,19842,22803,51878,62652
74,777,777.000,1359,10031,12989,12857,15864,18357,19775,24081,31371
75,794,794.000,952,10036,12599,12557,15321,18101,19569,24057,28083
76,512,512.000,1765,12185,20441,19431,25113,29405,33102,43328,46792
77,528,528.000,1363,16522,20119,19169,22433,25426,26074,29131,33792
78,572,572.000,2453,14279,17243,17304,20628,24105,26389,29557,32165
79,652,652.000,1343,12664,15811,15442,18958,21510,22808,25509,30898
80,706,706.000,1906,11636,14192,13993,16723,19053,21493,25050,27134
81,728,728.000,1555,11180,13843,13827,16514,19397,21502,29463,40492
82,754,754.000,908,10616,13457,13195,16284,18091,20252,22499,28357
83,751,751.000,1561,10757,13188,13327,16190,19330,21216,24427,26851
84,747,747.000,1720,10594,13362,13335,16007,18877,20997,26061,29246
85,766,766.000,942,10085,13008,13089,16399,19206,20942,25158,30842
86,743,743.000,1045,10561,13370,13464,16670,19255,21725,24626,27976
87,776,776.000,1335,10425,12857,12889,15896,18456,20036,23794,29738
88,662,662.000,1571,11722,14699,15042,17772,21294,23510,51663,58187
89,809,809.000,1283,9443,12413,12341,15107,17924,19874,23472,26492
90,662,662.000,1490,10321,13127,15295,16931,30568,34279,51330,55661
91,471,471.000,1562,18813,21025,21065,24234,27996,30785,33243,34830
92,552,552.000,2701,15647,17977,18053,20883,23304,25433,34952,37329
93,639,639.000,1458,13122,15715,15595,18073,21299,23248,26450,29629
94,687,687.000,1208,12028,14847,14601,17644,20523,22536,26984,34195
95,730,730.000,1989,10790,14005,13647,16507,19702,20697,23770,34236
96,697,697.000,1649,11496,14094,14312,16920,19770,21963,39270,46490
97,736,736.000,1312,10879,13635,13575,16547,18937,20412,23076,37605
98,754,754.000,1094,10643,13408,13199,16023,19056,20983,24246,32668
99,760,760.000,856,10639,13213,13210,15860,18992,20811,24940,41646
100,780,780.000,883,9796,12400,14037,15116,18768,21699,27353,1012579
101,562,562.000,1030,11876,15603,16136,19735,23110,25661,44995,54266
102,704,704.000,844,11072,14197,14110,17347,20206,22555,27766,34323
103,814,814.000,1176,9389,12563,12272,15112,17934,19219,22339,30845
104,641,641.000,1786,10323,13855,15882,20321,27745,30076,38818,59648
105,405,405.000,2354,20763,23854,24492,29448,33724,38461,42676,43714
106,500,500.000,947,15628,19061,20051,24069,29185,33134,38901,41344
107,558,558.000,1423,13990,17904,17720,21215,24647,26914,30576,37615
108,637,637.000,784,12656,15771,15590,18625,21720,23985,27939,36740
109,723,723.000,881,11022,14411,13905,17049,19222,21020,23818,28529
110,706,706.000,1050,11130,14223,14121,17413,20212,22026,24951,28431
111,743,743.000,1065,10822,13593,13454,16600,19206,20541,23690,25794
112,734,734.000,1703,10441,13327,14671,16452,18895,20297,25147,1009294
113,638,638.000,804,10904,14239,14423,17440,21274,23705,35490,39803
114,763,763.000,880,10237,13036,13095,16171,19215,20591,25348,32105
115,692,692.000,784,11882,14553,14451,17255,19704,20970,41063,48349
116,807,807.000,1004,9670,12543,12403,15286,17814,19470,22626,26542
117,647,647.000,1076,10945,14250,15399,18387,26408,28274,30436,30558
118,464,464.000,2587,18153,21110,21639,25498,30175,33340,35698,41789
119,549,549.000,3643,14555,18036,17878,20851,23733,25185,29313,31172
