Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,32.800,32.788,0.995,2.822,37.951,49.274,61.527,86.951,105.831,114.986,0.030
5,36.800,28.632,1.181,1.876,39.355,46.174,50.086,55.171,76.939,82.867,0.035
10,38.600,21.837,1.343,1.743,2.718,43.826,50.323,52.508,70.180,70.300,0.046
15,41.800,25.079,1.333,1.766,28.243,45.315,51.143,53.893,66.969,80.491,0.040
20,39.800,23.671,1.108,1.841,17.095,44.288,50.597,54.138,76.537,91.725,0.042
25,40.200,21.853,1.291,1.751,4.523,45.171,49.576,52.412,57.423,75.757,0.046
30,39.600,24.573,1.301,1.828,28.976,44.310,49.735,51.655,65.420,66.432,0.041
35,38.600,21.801,0.985,1.797,11.007,43.864,48.244,50.843,58.874,62.174,0.046
40,40.600,23.810,1.540,1.794,18.291,45.464,48.353,52.285,70.225,75.193,0.042
45,38.200,23.391,1.395,1.810,14.371,45.045,50.842,55.358,72.925,78.744,0.043
50,43.000,24.621,1.213,1.885,24.471,46.081,49.860,53.033,69.193,90.807,0.041
55,40.800,20.442,1.341,1.683,7.050,44.005,47.865,51.181,58.203,61.915,0.049
60,43.600,21.847,1.302,1.731,13.535,43.183,46.920,49.767,60.748,69.134,0.046
65,42.400,25.089,1.278,1.887,28.632,45.420,49.804,53.576,71.607,80.008,0.040
70,36.200,24.787,1.226,1.758,22.219,45.637,50.660,55.299,69.608,72.600,0.040
75,50.600,21.248,1.491,1.736,6.045,44.600,48.744,52.032,59.879,65.191,0.047
80,42.200,22.208,1.373,1.723,5.381,43.815,51.305,54.977,64.394,69.041,0.045
85,38.800,20.348,1.513,1.732,2.444,43.489,48.888,54.866,67.016,68.554,0.049
90,37.600,25.612,1.524,1.776,26.001,45.737,53.742,57.160,74.905,80.102,0.039
95,39.000,25.435,1.531,1.868,27.967,45.606,49.243,51.784,68.978,107.665,0.039
100,39.200,21.523,1.302,1.695,11.712,44.137,47.734,50.944,63.237,74.785,0.046
105,42.000,21.409,1.511,1.712,2.953,43.389,50.113,52.997,57.371,65.598,0.047
110,36.400,23.575,1.542,1.730,21.292,44.582,48.452,51.351,65.139,77.438,0.042
115,34.200,22.533,1.520,1.695,16.183,43.355,48.407,52.210,67.427,77.961,0.044
