Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658106426.727932,51327,3,1
1,NewOrder,1658106426.728260,50350,4,1
1,NewOrder,1658106426.728263,110090,7,1
1,NewOrder,1658106426.728408,50953,2,1
1,NewOrder,1658106426.728462,138936,6,1
1,NewOrder,1658106426.728488,144277,1,1
1,NewOrder,1658106426.728562,135815,8,1
1,NewOrder,1658106426.728574,143583,0,1
1,NewOrder,1658106426.728602,48998,5,1
1,NewOrder,1658106426.777798,7928,5,1
1,NewOrder,1658106426.778720,8741,4,1
1,NewOrder,1658106426.779340,7874,3,1
1,NewOrder,1658106426.779418,7720,2,1
1,NewOrder,1658106426.785786,7426,5,1
1,NewOrder,1658106426.787194,6399,2,1
1,NewOrder,1658106426.787261,7553,3,1
1,NewOrder,1658106426.787504,8964,4,1
1,NewOrder,1658106426.793270,5959,5,1
1,NewOrder,1658106426.793648,7452,2,1
1,NewOrder,1658106426.794858,6020,3,1
1,NewOrder,1658106426.796522,6944,4,1
1,NewOrder,1658106426.799277,3888,5,1
1,NewOrder,1658106426.800921,47900,3,1
1,NewOrder,1658106426.801146,5722,2,1
1,NewOrder,1658106426.803218,4150,5,1
1,NewOrder,1658106426.803515,5638,4,1
1,NewOrder,1658106426.806914,4699,2,1
1,NewOrder,1658106426.807412,4393,5,1
1,NewOrder,1658106426.809211,39600,4,1
1,NewOrder,1658106426.811654,57582,2,1
1,NewOrder,1658106426.811845,34228,5,1
1,NewOrder,1658106426.838423,45491,7,1
1,NewOrder,1658106426.846128,42774,5,1
1,NewOrder,1658106426.848887,42948,4,1
1,NewOrder,1658106426.848899,49069,3,1
1,NewOrder,1658106426.855497,54273,9,1
1,NewOrder,1658106426.864487,50231,8,1
1,NewOrder,1658106426.867522,52048,6,1
1,NewOrder,1658106426.869292,56076,2,1
1,NewOrder,1658106426.872278,39603,0,1
1,NewOrder,1658106426.872839,50612,1,1
1,NewOrder,1658106426.883998,21838,7,1
1,NewOrder,1658106426.888960,34430,5,1
1,NewOrder,1658106426.891893,56759,4,1
