Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,142,142.000,16712,56734,72437,72379,87778,109495,121584,142661,153948
1,178,178.000,16205,41570,58989,57242,74695,84410,101175,116771,118053
2,169,169.000,16635,39367,59474,58183,75543,87504,101191,118078,126708
3,201,201.000,5068,25122,50389,54919,74987,84694,125280,207747,234099
4,148,148.000,16262,33119,67001,60082,75937,85016,100346,159348,200106
5,206,206.000,4490,25138,54481,49037,67573,76062,83871,93015,101130
6,196,196.000,16344,25167,58521,50496,67767,79968,84730,108857,109198
7,166,166.000,16234,25209,59287,60720,77048,109098,150593,159522,167167
8,153,153.000,16578,41927,67217,65164,84808,101038,109416,118709,151479
9,139,139.000,16634,57905,75169,71737,92380,108548,117044,149704,152212
10,179,179.000,16295,25238,58872,55518,75202,84027,101279,150470,150487
11,141,141.000,5902,42177,65857,70775,75901,109029,225826,243689,259060
12,193,193.000,16370,25185,58713,51924,68098,76617,85879,117874,119274
13,193,193.000,5640,25191,58691,52488,67542,83687,91670,111483,117225
14,194,194.000,4722,25216,58522,50924,68076,83991,85809,103333,109373
15,211,211.000,16558,25132,49943,47429,67477,76523,91517,111681,133526
16,210,210.000,3826,24812,49570,47871,67735,84161,92088,108107,109018
17,197,197.000,4606,25064,51056,50365,74721,85304,92620,139359,143990
18,205,205.000,4526,25128,50394,49284,67773,84411,92680,118781,125368
19,171,171.000,3985,25156,58134,58213,67956,85058,200296,241965,276095
20,132,132.000,16594,25137,50091,95794,66972,83418,626102,1045795,1062366
21,165,165.000,3552,25020,41787,45380,67463,80817,84145,117371,125608
22,195,195.000,6193,25105,58316,50166,67427,84394,92681,108523,117475
23,229,229.000,16377,25058,34311,44573,67154,75548,83626,84750,108924
24,210,210.000,6023,25146,50283,46844,67269,82652,86419,93061,100720
25,208,208.000,5847,25094,50840,47356,67256,76671,91870,100723,110694
26,224,224.000,10215,24792,33365,56517,67137,75927,84498,945244,1102016
27,63,63.000,5548,16941,42131,119448,92126,275123,736592,767933,767933
28,172,172.000,4319,25210,58418,57206,68359,83699,166984,225861,236222
29,235,235.000,16323,17243,25767,43828,67157,76039,84725,100831,108436
30,213,213.000,4316,25105,50481,46139,67205,75651,78358,93451,108551
31,142,142.000,3600,41633,59790,69844,75667,100448,191620,301095,317282
32,196,196.000,6754,25206,58450,51021,67542,75838,92435,117314,133852
33,170,170.000,16447,49862,59305,59765,75319,84159,102448,117637,132967
34,214,214.000,6513,25060,49651,54647,67138,75776,84430,101189,1050409
35,86,86.000,8171,25084,58540,94298,75095,108927,501024,845942,845942
36,169,169.000,5060,25184,58615,60257,75830,93013,164854,240333,241925
37,198,198.000,6501,25104,58618,50100,67312,83105,84920,117540,125990
38,208,208.000,16309,25133,50426,47921,67316,76380,91468,125306,134105
39,182,182.000,4894,25347,59578,54405,71463,82269,91757,103147,109747
