Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658106428.327224,94610,9,1
1,NewOrder,1658106428.327225,94490,7,1
1,NewOrder,1658106428.327232,127033,4,1
1,NewOrder,1658106428.327289,85941,8,1
1,NewOrder,1658106428.327334,77369,1,1
1,NewOrder,1658106428.327627,100836,3,1
1,NewOrder,1658106428.327655,102352,2,1
1,NewOrder,1658106428.327684,77266,6,1
1,NewOrder,1658106428.327746,110331,0,1
1,NewOrder,1658106428.327766,76841,5,1
1,NewOrder,1658106428.404981,50372,1,1
1,NewOrder,1658106428.404997,57445,5,1
1,NewOrder,1658106428.405049,58770,6,1
1,NewOrder,1658106428.413346,87778,8,1
1,NewOrder,1658106428.421814,83793,7,1
1,NewOrder,1658106428.421968,82663,9,1
1,NewOrder,1658106428.428584,84091,3,1
1,NewOrder,1658106428.430108,82461,2,1
1,NewOrder,1658106428.438152,32654,0,1
1,NewOrder,1658106428.454378,76382,4,1
1,NewOrder,1658106428.455399,56734,1,1
1,NewOrder,1658106428.462488,59662,5,1
1,NewOrder,1658106428.463883,69155,6,1
1,NewOrder,1658106428.470871,68713,0,1
1,NewOrder,1658106428.501182,75245,8,1
1,NewOrder,1658106428.504731,68305,9,1
1,NewOrder,1658106428.505680,67468,7,1
1,NewOrder,1658106428.512187,68831,1,1
1,NewOrder,1658106428.512604,93283,2,1
1,NewOrder,1658106428.512735,84748,3,1
1,NewOrder,1658106428.522187,60194,5,1
1,NewOrder,1658106428.530801,58936,4,1
1,NewOrder,1658106428.533096,39126,6,1
1,NewOrder,1658106428.539632,92128,0,1
1,NewOrder,1658106428.572281,51074,6,1
1,NewOrder,1658106428.573079,75647,9,1
1,NewOrder,1658106428.573205,67005,7,1
1,NewOrder,1658106428.576484,55731,8,1
1,NewOrder,1658106428.581073,33044,1,1
1,NewOrder,1658106428.582445,57689,5,1
1,NewOrder,1658106428.589795,50339,4,1
1,NewOrder,1658106428.597593,76423,3,1
1,NewOrder,1658106428.605947,60365,2,1
1,NewOrder,1658106428.614176,67669,1,1
1,NewOrder,1658106428.623419,33084,6,1
1,NewOrder,1658106428.631827,58801,0,1
1,NewOrder,1658106428.632254,32604,8,1
1,NewOrder,1658106428.640209,67552,5,1
1,NewOrder,1658106428.640290,58985,7,1
