Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.400,4.626,2.140,3.300,3.802,5.176,7.793,10.144,13.472,13.472,0.216
5,31.400,2.537,1.350,1.858,2.216,2.716,3.725,4.671,8.847,14.480,0.394
10,29.800,2.020,1.291,1.669,1.810,2.181,2.687,3.201,4.460,6.488,0.495
15,30.000,2.061,1.244,1.577,1.865,2.223,3.018,4.187,5.201,5.366,0.485
20,35.600,2.289,1.190,1.602,1.859,2.258,3.738,5.420,8.275,11.572,0.437
25,20.800,1.836,1.234,1.513,1.697,2.040,2.415,2.613,3.585,6.040,0.545
30,35.200,2.286,1.192,1.532,1.853,2.304,3.390,4.014,5.510,33.816,0.437
35,28.000,1.969,1.053,1.446,1.758,2.174,2.769,3.183,5.496,8.391,0.508
40,30.600,2.268,1.115,1.481,1.800,2.361,3.431,4.948,9.379,14.678,0.441
45,33.000,2.159,0.835,1.494,1.718,2.065,2.910,3.700,6.623,36.446,0.463
50,30.200,2.046,1.095,1.524,1.760,2.232,3.008,3.943,5.736,6.791,0.489
55,33.200,2.167,1.212,1.545,1.859,2.461,3.346,4.115,6.022,6.113,0.461
60,26.200,2.016,1.085,1.515,1.757,2.212,3.047,3.929,5.345,5.522,0.496
65,46.000,2.185,1.096,1.475,1.786,2.466,3.600,4.112,6.319,7.847,0.458
70,25.600,2.174,1.206,1.583,1.813,2.393,3.520,4.823,5.300,6.893,0.460
75,19.600,2.002,1.040,1.559,1.764,2.238,3.078,3.783,4.272,4.272,0.499
80,19.800,2.002,1.014,1.484,1.704,2.040,3.237,4.072,5.909,5.909,0.499
85,23.400,2.099,1.207,1.521,1.790,2.259,3.500,4.452,4.761,5.767,0.476
90,29.200,1.866,1.116,1.481,1.719,2.048,2.625,2.837,4.239,5.195,0.536
95,35.800,1.988,1.134,1.474,1.635,2.162,3.161,4.199,5.041,7.232,0.503
100,27.800,2.006,1.051,1.505,1.743,2.152,3.051,3.795,5.619,6.325,0.499
105,32.600,2.092,1.144,1.534,1.890,2.266,3.094,4.219,4.904,5.323,0.478
110,39.400,2.362,1.133,1.553,1.825,2.596,4.065,5.163,7.704,15.022,0.423
115,28.000,2.003,1.122,1.520,1.747,2.220,2.986,3.606,5.002,5.554,0.499
