Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,508.200,19.675,0.983,5.840,12.281,24.953,49.455,62.894,87.750,159.612,0.051
5,852.200,11.651,0.829,3.972,7.392,15.377,24.114,34.426,57.313,132.751,0.086
10,736.800,13.595,0.685,3.688,7.123,15.566,28.864,40.099,60.890,649.657,0.074
15,760.400,13.091,0.685,3.990,8.442,17.058,30.473,39.203,66.445,108.618,0.076
20,998.200,10.018,0.719,3.725,6.571,13.702,19.651,26.330,42.601,1044.279,0.100
25,620.200,16.071,0.603,4.517,11.568,22.915,36.330,43.847,69.676,107.493,0.062
30,908.200,11.126,0.575,3.675,6.266,13.760,20.188,27.479,47.138,639.916,0.090
35,706.000,13.958,0.537,4.036,9.514,18.714,34.234,41.037,56.537,111.681,0.072
40,814.800,12.256,0.610,3.990,8.211,16.041,26.469,35.426,55.345,1021.982,0.082
45,914.000,10.943,0.646,3.734,6.959,14.798,23.232,33.790,51.034,77.092,0.091
50,749.600,13.541,0.706,3.977,8.740,17.899,31.193,41.213,57.903,996.997,0.074
55,872.200,11.242,0.539,3.641,6.480,13.865,19.878,26.775,47.270,650.186,0.089
60,692.600,14.434,0.789,4.059,10.026,19.646,35.156,43.296,58.963,90.836,0.069
65,994.200,10.120,0.701,3.878,6.323,13.043,20.337,30.712,45.166,1002.213,0.099
70,747.600,13.272,0.853,4.201,7.456,15.772,33.322,45.250,70.774,120.342,0.075
75,510.600,19.502,0.584,5.048,12.959,26.072,45.922,60.717,91.223,120.583,0.051
80,550.200,18.180,0.589,4.182,9.877,19.612,36.331,53.738,99.557,682.577,0.055
85,575.000,17.352,0.649,4.693,12.132,24.921,36.987,47.802,89.696,179.273,0.058
90,768.600,12.992,0.692,3.952,8.993,17.522,29.696,37.980,58.053,90.073,0.077
95,941.400,10.610,0.607,3.794,7.252,14.737,22.168,30.378,42.418,85.688,0.094
100,788.200,12.676,0.588,3.701,7.093,15.159,24.825,34.245,55.243,626.284,0.079
105,758.600,13.155,0.778,4.175,8.827,17.897,30.205,38.118,61.341,102.434,0.076
110,1027.000,9.716,0.696,3.675,6.390,13.510,19.361,24.494,37.989,978.031,0.103
115,690.600,14.414,0.521,4.007,10.098,19.491,34.249,43.404,64.708,89.212,0.069
