Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,326.000,14.778,0.857,4.866,7.150,13.616,43.541,59.110,80.040,105.774,0.068
5,381.200,16.085,0.614,4.782,5.937,8.784,36.996,46.401,61.931,1040.543,0.062
10,506.600,11.378,0.676,4.395,5.316,7.482,34.411,46.858,66.011,99.932,0.088
15,388.600,16.332,0.619,4.158,5.178,11.877,39.391,49.012,66.101,1028.703,0.061
20,563.800,10.053,0.696,4.075,4.975,6.392,28.656,43.209,58.981,120.433,0.099
25,348.000,17.080,0.649,4.348,5.497,23.278,42.793,52.749,70.607,861.835,0.059
30,595.200,9.672,0.649,4.002,4.866,6.096,29.288,40.466,60.612,92.301,0.103
35,447.200,13.500,0.665,4.245,5.299,19.468,40.346,48.292,62.893,102.529,0.074
40,590.600,9.499,0.584,3.846,4.790,5.798,28.436,39.765,62.859,120.321,0.105
45,420.600,14.803,0.663,4.119,5.034,16.131,38.221,44.757,61.464,902.581,0.068
50,518.800,10.781,0.649,3.932,4.918,6.622,34.549,44.683,57.561,83.693,0.093
55,481.200,12.327,0.666,4.062,4.952,10.021,38.254,49.414,70.303,103.474,0.081
60,506.800,11.579,0.608,4.084,5.000,10.446,34.273,45.038,63.929,90.204,0.086
65,546.600,10.535,0.577,4.038,4.924,7.117,31.900,41.013,59.554,114.175,0.095
70,478.800,12.382,0.603,3.992,4.997,15.778,35.516,47.285,65.921,100.061,0.081
75,513.000,11.496,0.623,4.139,5.092,9.683,35.268,44.673,58.943,106.133,0.087
80,526.400,11.250,0.618,4.114,5.028,7.372,36.417,44.296,59.612,75.975,0.089
85,531.800,10.929,0.573,4.098,4.969,6.970,34.176,42.717,61.149,79.696,0.092
90,510.000,11.546,0.535,4.098,5.052,9.356,35.530,44.766,61.245,81.054,0.087
95,476.000,12.545,0.617,4.118,5.173,18.237,36.386,43.899,53.588,76.677,0.080
100,605.000,9.344,0.638,3.864,4.854,6.039,28.511,38.428,54.358,76.766,0.107
105,524.600,11.441,0.607,3.994,4.945,6.733,35.899,49.361,68.943,95.204,0.087
110,453.800,13.506,0.711,4.254,5.356,14.782,42.823,50.030,61.334,87.829,0.074
115,503.000,11.704,0.583,4.118,5.011,7.227,36.262,50.297,67.471,134.862,0.085
