Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,36.800,4.093,1.523,2.225,2.741,3.979,5.934,8.251,18.100,111.760,0.244
5,31.000,2.123,1.391,1.794,2.041,2.356,2.682,3.056,3.794,4.042,0.471
10,43.000,1.844,1.123,1.554,1.770,2.036,2.294,2.568,3.374,5.243,0.542
15,33.400,1.784,1.016,1.514,1.702,1.955,2.370,2.620,3.167,3.565,0.560
20,57.400,1.893,1.022,1.539,1.697,1.965,2.359,2.507,3.776,27.889,0.528
25,36.400,1.774,1.138,1.495,1.729,1.955,2.255,2.549,3.112,3.357,0.564
30,50.200,1.720,1.075,1.475,1.657,1.906,2.173,2.402,2.818,3.665,0.581
35,40.200,1.838,1.177,1.557,1.746,1.990,2.363,2.694,3.493,4.700,0.544
40,56.200,1.723,1.072,1.475,1.637,1.862,2.145,2.450,3.227,3.752,0.580
45,35.600,1.651,1.058,1.447,1.621,1.807,2.025,2.247,2.553,3.003,0.606
50,43.400,1.760,1.163,1.498,1.663,1.914,2.234,2.641,2.905,4.031,0.568
55,44.800,1.877,1.193,1.463,1.659,1.841,2.155,2.523,3.103,39.480,0.533
60,47.000,1.739,1.032,1.444,1.651,1.895,2.239,2.541,3.099,4.801,0.575
65,56.400,1.679,1.051,1.457,1.618,1.837,2.092,2.278,2.819,3.194,0.596
70,42.600,1.680,1.064,1.424,1.580,1.840,2.137,2.494,3.164,3.416,0.595
75,46.600,1.715,1.185,1.465,1.653,1.895,2.196,2.362,2.872,3.383,0.583
80,47.200,1.698,1.081,1.462,1.634,1.869,2.101,2.397,3.055,4.657,0.589
85,47.600,1.746,1.074,1.460,1.665,1.938,2.211,2.557,3.204,3.749,0.573
90,43.800,1.764,1.121,1.515,1.716,1.939,2.192,2.327,2.764,4.220,0.567
95,45.400,1.723,1.149,1.486,1.636,1.850,2.160,2.526,3.202,3.356,0.580
100,55.600,1.738,1.105,1.484,1.645,1.875,2.297,2.538,3.165,4.286,0.575
105,48.800,1.736,1.096,1.476,1.648,1.867,2.206,2.634,3.375,3.758,0.576
110,38.600,1.693,1.097,1.431,1.647,1.896,2.106,2.392,3.073,3.292,0.591
115,47.800,1.717,1.065,1.433,1.643,1.882,2.212,2.419,3.318,4.393,0.582
