Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,27.400,5.150,1.885,3.104,3.941,6.181,8.332,10.424,15.388,42.741,0.194
5,35.400,2.794,1.720,2.343,2.655,3.108,3.693,3.907,4.919,5.343,0.358
10,31.600,2.746,1.345,2.272,2.601,3.081,3.653,4.377,4.797,5.301,0.364
15,25.200,2.526,1.497,2.105,2.429,2.719,3.188,3.768,4.925,5.490,0.396
20,38.800,2.559,1.380,2.097,2.386,2.853,3.485,3.640,4.750,5.967,0.391
25,24.400,2.551,1.480,2.113,2.449,2.827,3.472,3.898,4.374,5.229,0.392
30,34.200,2.540,1.539,2.111,2.422,2.820,3.263,4.031,4.675,4.935,0.394
35,29.400,2.632,1.464,2.041,2.340,2.665,3.211,3.556,4.394,33.389,0.380
40,29.600,2.425,1.447,2.006,2.310,2.675,3.236,3.829,4.478,4.911,0.412
45,29.000,2.333,1.417,1.920,2.216,2.536,3.000,3.445,4.521,5.245,0.429
50,28.800,2.293,1.537,1.924,2.197,2.613,2.983,3.299,3.886,3.949,0.436
55,26.600,2.336,1.443,1.946,2.217,2.598,2.968,3.305,4.291,4.451,0.428
60,26.400,2.320,1.502,1.924,2.159,2.521,2.983,4.149,4.615,4.700,0.431
65,36.200,2.361,1.356,1.936,2.250,2.612,3.156,3.494,4.720,4.872,0.424
70,37.400,2.234,1.397,1.831,2.087,2.409,2.874,3.620,4.505,4.895,0.448
75,38.600,2.159,1.439,1.830,2.060,2.347,2.758,3.158,4.509,5.580,0.463
80,45.800,2.213,1.347,1.810,2.030,2.416,2.760,3.417,4.997,5.457,0.452
85,45.600,2.249,1.223,1.894,2.175,2.422,2.882,3.137,4.298,6.628,0.445
90,39.800,2.719,1.429,1.858,2.077,2.370,2.845,3.357,52.241,54.187,0.368
95,195.600,2.387,1.051,1.680,1.974,2.588,3.778,4.722,8.129,12.097,0.419
100,443.000,2.374,1.054,1.673,1.934,2.508,3.609,4.863,8.358,35.129,0.421
105,409.400,2.168,1.055,1.640,1.886,2.339,3.075,3.995,5.987,11.575,0.461
110,386.200,2.190,0.961,1.653,1.909,2.306,3.050,4.150,6.641,9.744,0.457
115,388.800,2.167,1.077,1.632,1.869,2.290,3.061,3.937,6.822,11.203,0.461
