Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,678.200,14.720,0.567,2.854,7.836,18.642,37.789,55.249,91.031,232.803,0.068
5,849.000,11.703,0.586,1.566,5.515,12.663,30.512,49.121,92.335,124.631,0.085
10,792.400,12.652,0.616,1.552,5.391,12.895,37.521,56.199,94.301,131.288,0.079
15,627.400,15.854,0.563,1.507,5.385,14.216,37.250,55.324,89.360,1030.564,0.063
20,844.600,11.893,0.605,1.534,4.865,12.237,34.802,54.627,86.653,133.400,0.084
25,599.200,16.629,0.582,1.508,5.193,14.218,44.526,70.166,101.143,1013.441,0.060
30,814.000,14.437,0.588,1.481,4.899,12.510,32.372,57.040,99.646,1025.874,0.069
35,722.800,11.357,0.578,1.505,4.880,10.903,32.233,51.481,85.556,117.907,0.088
40,717.800,13.886,0.592,1.489,5.334,13.835,33.648,58.563,102.698,982.570,0.072
45,660.600,15.085,0.592,1.544,5.353,14.666,33.698,49.490,95.133,1113.498,0.066
50,753.800,13.250,0.524,1.562,5.400,14.890,38.292,55.409,109.090,181.387,0.075
55,787.800,12.705,0.565,1.608,5.410,14.521,35.998,58.761,92.912,149.609,0.079
60,729.000,13.671,0.558,1.563,5.314,13.149,29.848,44.158,77.623,1029.281,0.073
65,847.800,11.772,0.584,1.593,5.245,13.020,29.231,52.588,93.051,151.310,0.085
70,1022.000,9.769,0.597,1.520,5.271,10.808,24.526,38.118,68.066,126.338,0.102
75,933.800,10.689,0.534,1.518,5.456,10.654,23.232,35.373,57.049,1011.995,0.094
80,1058.200,9.441,0.545,1.523,5.483,11.030,24.271,35.650,59.408,83.010,0.106
85,1053.800,9.465,0.540,1.500,5.305,10.447,24.797,34.737,67.916,118.024,0.106
90,1031.800,9.693,0.549,1.460,5.341,10.651,25.655,37.346,61.859,102.441,0.103
95,4878.000,2.036,0.036,0.130,0.300,0.878,5.223,8.675,31.996,83.591,0.491
100,11343.200,0.678,0.035,0.129,0.237,0.469,1.146,3.336,7.522,49.522,1.474
105,10000.800,0.685,0.036,0.134,0.269,0.494,1.242,3.170,7.061,49.630,1.460
110,10000.400,0.686,0.037,0.135,0.288,0.502,1.094,3.122,7.002,64.310,1.457
115,9991.800,0.688,0.037,0.135,0.282,0.501,1.054,3.028,7.367,50.196,1.454
