Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,181.400,55.661,6.937,26.984,42.508,66.348,113.530,135.061,207.979,371.199,0.018
5,201.600,49.169,0.662,25.539,40.311,58.900,100.175,117.842,158.507,265.917,0.020
10,260.600,38.389,0.663,25.224,33.276,42.102,67.024,83.635,141.667,208.859,0.026
15,270.600,36.918,4.808,25.144,26.352,34.004,50.497,74.625,150.955,1049.151,0.027
20,306.000,32.632,0.576,25.105,25.710,33.809,50.245,58.911,106.971,143.042,0.031
25,285.800,34.996,0.594,25.088,25.534,33.693,49.337,58.927,132.768,1018.357,0.029
30,241.200,41.788,0.611,25.147,32.216,41.608,91.710,108.310,166.150,235.224,0.024
35,278.800,35.989,0.551,25.094,27.665,35.100,58.951,75.950,116.634,233.418,0.028
40,291.200,33.897,0.607,25.101,25.569,33.702,50.666,73.964,122.637,165.788,0.030
45,299.800,33.602,0.631,25.099,25.769,34.016,50.864,66.959,100.589,133.713,0.030
50,318.400,31.300,0.788,25.076,25.390,33.590,41.878,57.573,99.970,175.441,0.032
55,268.200,37.167,0.728,25.103,25.599,33.755,52.329,74.627,93.532,1031.806,0.027
60,292.000,34.222,0.896,25.050,25.416,33.602,50.249,74.247,126.745,249.440,0.029
65,315.200,31.688,0.640,25.068,25.374,33.598,49.041,58.879,108.363,141.842,0.032
70,323.200,30.939,0.468,25.083,25.422,33.532,42.358,57.618,83.932,115.132,0.032
75,326.600,30.589,0.602,25.063,25.361,33.531,41.870,51.328,84.920,133.021,0.033
80,290.000,34.451,0.491,25.030,25.313,33.471,41.623,52.493,108.735,1053.767,0.029
85,325.400,30.740,0.583,25.048,25.329,33.535,41.498,50.754,100.445,142.150,0.033
90,344.400,29.037,0.542,25.033,25.307,33.466,34.081,48.137,75.109,98.598,0.034
95,271.800,36.804,0.796,25.074,25.374,33.584,42.103,59.326,108.641,1038.074,0.027
100,337.800,29.580,0.651,25.036,25.330,33.421,35.898,50.311,76.452,125.688,0.034
105,335.000,29.841,0.637,25.071,25.384,33.524,39.281,50.232,75.228,107.260,0.034
110,339.000,29.498,0.724,25.049,25.336,33.491,38.932,49.992,73.915,100.061,0.034
115,332.800,29.863,0.749,25.075,25.320,33.502,40.424,50.721,75.216,108.529,0.033
