Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
64,310,310.000,5652,25014,25458,31973,33551,42399,58337,109094,150939
65,315,315.000,5402,25073,25529,31587,33598,50116,59101,68841,77084
66,265,265.000,791,25092,32596,38721,42133,66990,91868,118214,141842
67,327,327.000,674,24935,25310,30074,33482,33932,46288,117232,133344
68,334,334.000,640,25082,25330,29672,33539,34966,50423,66847,90745
69,335,335.000,4611,25070,25278,29801,33574,35193,51331,60237,74479
70,310,310.000,468,25089,25436,32007,33600,50600,58574,84500,90897
71,309,309.000,626,25092,25565,32814,33675,50627,58601,83687,92412
72,341,341.000,5238,25042,25346,29461,33407,41820,50131,59108,99667
73,344,344.000,642,25087,25311,28724,33410,34328,42302,57712,76413
74,312,312.000,9137,25100,25727,32077,33642,42121,58761,92081,115132
75,336,336.000,10875,25026,25305,29872,33371,34476,50234,85246,107044
76,314,314.000,602,25080,25855,32983,33717,50208,58381,92240,133021
77,326,326.000,4858,25090,25325,29365,33447,35020,50192,67041,67840
78,335,335.000,4143,25082,25465,29599,33538,40543,49941,59954,66956
79,322,322.000,6129,25072,25348,31267,33498,41870,58464,84768,86396
80,349,349.000,679,25023,25318,28716,33382,34394,50011,65077,67743
81,219,219.000,491,25001,25192,59187,33451,65213,83479,779776,1053767
82,226,226.000,1169,25040,25532,33192,33589,50311,59174,109697,134483
83,322,322.000,620,25049,25273,29624,33417,34384,50028,83585,92180
84,334,334.000,5038,25053,25305,29728,33533,40820,50678,66498,75080
85,310,310.000,4721,25040,25447,32357,33667,47870,59045,100506,115957
86,335,335.000,6313,25053,25249,29837,33528,35165,49681,84525,93447
87,342,342.000,4421,25045,25515,29440,33478,40609,48813,65991,68216
88,308,308.000,4858,25039,25323,32227,33538,41729,50962,134662,142150
89,332,332.000,583,25074,25255,30100,33532,41439,50902,83774,110692
90,359,359.000,615,24996,25258,27946,33342,34009,41727,57338,59197
91,345,345.000,542,25057,25242,29130,33421,33965,42579,75109,75396
92,336,336.000,4386,24994,25336,29619,33512,35462,50123,83224,98598
93,339,339.000,6494,25045,25391,29286,33550,39625,50024,57496,65829
94,343,343.000,582,25035,25307,29266,33430,33923,49969,84144,86094
95,348,348.000,4239,25075,25307,28685,33473,34155,41871,56881,67168
96,324,324.000,796,25082,25380,30796,33539,41942,65759,75834,83537
97,204,204.000,4110,25061,26058,67297,36893,91440,108641,1004636,1038074
98,156,156.000,799,25039,25392,40520,33752,58657,75106,535247,569033
99,327,327.000,4310,25082,25441,30600,33600,42157,50505,67115,93160
100,350,350.000,651,25009,25288,28598,33038,33975,49965,76452,83478
101,349,349.000,774,25042,25265,28439,33409,34139,42183,58927,90868
102,320,320.000,5207,25038,25378,31284,33586,40897,57216,109199,125688
103,343,343.000,747,25031,25315,29253,33384,34172,52269,59815,83438
104,327,327.000,4576,25052,25572,30521,33547,42280,58172,67287,91265
105,352,352.000,658,25047,25363,28444,33504,33989,41812,50644,75172
106,336,336.000,637,25105,25368,29549,33532,34992,50163,58616,66418
107,331,331.000,686,25086,25320,30103,33430,36775,50574,91203,107260
108,333,333.000,4131,25061,25471,30182,33551,40630,57269,67076,83081
109,323,323.000,4226,25086,25538,31044,33662,41819,58193,75739,107195
110,340,340.000,786,25055,25323,29447,33499,40562,50284,59251,67055
111,335,335.000,754,25049,25326,29684,33418,34160,50189,83736,100061
112,342,342.000,6610,25024,25306,29161,33441,34279,49215,59045,83746
113,351,351.000,4475,25025,25287,29380,33418,41086,50888,62038,82505
114,327,327.000,724,25109,25466,29838,33620,41902,48909,57231,74043
115,343,343.000,4196,25049,25262,29006,33460,34760,49435,66715,74162
116,318,318.000,2879,25055,25384,31406,33596,42188,65561,77123,108529
117,341,341.000,5855,25080,25320,29471,33477,34443,50140,58629,74503
118,328,328.000,5267,25081,25337,30345,33463,40464,51033,83481,99836
119,334,334.000,749,25091,25373,29198,33462,38080,50222,58788,67359
