Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,934.200,10.699,0.478,0.747,10.588,16.273,22.215,28.686,52.044,126.193,0.093
5,899.200,11.110,0.456,0.689,10.254,15.575,19.621,22.914,33.583,1023.217,0.090
10,1073.600,9.308,0.442,0.676,10.454,15.434,19.104,22.749,34.422,85.773,0.107
15,1122.400,8.892,0.424,0.675,10.032,15.041,18.736,21.268,31.255,100.649,0.112
20,958.400,10.424,0.426,0.695,9.867,15.119,18.807,21.748,31.602,1041.684,0.096
25,957.200,10.431,0.454,0.701,10.481,15.423,19.148,22.017,32.300,1042.570,0.096
30,1104.200,9.049,0.432,0.670,10.369,15.162,18.456,20.809,31.774,86.182,0.111
35,975.800,10.247,0.425,0.680,10.242,15.128,18.569,21.553,31.214,1027.125,0.098
40,1099.600,9.075,0.445,0.683,10.549,15.123,18.325,20.417,30.964,79.725,0.110
45,1077.400,9.270,0.432,0.683,10.751,15.320,18.728,21.114,31.525,94.274,0.108
50,942.000,10.948,0.451,0.678,10.546,15.191,18.553,21.085,32.665,1035.298,0.091
55,1060.000,9.118,0.454,0.678,10.516,15.300,18.613,21.136,30.347,110.154,0.110
60,785.200,12.735,0.463,0.684,10.715,15.337,18.742,21.511,37.333,1039.355,0.079
65,1103.600,9.042,0.428,0.675,10.326,15.328,18.574,20.762,31.753,88.362,0.111
70,1101.400,9.077,0.441,0.672,10.578,15.256,18.543,20.782,30.582,51.905,0.110
75,927.600,10.773,0.446,0.672,10.332,15.135,18.543,21.271,33.361,1046.853,0.093
80,1113.400,8.979,0.438,0.678,10.379,15.051,18.496,20.941,31.764,87.563,0.111
85,1093.800,9.129,0.423,0.666,10.663,15.173,18.317,20.486,29.779,84.760,0.110
90,1094.000,9.133,0.441,0.673,10.519,15.343,18.778,21.085,31.653,82.794,0.109
95,912.200,10.966,0.448,0.676,10.306,15.202,18.423,21.049,32.187,1041.282,0.091
100,892.400,11.194,0.450,0.673,10.598,15.271,18.608,21.162,31.475,1032.925,0.089
105,848.000,11.786,0.429,0.700,10.851,15.820,19.041,21.863,45.694,1025.074,0.085
110,1114.400,8.965,0.433,0.663,10.183,15.090,18.626,21.132,32.017,93.042,0.112
115,1100.600,9.052,0.438,0.671,10.372,15.245,18.650,20.783,29.070,85.542,0.110
