Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,711,711.000,511,4018,11997,14187,18218,27371,35097,104456,126193
1,925,925.000,484,757,10101,10742,16464,23974,32329,53908,82918
2,1013,1013.000,478,742,10239,9883,15870,21629,26333,40241,69623
3,1007,1007.000,489,709,10604,9913,15973,20568,25619,41541,60623
4,1015,1015.000,478,688,10268,9809,15519,19714,25922,62563,83907
5,1097,1097.000,493,690,9450,14090,15451,19863,23705,36712,1023217
6,159,159.000,585,795,10482,28447,17794,22405,31414,841597,885266
7,1098,1098.000,467,690,10511,9113,15467,18944,21687,30771,45486
8,1093,1093.000,474,673,10435,9204,15338,19583,22611,31928,56616
9,1049,1049.000,456,695,10589,9438,15820,19606,23229,32782,51943
10,1005,1005.000,455,675,10636,9952,15990,19489,24048,42830,85773
11,1045,1045.000,442,655,9987,9554,15758,21698,27791,36519,55306
12,1096,1096.000,471,679,10386,9076,15075,18601,20847,32437,53360
13,1115,1115.000,477,686,10195,9008,15284,18812,22456,31220,44233
14,1107,1107.000,468,688,10676,9019,15180,18372,20778,29938,39254
15,1182,1182.000,475,682,9410,8408,14703,18347,20930,32154,44033
16,1063,1063.000,424,663,9942,9406,15112,19215,23021,48871,100649
17,1117,1117.000,433,672,10432,8968,15008,18827,21608,31457,45154
18,1139,1139.000,453,675,9853,8767,15288,18699,20759,28187,39019
19,1111,1111.000,442,683,10397,8965,15412,18695,20934,29536,44917
20,1109,1109.000,426,689,10201,8986,15737,19162,21785,29490,40626
21,599,599.000,472,732,9000,20885,14644,18311,22416,909606,1041684
22,776,776.000,490,722,9847,9665,15469,19632,24371,69322,91491
23,1176,1176.000,461,673,9785,8510,14777,18173,20321,29150,46642
24,1132,1132.000,459,695,9904,8802,15194,18741,21505,30406,45095
25,600,600.000,462,767,10049,18892,16304,21700,26205,568323,1042570
26,937,937.000,481,721,10364,9251,15146,19069,22368,30614,171461
27,1133,1133.000,454,680,10272,8802,15040,18724,21107,28699,36102
28,1017,1017.000,456,707,10672,9791,15624,19243,22635,41975,87582
29,1099,1099.000,457,675,10764,9089,15238,18784,20748,27302,47465
30,1174,1174.000,481,669,9844,8505,15015,18273,20250,26912,35365
31,1083,1083.000,462,677,11262,9237,15267,18227,19841,25671,38603
32,1100,1100.000,445,677,10626,9075,15165,18527,20754,30696,53102
33,1022,1022.000,432,658,10211,9789,15330,19306,25287,52401,86182
34,1142,1142.000,437,671,9863,8739,15022,18368,20659,31862,40104
35,1122,1122.000,489,663,10226,8910,15163,18255,20751,30657,46984
36,1119,1119.000,466,673,9530,12370,14532,17971,20603,29951,1027125
37,435,435.000,464,749,11608,14112,16499,21076,25111,94413,577138
38,1112,1112.000,425,685,10656,9007,15128,18413,20840,28842,40051
39,1091,1091.000,438,691,10192,9166,15068,19001,22678,35202,48193
40,1010,1010.000,471,702,11049,9840,15287,18395,20768,38368,79725
41,1092,1092.000,449,687,10678,9148,15037,18499,20967,32065,43342
42,1159,1159.000,446,671,9828,8614,14902,18382,20269,27343,42767
43,1124,1124.000,463,677,10474,8893,15044,18228,20298,31080,38911
44,1113,1113.000,445,681,10498,8968,15279,18172,20281,28295,38793
45,1031,1031.000,432,679,10677,9699,15262,18861,21384,38262,94274
46,1062,1062.000,458,700,11094,9413,15483,18843,21283,32410,41386
47,1096,1096.000,446,686,10707,9101,15106,18518,20891,30448,49118
48,1135,1135.000,448,678,10261,8770,14841,18533,21038,30278,50197
49,1063,1063.000,471,677,11048,9416,15639,18765,21086,29329,37270
50,1112,1112.000,466,677,10180,8982,15299,18602,20948,32618,42972
51,1070,1070.000,451,680,10450,9342,15162,18662,21331,38655,75515
52,1084,1084.000,485,661,10859,9227,15156,18302,21323,29773,43772
53,1080,1080.000,473,697,10750,9215,15244,18582,20985,30424,38708
54,364,364.000,478,681,9847,31934,14946,18487,21628,964732,1035298
55,907,907.000,459,678,10749,9204,15506,19039,22092,30398,35624
56,1113,1113.000,466,694,10422,9032,15514,18354,20918,31188,53729
57,1032,1032.000,479,668,10546,9653,15258,18703,22997,35973,110154
58,1128,1128.000,470,680,10573,8842,15190,18623,20692,28009,47006
59,1120,1120.000,454,678,10422,8917,15300,18166,20675,29159,38470
60,1077,1077.000,463,662,10790,11575,15099,18098,19883,30663,1008443
61,512,512.000,478,796,11490,14746,15486,19478,23397,143911,698988
62,1097,1097.000,464,665,10486,10869,15255,18640,21951,31366,1039355
63,187,187.000,504,745,11163,43355,15438,21597,35373,966642,969747
64,1053,1053.000,488,699,10450,9449,15559,19079,21531,54038,83462
65,1161,1161.000,428,664,9822,8560,14921,18064,20422,28752,40841
66,1096,1096.000,476,691,10398,9120,15491,18706,21134,31613,44770
67,1131,1131.000,447,657,10223,8832,15172,18478,20076,30944,43084
68,1115,1115.000,469,679,10470,8968,15475,18478,20722,30274,48926
69,1015,1015.000,440,702,10707,9822,15685,19044,23016,39768,88362
70,1043,1043.000,451,698,11053,9582,16199,18924,22037,31374,42084
71,1132,1132.000,455,651,10164,8873,15202,18817,22403,34422,46572
72,1155,1155.000,445,662,10091,8619,14705,18180,19603,28650,50844
73,1071,1071.000,441,689,11019,9349,15189,18492,20783,30045,44113
74,1106,1106.000,449,671,10578,9021,15164,18399,20353,29112,51905
75,1020,1020.000,456,681,10685,9804,15757,19350,22516,55834,87072
76,1117,1117.000,470,664,10152,8930,15150,18648,21434,30277,39268
77,978,978.000,452,664,10119,15206,14537,17632,20607,35944,1046853
78,376,376.000,478,686,11045,13631,15867,18938,23091,40531,615072
79,1147,1147.000,446,677,10181,8713,14760,18212,20334,30373,39305
80,1155,1155.000,465,677,10140,8683,14865,17937,19586,29218,45718
81,1042,1042.000,470,690,10372,9555,15644,19092,21664,46522,87563
82,1095,1095.000,458,685,10665,9117,15109,19053,22313,31764,38815
83,1109,1109.000,455,671,10370,9068,15156,18604,20663,29897,38252
84,1166,1166.000,438,664,10250,8541,14673,17856,20334,29194,37500
85,1075,1075.000,434,676,10885,9245,15245,18374,20050,28282,48746
86,989,989.000,452,681,11234,10159,15574,18962,21391,68975,84760
87,1096,1096.000,436,670,10930,9084,15383,17954,19801,29285,47252
88,1162,1162.000,423,663,10230,8625,14874,18035,20521,26577,42775
89,1147,1147.000,455,647,10075,8685,14668,18060,20605,29464,45787
90,1150,1150.000,457,669,10168,8706,15123,18452,20188,27478,40398
91,1122,1122.000,461,672,10423,8885,14963,18224,20266,27318,42525
92,1007,1007.000,463,695,10964,9956,15563,19307,22515,46008,82794
93,1117,1117.000,448,667,10333,8950,15008,18788,21296,30910,42100
94,1074,1074.000,441,666,10714,9267,16011,19355,22029,34066,46353
95,1119,1119.000,460,684,10713,8939,15142,18009,19842,27953,55705
96,509,509.000,463,664,9731,26413,14645,18912,21731,935323,1041282
97,713,713.000,448,685,10373,9161,15821,18785,22497,30084,40538
98,1059,1059.000,448,681,10370,9456,15375,18757,22245,38682,82891
99,1161,1161.000,457,666,10081,8629,14923,18145,20756,28751,53905
100,1115,1115.000,453,666,10560,8926,15274,18259,20735,29270,38485
101,1104,1104.000,476,683,10128,16823,14827,18599,21033,35129,1032925
102,58,58.000,693,1206,13957,25136,20236,25929,38554,697480,697480
103,1065,1065.000,463,673,10867,9373,15442,18750,21499,29575,49469
104,1120,1120.000,450,658,10672,8911,15210,18423,20544,29115,48057
105,1054,1054.000,457,688,10486,9441,15024,18411,20770,44265,89892
106,1039,1039.000,463,700,11215,9659,15825,18787,20928,28484,46644
107,935,935.000,429,701,11700,10705,16595,20665,23629,81711,112291
108,434,434.000,475,722,9665,29935,15700,19291,35113,942399,1025074
109,778,778.000,480,701,10309,8976,15578,18879,21241,34046,42021
110,1086,1086.000,460,675,9824,9182,15004,18832,22499,43331,82448
111,1099,1099.000,466,680,10596,9119,15627,19201,21464,29549,46245
112,1138,1138.000,454,664,10430,8798,15185,18302,20429,30672,54102
113,1095,1095.000,443,651,9742,9082,14817,18794,21381,55232,93042
114,1154,1154.000,433,652,10280,8667,14788,18056,20466,29360,37012
115,1093,1093.000,455,666,10663,9175,15310,18615,21011,28580,45430
116,1131,1131.000,438,660,10034,8812,15054,18708,21018,28532,38828
117,1054,1054.000,460,676,10588,9515,15387,18823,21130,47767,85542
118,1117,1117.000,451,665,10150,8913,15274,18646,20556,29027,48517
119,1108,1108.000,445,682,10372,8875,15128,18326,20108,27120,38626
