Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,2111,2111.000,1083,1958,2732,4783,4702,7877,11338,33205,162629,2111,0,33205,2732,4783,4702,7877,11338
1,539,539.000,1418,14911,17494,18022,24859,30762,34616,50402,81866,538,1,50402,17494,18022,24859,30762,34616
2,517,517.000,1137,17167,17421,19337,18314,26111,32570,35204,83681,516,1,35204,17421,19337,18314,26111,32570
3,529,529.000,1284,17114,17483,18905,20850,25834,26282,29746,56023,528,1,29746,17483,18905,20850,25834,26282
4,536,536.000,1225,17020,17291,18537,17783,25865,26176,34202,34442,535,1,34202,17291,18537,17783,25865,26176
5,554,554.000,1218,16930,17209,17984,17506,25579,26044,33920,34134,553,1,33920,17209,17984,17506,25579,26044
6,549,549.000,1219,16893,17220,18207,17699,25619,26084,34169,34339,548,1,34169,17220,18207,17699,25619,26084
7,558,558.000,10523,16967,17250,17940,17574,25362,25702,26608,27164,557,1,26608,17250,17940,17574,25362,25702
8,555,555.000,1295,16853,17168,17941,17733,25268,25482,26166,27140,554,1,26166,17168,17941,17733,25268,25482
9,588,588.000,1249,16697,17046,16948,17456,24851,25304,25675,32968,587,1,25675,17046,16948,17456,24851,25304
10,618,618.000,1305,12471,16425,16167,17564,25631,26115,34558,35764,617,1,34558,16425,16167,17564,25631,26115
11,641,641.000,2129,12903,14070,15580,17316,18639,26083,42521,43877,640,1,42521,14070,15580,17316,18639,26083
12,579,579.000,1283,12458,16936,17263,17717,25818,33572,34386,39620,578,1,34386,16936,17263,17717,25818,33572
13,557,557.000,1521,12393,14070,17926,17659,26210,34782,108488,110248,556,1,108488,14070,17926,17659,26210,34782
14,615,615.000,1444,12238,13368,16228,17202,25804,34221,59005,69201,614,1,59005,13368,16228,17202,25804,34221
15,645,645.000,3125,13077,14190,15379,16915,18057,25549,34336,43790,644,1,34336,14190,15379,16915,18057,25549
16,651,651.000,1260,12680,13939,15415,17130,24979,25912,26800,35398,650,1,26800,13939,15415,17130,24979,25912
17,659,659.000,1475,12600,13858,15101,17048,18161,25649,34253,35372,658,1,34253,13858,15101,17048,18161,25649
18,646,646.000,1421,12577,14057,15535,17069,18435,25926,34648,54954,645,1,34648,14057,15535,17069,18435,25926
