time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,2111,2111.000,2111.000,33205,33205,2111,0
1,539,539.000,539.000,50402,50402,538,1
2,517,517.000,517.000,35204,35204,516,1
3,529,529.000,529.000,29746,29746,528,1
4,536,536.000,536.000,34202,34202,535,1
5,554,554.000,554.000,33920,33920,553,1
6,549,549.000,549.000,34169,34169,548,1
7,558,558.000,558.000,26608,26608,557,1
8,555,555.000,555.000,26166,26166,554,1
9,588,588.000,588.000,25675,25675,587,1
10,618,618.000,618.000,34558,34558,617,1
11,641,641.000,641.000,42521,42521,640,1
12,579,579.000,579.000,34386,34386,578,1
13,557,557.000,557.000,108488,108488,556,1
14,615,615.000,615.000,59005,59005,614,1
15,645,645.000,645.000,34336,34336,644,1
16,651,651.000,651.000,26800,26800,650,1
17,659,659.000,659.000,34253,34253,658,1
18,646,646.000,646.000,34648,34648,645,1
19,684,684.000,684.000,26133,26133,683,1
20,643,643.000,643.000,48824,48824,642,1
21,631,631.000,631.000,64974,64974,630,1
22,681,681.000,681.000,32910,32910,680,1
23,673,673.000,673.000,36133,36133,672,1
24,631,631.000,631.000,30874,30874,630,1
25,683,683.000,683.000,29537,29537,682,1
26,614,614.000,614.000,30432,30432,613,1
27,602,602.000,602.000,60217,60217,601,1
28,623,623.000,623.000,25737,25737,622,1
29,609,609.000,609.000,25765,25765,608,1
30,610,610.000,610.000,33845,33845,609,1
31,622,622.000,622.000,26708,26708,621,1
32,571,571.000,571.000,59392,59392,570,1
33,615,615.000,615.000,34133,34133,615,0
34,607,607.000,607.000,34514,34514,606,1
35,628,628.000,628.000,26138,26138,627,1
36,614,614.000,614.000,33686,33686,613,1
37,595,595.000,595.000,34540,34540,594,1
38,623,623.000,623.000,25615,25615,622,1
39,617,617.000,617.000,26008,26008,616,1
40,601,601.000,601.000,33282,33282,600,1
41,587,587.000,587.000,34707,34707,586,1
42,618,618.000,618.000,34610,34610,617,1
43,636,636.000,636.000,25562,25562,635,1
44,634,634.000,634.000,25079,25079,633,1
45,624,624.000,624.000,26293,26293,623,1
46,621,621.000,621.000,26202,26202,620,1
47,613,613.000,613.000,26007,26007,612,1
48,613,613.000,613.000,34632,34632,612,1
49,485,485.000,485.000,74236,74236,484,1
50,496,496.000,496.000,83292,83292,495,1
51,636,636.000,636.000,25041,25041,635,1
52,637,637.000,637.000,25354,25354,636,1
53,629,629.000,629.000,33797,33797,628,1
54,646,646.000,646.000,18077,18077,645,1
55,625,625.000,625.000,33315,33315,624,1
56,638,638.000,638.000,25476,25476,637,1
57,638,638.000,638.000,25304,25304,637,1
58,646,646.000,646.000,24549,24549,645,1
59,635,635.000,635.000,25924,25924,634,1
60,559,559.000,559.000,66766,66766,558,1
61,564,564.000,564.000,74868,74868,563,1
62,621,621.000,621.000,39915,39915,620,1
63,607,607.000,607.000,58398,58398,606,1
64,639,639.000,639.000,18287,18287,638,1
65,643,643.000,643.000,18073,18073,642,1
66,652,652.000,652.000,17777,17777,651,1
67,645,645.000,645.000,17940,17940,644,1
68,619,619.000,619.000,84157,84157,618,1
69,520,520.000,520.000,58230,58230,519,1
70,490,490.000,490.000,142242,142242,489,1
71,496,496.000,496.000,102363,102363,495,1
72,549,549.000,549.000,47233,47233,548,1
73,556,556.000,556.000,52485,52485,555,1
74,529,529.000,529.000,60408,60408,528,1
75,579,579.000,579.000,43898,43898,578,1
76,563,563.000,563.000,44077,44077,562,1
77,566,566.000,566.000,51734,51734,565,1
78,576,576.000,576.000,43800,43800,575,1
79,541,541.000,541.000,59625,59625,540,1
80,472,472.000,472.000,92369,92369,471,1
81,476,476.000,476.000,76097,76097,475,1
82,511,511.000,511.000,41967,41967,510,1
83,546,546.000,546.000,125047,125047,545,1
84,592,592.000,592.000,34607,34607,591,1
85,615,615.000,615.000,33212,33212,614,1
86,603,603.000,603.000,35120,35120,602,1
87,590,590.000,590.000,38564,38564,589,1
88,547,547.000,547.000,100650,100650,546,1
89,591,591.000,591.000,33667,33667,590,1
90,607,607.000,607.000,25774,25774,606,1
91,599,599.000,599.000,25900,25900,598,1
92,583,583.000,583.000,25569,25569,582,1
93,545,545.000,545.000,75118,75118,544,1
94,556,556.000,556.000,33088,33088,555,1
95,464,464.000,464.000,150176,150176,463,1
96,576,576.000,576.000,25433,25433,575,1
97,564,564.000,564.000,33750,33750,563,1
98,570,570.000,570.000,100192,100192,569,1
99,520,520.000,520.000,33887,33887,519,1
100,516,516.000,516.000,108193,108193,515,1
101,574,574.000,574.000,33177,33177,573,1
102,576,576.000,576.000,25164,25164,575,1
103,580,580.000,580.000,25282,25282,579,1
104,544,544.000,544.000,42332,42332,543,1
105,596,596.000,596.000,25075,25075,595,1
106,560,560.000,560.000,66312,66312,559,1
107,593,593.000,593.000,17678,17678,592,1
108,590,590.000,590.000,25123,25123,589,1
109,530,530.000,530.000,100261,100261,529,1
110,580,580.000,580.000,49757,49757,579,1
111,590,590.000,590.000,25300,25300,589,1
112,562,562.000,562.000,34133,34133,561,1
113,547,547.000,547.000,91266,91266,546,1
114,422,422.000,422.000,159124,159124,421,1
115,571,571.000,571.000,34024,34024,570,1
116,570,570.000,570.000,25508,25508,569,1
117,570,570.000,570.000,33499,33499,569,1
118,570,570.000,570.000,32706,32706,569,1
119,566,566.000,566.000,25283,25283,565,1
