Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,846.400,11.755,1.083,2.514,8.701,17.445,25.448,26.178,35.918,162.629,0.085
5,560.800,17.794,1.218,16.854,17.178,17.564,25.327,25.743,26.705,34.339,0.056
10,602.000,16.591,1.283,12.481,14.487,17.470,25.717,26.747,42.747,110.248,0.060
15,657.000,15.195,1.260,12.653,13.924,17.013,18.161,25.616,34.009,54.954,0.066
20,651.800,15.313,1.387,12.491,13.637,16.853,17.923,25.488,38.328,163.922,0.065
25,626.200,15.952,3.076,13.989,15.473,17.065,18.210,25.146,29.537,67.965,0.063
30,605.000,16.516,3.448,14.342,15.359,16.924,17.694,25.547,34.203,161.432,0.061
35,615.400,16.237,3.483,14.109,15.792,16.978,17.941,25.254,26.563,42.880,0.062
40,615.200,16.213,2.972,13.737,16.363,17.007,17.913,25.258,33.627,50.215,0.062
45,591.200,16.930,3.303,13.830,14.808,16.945,25.193,26.152,50.493,75.822,0.059
50,608.800,16.393,3.147,14.294,15.387,16.758,17.353,17.979,50.527,91.739,0.061
55,636.400,15.689,3.800,14.489,15.544,16.749,17.251,17.666,25.626,34.386,0.064
60,598.000,16.705,1.185,13.888,16.521,16.898,17.416,20.596,49.849,151.697,0.060
65,615.800,16.244,2.996,14.052,14.929,16.825,17.141,17.675,50.236,151.793,0.062
70,524.000,19.036,3.047,13.663,14.547,17.920,35.280,39.662,53.240,143.174,0.053
75,565.000,17.707,2.907,13.971,14.861,17.305,26.340,34.931,51.354,61.937,0.056
80,519.400,19.207,3.333,13.370,14.982,18.054,33.212,37.923,75.777,126.989,0.052
85,589.200,16.946,4.198,14.253,16.705,17.037,18.005,25.234,34.145,101.401,0.059
90,578.000,17.283,2.731,16.578,16.752,16.943,17.386,24.933,32.661,75.504,0.058
95,538.800,18.542,9.038,16.636,16.770,16.932,17.520,25.209,49.883,150.841,0.054
100,558.000,17.898,15.864,16.636,16.756,16.898,17.359,25.021,33.991,108.643,0.056
105,573.800,17.413,15.091,16.604,16.745,16.901,17.211,17.511,25.649,100.580,0.057
110,540.200,18.507,2.895,16.595,16.733,16.918,17.345,25.029,82.946,166.776,0.054
115,569.400,17.464,15.568,16.629,16.747,16.883,17.324,24.895,33.342,41.347,0.057
