time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,325,325.000,325.000,213808,213808,325,0
1,553,553.000,553.000,70616,70616,553,0
2,507,507.000,507.000,74187,74187,507,0
3,411,411.000,411.000,90812,90812,411,0
4,430,430.000,430.000,78150,78150,429,1
5,478,478.000,478.000,72260,72260,478,0
6,463,463.000,463.000,61874,61874,463,0
7,410,410.000,410.000,82053,82053,410,0
8,466,466.000,466.000,55644,55644,466,0
9,420,420.000,420.000,59690,59690,420,0
10,428,428.000,428.000,59972,59972,427,1
11,449,449.000,449.000,54262,54262,449,0
12,394,394.000,394.000,52694,52694,394,0
13,432,432.000,432.000,58259,58259,432,0
14,404,404.000,404.000,55269,55269,404,0
15,445,445.000,445.000,54749,54749,444,1
16,335,335.000,335.000,120014,120014,335,0
17,382,382.000,382.000,54165,54165,382,0
18,366,366.000,366.000,160297,160297,366,0
19,221,221.000,221.000,135212,135212,221,0
20,244,244.000,244.000,108728,108728,243,1
21,457,457.000,457.000,50361,50361,456,1
22,480,480.000,480.000,49162,49162,480,0
23,489,489.000,489.000,42822,42822,488,1
24,337,337.000,337.000,98086,98086,336,1
25,207,207.000,207.000,89308,89308,207,0
26,238,238.000,238.000,111542,111542,237,1
27,424,424.000,424.000,83648,83648,423,1
28,700,700.000,700.000,76537,76537,699,1
29,775,775.000,775.000,67142,67142,774,1
30,284,284.000,284.000,114723,114723,284,0
31,283,283.000,283.000,79817,79817,283,0
32,325,325.000,325.000,62982,62982,325,0
33,325,325.000,325.000,75917,75917,325,0
34,310,310.000,310.000,79220,79220,310,0
35,241,241.000,241.000,144643,144643,241,0
36,305,305.000,305.000,65650,65650,305,0
37,310,310.000,310.000,61669,61669,310,0
38,332,332.000,332.000,62665,62665,331,1
39,290,290.000,290.000,68825,68825,290,0
40,311,311.000,311.000,84394,84394,311,0
41,300,300.000,300.000,69656,69656,299,1
42,313,313.000,313.000,61582,61582,313,0
43,273,273.000,273.000,77207,77207,273,0
44,316,316.000,316.000,62158,62158,315,1
45,307,307.000,307.000,69059,69059,307,0
46,268,268.000,268.000,110807,110807,268,0
47,274,274.000,274.000,87547,87547,274,0
48,268,268.000,268.000,102143,102143,268,0
49,201,201.000,201.000,143500,143500,201,0
50,265,265.000,265.000,78395,78395,265,0
51,241,241.000,241.000,85309,85309,241,0
52,424,424.000,424.000,53272,53272,423,1
53,418,418.000,418.000,107850,107850,418,0
54,460,460.000,460.000,44599,44599,460,0
55,206,206.000,206.000,153839,153839,206,0
56,238,238.000,238.000,97314,97314,238,0
57,249,249.000,249.000,81585,81585,249,0
58,284,284.000,284.000,70594,70594,283,1
59,245,245.000,245.000,116427,116427,245,0
60,262,262.000,262.000,80620,80620,262,0
61,296,296.000,296.000,74990,74990,296,0
62,299,299.000,299.000,71770,71770,298,1
63,282,282.000,282.000,82942,82942,282,0
64,323,323.000,323.000,71926,71926,323,0
65,258,258.000,258.000,129321,129321,258,0
66,254,254.000,254.000,130084,130084,254,0
67,283,283.000,283.000,79746,79746,282,1
68,283,283.000,283.000,128700,128700,283,0
69,260,260.000,260.000,80439,80439,259,1
70,302,302.000,302.000,79713,79713,301,1
71,311,311.000,311.000,68758,68758,310,1
72,295,295.000,295.000,73525,73525,295,0
73,333,333.000,333.000,63749,63749,333,0
74,321,321.000,321.000,69265,69265,321,0
75,313,313.000,313.000,75498,75498,313,0
76,301,301.000,301.000,76463,76463,301,0
77,293,293.000,293.000,75461,75461,293,0
78,247,247.000,247.000,94676,94676,247,0
79,418,418.000,418.000,59192,59192,417,1
80,327,327.000,327.000,153321,153321,327,0
81,321,321.000,321.000,86479,86479,320,1
82,340,340.000,340.000,90831,90831,339,1
83,269,269.000,269.000,117412,117412,269,0
84,256,256.000,256.000,89949,89949,255,1
85,385,385.000,385.000,69587,69587,385,0
86,472,472.000,472.000,44160,44160,472,0
87,553,553.000,553.000,42261,42261,552,1
88,576,576.000,576.000,133724,133724,576,0
89,171,171.000,171.000,162241,162241,171,0
90,264,264.000,264.000,84539,84539,263,1
91,260,260.000,260.000,72940,72940,260,0
92,257,257.000,257.000,75174,75174,257,0
93,269,269.000,269.000,81661,81661,268,1
94,286,286.000,286.000,80026,80026,286,0
95,281,281.000,281.000,71904,71904,281,0
96,275,275.000,275.000,71184,71184,275,0
97,256,256.000,256.000,134607,134607,256,0
98,279,279.000,279.000,74747,74747,278,1
99,335,335.000,335.000,61419,61419,335,0
100,291,291.000,291.000,63455,63455,291,0
101,292,292.000,292.000,82235,82235,291,1
102,281,281.000,281.000,129111,129111,281,0
103,272,272.000,272.000,85753,85753,272,0
104,305,305.000,305.000,64224,64224,304,1
105,292,292.000,292.000,76278,76278,292,0
106,305,305.000,305.000,62054,62054,304,1
107,320,320.000,320.000,71834,71834,319,1
108,260,260.000,260.000,111361,111361,259,1
109,315,315.000,315.000,63521,63521,315,0
110,294,294.000,294.000,71723,71723,294,0
111,239,239.000,239.000,135227,135227,239,0
112,394,394.000,394.000,59611,59611,393,1
113,342,342.000,342.000,77270,77270,342,0
114,224,224.000,224.000,93484,93484,224,0
115,291,291.000,291.000,84105,84105,291,0
116,467,467.000,467.000,50656,50656,467,0
117,462,462.000,462.000,44443,44443,462,0
118,376,376.000,376.000,77925,77925,375,1
119,268,268.000,268.000,142159,142159,268,0
