Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,325,325.000,1159,15173,24695,30728,33966,45941,51882,213808,225670,325,0,213808,24695,30728,33966,45941,51882
1,553,553.000,616,1409,16025,18379,27786,49491,56788,70616,85147,553,0,70616,16025,18379,27786,49491,56788
2,507,507.000,589,1340,14539,19863,32647,54018,62584,74187,87180,507,0,74187,14539,19863,32647,54018,62584
3,411,411.000,612,1414,17762,24145,45260,58115,70135,90812,94582,411,0,90812,17762,24145,45260,58115,70135
4,430,430.000,666,1427,17941,22971,39527,56750,65244,78150,99650,429,1,78150,17941,22971,39527,56750,65244
5,478,478.000,838,1357,18327,20958,35229,48727,56004,72260,91838,478,0,72260,18327,20958,35229,48727,56004
6,463,463.000,738,1334,19429,21501,37140,46368,53088,61874,102263,463,0,61874,19429,21501,37140,46368,53088
7,410,410.000,784,1408,24232,24576,37871,52157,63017,82053,107231,410,0,82053,24232,24576,37871,52157,63017
8,466,466.000,665,1321,22538,21526,35684,45674,50381,55644,60027,466,0,55644,22538,21526,35684,45674,50381
9,420,420.000,771,1737,26923,23485,36378,45305,52160,59690,72882,420,0,59690,26923,23485,36378,45305,52160
10,428,428.000,766,1580,27045,23304,36064,45228,51263,59972,65846,427,1,59972,27045,23304,36064,45228,51263
11,449,449.000,737,1488,26348,22293,35585,44282,46067,54262,64502,449,0,54262,26348,22293,35585,44282,46067
12,394,394.000,779,8166,28505,25179,36592,44052,45688,52694,73235,394,0,52694,28505,25179,36592,44052,45688
13,432,432.000,766,3721,26880,23265,35630,43151,47771,58259,71875,432,0,58259,26880,23265,35630,43151,47771
14,404,404.000,752,9860,27103,24629,35946,43704,45717,55269,61504,404,0,55269,27103,24629,35946,43704,45717
15,445,445.000,718,2077,26108,22494,35076,42568,44831,54749,61526,444,1,54749,26108,22494,35076,42568,44831
16,335,335.000,695,11177,33471,30194,38127,52902,68421,120014,130195,335,0,120014,33471,30194,38127,52902,68421
17,382,382.000,778,10362,27500,25821,36417,44638,49428,54165,77185,382,0,54165,27500,25821,36417,44638,49428
18,366,366.000,704,7012,27090,27452,35427,44527,59312,160297,160796,366,0,160297,27090,27452,35427,44527,59312
19,221,221.000,842,18177,50911,46175,62497,82469,94129,135212,135508,221,0,135212,50911,46175,62497,82469,94129
20,244,244.000,872,12764,43979,40303,58520,67426,85236,108728,109482,243,1,108728,43979,40303,58520,67426,85236
21,457,457.000,750,1872,25910,21501,33620,35903,41723,50361,60963,456,1,50361,25910,21501,33620,35903,41723
22,480,480.000,730,6508,25814,20815,31782,35774,41472,49162,61877,480,0,49162,25814,20815,31782,35774,41472
23,489,489.000,690,7599,25931,20522,28426,35123,36353,42822,50989,488,1,42822,25931,20522,28426,35123,36353
24,337,337.000,764,9475,26530,30757,39972,75246,83913,98086,154418,336,1,98086,26530,30757,39972,75246,83913
