Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
68,757,757.000,481,3736,14938,13220,19727,23891,26243,30202,39701
69,581,581.000,463,7467,19773,17243,25820,29081,30571,39388,46699
70,626,626.000,469,6545,18770,15999,24049,26389,28864,31320,34422
71,583,583.000,423,10735,18732,18333,23124,27300,30140,35246,1023731
72,622,622.000,508,4631,16978,14842,22103,25605,28625,35666,56476
73,698,698.000,532,5308,16019,14397,21160,25847,28025,32333,37751
74,685,685.000,492,6326,15975,14561,21238,25927,28258,36114,45292
75,701,701.000,496,4745,15913,15500,20897,24750,27166,31977,1011184
76,623,623.000,518,8979,16189,14672,21062,24503,26578,32635,48026
77,701,701.000,518,6228,16222,14234,20555,24674,26738,30869,36018
78,684,684.000,509,7103,16491,14584,21215,24673,26814,31521,43129
79,686,686.000,487,6467,16132,14509,21536,25224,27849,34425,43005
80,758,758.000,500,2718,14682,13181,19718,23779,25981,32491,40515
81,728,728.000,532,4416,15279,13727,20003,23802,26708,30563,37784
82,711,711.000,490,6932,15516,14091,20678,24423,26807,32006,36496
83,699,699.000,515,7672,15990,14362,20329,24068,27176,38620,48810
84,667,667.000,472,4511,16521,14983,21916,26236,29086,48344,55315
85,735,735.000,518,3505,15249,13549,20448,24641,27048,31053,35235
86,713,713.000,484,7144,15471,14016,20126,24408,27870,31575,36525
87,748,748.000,494,4108,14647,13392,20061,24014,25950,30219,37874
88,561,561.000,492,8511,19939,17840,26627,31229,35194,39379,49796
89,577,577.000,480,8348,19713,17151,24414,29126,31287,36311,40926
90,644,644.000,502,5517,18110,15535,23026,26195,28537,33081,38946
91,673,673.000,501,5526,17323,14827,21618,25454,27711,31303,39657
92,698,698.000,481,5856,16675,14418,21102,24929,26910,30580,32232
93,691,691.000,472,5330,16223,14405,21138,24521,27385,31615,44325
94,694,694.000,474,4842,16088,14394,21006,25543,28349,36674,39366
95,678,678.000,485,7110,16422,14780,21338,25294,27489,32688,47125
96,675,675.000,524,7222,16653,14752,21421,25481,27326,32616,41544
97,697,697.000,481,6420,16043,14348,20763,24656,27857,33241,37298
98,701,701.000,479,6228,15722,14229,20368,24852,27858,32357,37402
99,721,721.000,450,6397,15277,13907,20015,24684,26655,32306,36757
100,704,704.000,463,2738,15604,14126,20423,25746,28414,38285,82225
101,768,768.000,503,932,14875,13014,20150,24661,27740,33790,42978
102,712,712.000,481,1073,16176,14095,21526,25696,29200,37782,57213
103,643,643.000,500,8935,17067,15495,22436,26096,29028,35021,48312
104,740,740.000,505,4351,15086,13465,19913,24237,26622,29913,34648
105,753,753.000,484,3831,14587,13216,19698,24064,26656,32164,46092
106,491,491.000,496,9980,23690,20496,29520,33783,36680,43649,50160
107,493,493.000,515,14064,21952,20197,27636,31613,37658,48560,54658
108,612,612.000,520,8702,18614,16528,23928,28111,30008,33990,40992
109,615,615.000,476,9340,17845,16097,22666,27157,29000,36714,41549
110,691,691.000,486,4124,16633,14447,21156,25109,27184,33186,49607
111,666,666.000,508,9302,16628,15098,21508,25279,27898,32881,52939
112,703,703.000,515,5338,16003,14169,20461,24766,27957,31381,34840
113,716,716.000,496,3531,16013,13987,20887,25269,27441,31829,37325
114,694,694.000,515,6054,16080,14328,20914,25123,27316,31192,34314
115,679,679.000,483,8414,16264,14682,20708,25214,27865,31726,37306
116,734,734.000,492,3182,15247,13756,20261,24758,27587,33859,56363
117,698,698.000,497,6218,15418,14191,20347,24911,28825,36088,52909
118,713,713.000,502,4856,15657,14037,20776,24308,26924,31960,35814
119,696,696.000,506,5877,15789,14053,20422,24635,27217,34069,37075
