Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1131.200,8.843,0.397,0.830,2.374,15.454,22.903,27.787,38.021,104.654,0.113
5,689.600,14.460,0.457,4.379,15.999,21.021,25.818,28.381,35.069,71.396,0.069
10,651.000,15.343,0.500,4.811,16.733,22.496,27.738,31.292,41.079,55.526,0.065
15,634.200,15.761,0.481,6.803,17.780,22.825,27.167,29.697,34.431,58.661,0.063
20,704.800,14.188,0.484,5.238,15.767,20.723,25.183,27.776,33.272,62.922,0.070
25,694.600,14.404,0.500,4.148,15.729,20.672,25.189,27.497,32.691,1009.164,0.069
30,633.800,15.781,0.463,6.939,17.432,23.117,27.562,30.291,37.962,50.551,0.063
35,690.400,14.440,0.475,6.330,16.177,21.040,25.033,27.424,31.666,46.525,0.069
40,815.000,12.254,0.438,0.825,14.067,19.313,24.003,27.027,33.202,55.159,0.082
45,676.800,14.855,0.490,6.564,16.238,21.364,26.122,28.909,38.982,75.853,0.067
50,571.200,17.397,0.455,7.658,18.929,25.005,31.074,34.372,49.708,71.670,0.057
55,702.000,14.237,0.480,6.042,16.033,20.718,24.591,27.189,31.466,51.707,0.070
60,711.400,14.036,0.505,5.487,15.683,20.520,24.633,27.363,31.904,48.158,0.071
65,680.000,14.695,0.462,5.859,16.090,21.481,25.895,28.338,34.535,63.698,0.068
70,642.800,15.545,0.423,6.470,17.257,22.227,26.290,28.922,34.365,1023.731,0.064
75,679.000,14.702,0.487,6.405,16.189,21.033,24.712,27.082,32.141,1011.184,0.068
80,712.600,14.044,0.472,5.322,15.511,20.513,24.453,27.009,33.906,55.315,0.071
85,666.800,14.960,0.480,5.883,16.403,21.926,26.939,29.774,35.482,49.796,0.067
90,680.000,14.704,0.472,5.431,16.828,21.530,25.299,27.711,32.075,44.325,0.068
95,694.400,14.396,0.450,6.619,16.044,20.737,25.024,27.451,32.402,47.125,0.069
100,713.400,13.991,0.463,2.195,15.600,20.809,25.598,28.074,35.053,82.225,0.071
105,592.800,16.865,0.476,8.029,18.512,24.445,29.166,32.358,40.649,54.658,0.059
110,694.000,14.397,0.486,5.218,16.274,21.005,25.118,27.608,32.089,52.939,0.069
115,704.000,14.137,0.483,5.523,15.665,20.462,24.725,27.442,33.857,56.363,0.071
