Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,528.400,18.834,0.779,15.835,17.733,23.370,26.971,34.719,51.878,186.485,0.053
5,586.000,17.038,0.857,14.857,17.217,21.753,25.764,29.929,41.945,67.354,0.059
10,617.400,16.177,0.618,5.591,17.141,21.824,25.399,26.186,36.874,72.581,0.062
15,612.400,16.280,0.730,16.445,16.988,17.887,24.546,25.335,30.078,66.259,0.061
20,550.200,18.158,0.773,16.673,16.987,20.524,25.273,25.866,42.164,160.529,0.055
25,672.800,14.845,0.806,5.230,17.042,21.106,22.148,25.037,28.904,102.952,0.067
30,598.200,16.687,0.757,16.585,16.871,17.424,21.813,24.993,33.745,84.649,0.060
35,551.200,18.137,0.747,16.656,16.797,17.015,17.513,25.156,41.346,150.317,0.055
40,560.600,17.808,0.753,16.659,16.788,16.956,17.378,25.180,33.558,109.382,0.056
45,537.800,18.582,0.733,16.659,16.783,16.980,25.070,25.397,34.007,108.838,0.054
50,556.600,17.938,0.735,16.657,16.774,16.946,24.984,25.202,25.904,125.453,0.056
55,551.400,18.127,0.745,16.623,16.778,16.993,24.907,25.465,66.732,83.894,0.055
60,564.200,17.723,0.725,16.605,16.747,16.898,17.132,17.328,57.766,183.480,0.056
65,549.800,18.148,0.766,16.612,16.760,16.973,17.519,24.895,49.514,151.110,0.055
70,575.600,17.357,0.724,16.632,16.762,16.924,17.296,24.750,25.243,50.071,0.058
75,532.200,18.761,0.695,16.628,16.752,16.908,17.563,25.200,74.723,108.722,0.053
80,555.800,17.977,0.781,16.610,16.737,16.904,22.673,25.339,33.754,183.283,0.056
85,608.000,16.435,0.733,16.537,16.762,17.070,21.099,24.998,25.752,42.365,0.061
90,578.000,17.301,0.750,16.546,16.765,17.071,21.361,25.120,32.117,158.933,0.058
95,564.800,17.659,0.723,16.536,16.760,17.109,21.421,25.077,49.516,150.339,0.057
100,559.400,17.861,0.728,16.619,16.743,16.938,23.826,25.164,66.397,83.430,0.056
105,568.400,17.573,0.760,16.633,16.734,16.845,17.180,25.059,34.624,66.871,0.057
110,568.600,17.582,0.804,16.619,16.720,16.833,16.999,17.192,33.518,158.845,0.057
115,558.400,17.819,0.686,16.612,16.727,16.849,17.099,18.385,57.969,117.165,0.056
