Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,659.000,15.148,0.425,2.242,16.144,21.913,27.624,32.651,48.390,118.315,0.066
5,708.400,14.094,0.475,4.657,15.388,20.525,25.339,27.937,38.183,54.252,0.071
10,616.000,16.247,0.468,8.674,17.942,23.323,28.202,31.311,37.335,76.391,0.062
15,668.400,14.922,0.488,7.747,16.507,21.618,25.600,28.147,32.752,41.898,0.067
20,715.800,13.967,0.468,5.012,15.517,20.437,24.687,27.091,32.904,46.268,0.072
25,694.600,14.383,0.466,3.901,15.633,20.659,25.019,27.546,34.099,1019.894,0.070
30,635.800,15.722,0.485,6.247,17.686,23.273,27.282,30.125,35.144,50.895,0.064
35,743.000,13.426,0.459,1.201,15.352,20.340,24.799,27.131,32.877,61.781,0.074
40,748.400,13.358,0.457,1.037,14.963,20.320,24.644,27.818,34.413,55.032,0.075
45,606.600,16.480,0.481,7.157,17.042,23.456,30.578,35.207,48.431,60.877,0.061
50,656.400,15.211,0.473,6.462,17.208,21.835,26.452,29.495,34.876,46.876,0.066
55,698.000,14.328,0.457,6.343,16.016,20.804,24.734,27.442,32.777,51.849,0.070
60,697.800,14.305,0.486,5.582,15.814,20.778,25.227,27.729,33.758,63.706,0.070
65,662.600,15.103,0.451,5.856,17.120,22.377,26.519,28.925,33.536,46.615,0.066
70,671.000,14.864,0.465,5.174,15.970,21.147,25.428,27.995,33.146,972.760,0.067
75,709.400,14.087,0.483,5.832,15.596,20.573,24.692,27.235,32.850,45.563,0.071
80,695.400,14.372,0.464,6.263,15.959,20.853,25.282,27.437,33.232,56.082,0.070
85,630.200,15.854,0.478,7.072,17.877,23.065,27.162,29.924,35.659,51.765,0.063
90,698.000,14.315,0.498,6.500,15.826,20.681,24.939,27.384,33.155,54.540,0.070
95,704.800,14.175,0.471,4.551,15.824,20.546,25.061,27.786,33.244,46.386,0.071
100,664.800,15.053,0.463,4.872,16.356,22.366,27.167,30.366,37.214,56.261,0.066
105,620.800,16.071,0.479,7.642,17.896,23.162,27.564,29.911,39.175,52.927,0.062
110,708.400,14.128,0.461,5.259,15.669,20.647,25.139,27.490,32.087,52.687,0.071
115,706.800,14.058,0.458,9.711,15.274,19.426,23.180,25.985,32.721,60.103,0.071
