Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,33.200,34.018,0.844,28.923,35.248,41.934,49.876,57.928,76.463,77.873,0.029
5,31.800,31.234,1.637,25.025,33.112,36.865,42.881,54.772,68.295,73.191,0.032
10,42.800,28.211,0.702,22.935,30.638,33.811,38.778,46.428,63.058,71.397,0.035
15,30.000,28.731,1.579,20.978,32.660,36.341,39.784,41.368,46.422,57.104,0.035
20,40.000,27.511,1.135,22.547,31.043,34.505,36.973,40.529,50.963,59.200,0.036
25,35.400,29.963,0.806,24.064,32.150,35.712,40.401,51.852,60.403,66.727,0.033
30,39.000,26.775,0.642,20.578,29.615,33.334,36.840,39.187,53.220,57.011,0.037
35,35.000,29.043,0.779,25.388,32.017,35.255,39.888,41.843,50.578,50.894,0.034
40,38.800,27.880,0.661,22.309,30.838,33.863,36.841,40.316,55.480,58.012,0.036
45,33.200,29.491,0.732,24.903,32.219,35.346,39.664,42.194,65.794,66.115,0.034
50,37.200,28.683,0.650,22.229,31.050,34.201,38.691,43.296,66.252,97.230,0.035
55,38.400,29.852,1.912,27.696,31.650,35.586,39.168,41.464,55.180,59.156,0.033
60,41.800,27.680,0.652,23.385,31.121,34.760,37.699,38.996,46.889,59.995,0.036
65,41.400,27.737,0.976,21.475,31.422,34.542,38.995,41.362,52.386,67.852,0.036
70,35.000,33.372,0.680,27.882,33.801,40.398,49.764,54.938,70.523,84.678,0.030
75,36.000,30.083,1.625,25.757,32.705,35.504,39.769,41.541,69.954,72.779,0.033
80,28.600,31.875,0.673,28.962,33.573,36.445,41.621,46.553,78.290,107.381,0.031
85,35.000,27.858,0.685,21.860,31.091,33.906,37.445,41.295,51.404,57.073,0.036
90,42.000,27.629,0.673,26.125,29.751,32.875,35.956,39.024,50.791,54.851,0.036
95,30.600,28.726,0.680,26.467,31.869,34.696,39.027,41.362,45.441,47.433,0.035
100,40.600,27.953,0.608,24.369,29.976,33.329,36.576,39.616,53.500,84.720,0.036
105,35.400,30.224,0.875,28.427,32.424,35.134,38.293,43.589,53.013,57.502,0.033
110,34.600,28.564,0.703,24.610,30.547,34.182,38.932,46.171,52.864,55.830,0.035
115,32.600,27.878,0.659,21.794,30.983,35.044,38.783,40.495,52.425,66.845,0.036
