Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,363.000,13.622,1.184,6.575,13.286,18.078,24.401,28.636,37.053,129.882,0.073
5,354.000,12.983,0.861,6.534,12.565,17.791,23.561,27.278,33.565,75.313,0.077
10,451.600,11.595,1.141,6.026,11.835,16.051,19.467,21.540,25.843,46.586,0.086
15,391.400,12.502,1.004,5.397,12.149,17.825,23.225,25.969,31.207,40.788,0.080
20,442.200,11.597,1.162,5.789,12.027,16.071,19.441,21.525,25.724,46.970,0.086
25,364.200,13.007,1.057,6.207,12.595,18.509,23.354,26.331,34.716,57.621,0.077
30,451.800,11.506,1.055,5.933,11.832,15.841,19.588,21.791,25.599,43.639,0.087
35,415.400,12.465,1.019,6.460,12.193,17.499,22.154,24.926,31.667,39.112,0.080
40,421.600,12.055,1.136,7.284,12.324,16.266,19.624,21.861,29.741,49.770,0.083
45,424.400,11.954,1.054,5.885,12.206,16.544,21.204,23.521,28.992,38.717,0.084
50,423.200,12.234,1.073,6.612,12.488,16.734,21.096,23.084,29.585,51.291,0.082
55,436.800,11.885,1.125,6.000,11.949,16.594,20.455,22.911,28.625,49.657,0.084
60,412.200,12.037,1.102,5.918,12.232,16.936,21.111,23.803,28.649,46.422,0.083
65,463.000,10.975,1.064,5.719,10.862,15.264,18.827,20.872,25.383,50.474,0.091
70,375.000,12.644,1.002,5.874,11.181,17.792,23.833,27.292,41.599,73.625,0.079
75,386.000,12.481,1.110,5.698,12.343,17.358,22.834,25.265,33.650,53.304,0.080
80,344.000,14.635,1.112,5.698,13.136,19.559,23.729,27.157,39.433,1024.023,0.068
85,386.800,12.574,0.965,5.721,12.704,18.165,22.548,24.659,29.270,37.581,0.080
90,437.200,11.836,1.043,6.881,12.297,16.035,19.376,21.856,27.852,37.479,0.084
95,370.000,13.600,1.011,6.380,13.026,18.543,23.239,26.312,31.713,985.163,0.074
100,437.800,11.741,1.070,6.401,12.014,16.084,19.966,22.365,26.660,37.197,0.085
105,394.000,12.642,1.113,5.912,12.629,17.385,22.611,25.880,34.260,69.234,0.079
110,398.800,12.609,1.119,6.981,12.629,17.542,21.606,23.794,29.624,39.415,0.079
115,422.200,12.434,1.025,6.866,12.644,17.141,21.667,24.299,29.475,38.952,0.080
