time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,550,550.000,550.000,82912,82912,549,1
1,829,829.000,829.000,41203,41203,828,1
2,900,900.000,900.000,41200,41200,900,0
3,985,985.000,985.000,35310,35310,984,1
4,630,630.000,630.000,46206,46206,630,0
5,738,738.000,738.000,39480,39480,737,1
6,781,781.000,781.000,42881,42881,781,0
7,683,683.000,683.000,40924,40924,682,1
8,814,814.000,814.000,49889,49889,813,1
9,939,939.000,939.000,35414,35414,939,0
10,989,989.000,989.000,36438,36438,989,0
11,1006,1006.000,1006.000,32432,32432,1006,0
12,1008,1008.000,1008.000,36114,36114,1008,0
13,920,920.000,920.000,34503,34503,920,0
14,1083,1083.000,1083.000,32543,32543,1082,1
15,707,707.000,707.000,41723,41723,706,1
16,876,876.000,876.000,36462,36462,875,1
17,859,859.000,859.000,35628,35628,858,1
18,852,852.000,852.000,39339,39339,852,0
19,962,962.000,962.000,32858,32858,962,0
20,1009,1009.000,1009.000,34859,34859,1008,1
21,1040,1040.000,1040.000,33201,33201,1040,0
22,1005,1005.000,1005.000,36558,36558,1004,1
23,991,991.000,991.000,35210,35210,990,1
24,990,990.000,990.000,32963,32963,989,1
25,835,835.000,835.000,51852,51852,834,1
26,789,789.000,789.000,37655,37655,788,1
27,804,804.000,804.000,37190,37190,804,0
28,771,771.000,771.000,39579,39579,771,0
29,943,943.000,943.000,33288,33288,943,0
30,973,973.000,973.000,36109,36109,973,0
31,1039,1039.000,1039.000,30649,30649,1038,1
32,1042,1042.000,1042.000,32404,32404,1042,0
33,1013,1013.000,1013.000,33401,33401,1012,1
34,927,927.000,927.000,37328,37328,926,1
35,1016,1016.000,1016.000,35557,35557,1016,0
36,911,911.000,911.000,36020,36020,910,1
37,790,790.000,790.000,39112,39112,790,0
38,854,854.000,854.000,35758,35758,853,1
39,907,907.000,907.000,34937,34937,907,0
40,909,909.000,909.000,36410,36410,909,0
41,942,942.000,942.000,36113,36113,941,1
42,956,956.000,956.000,34455,34455,955,1
43,964,964.000,964.000,37243,37243,963,1
44,1055,1055.000,1055.000,33679,33679,1054,1
45,981,981.000,981.000,33877,33877,980,1
46,1005,1005.000,1005.000,33596,33596,1004,1
47,1006,1006.000,1006.000,37513,37513,1005,1
48,842,842.000,842.000,37241,37241,842,0
49,854,854.000,854.000,35536,35536,854,0
50,839,839.000,839.000,35134,35134,838,1
51,896,896.000,896.000,36562,36562,896,0
52,961,961.000,961.000,32989,32989,961,0
53,987,987.000,987.000,34845,34845,986,1
54,960,960.000,960.000,40089,40089,959,1
55,1001,1001.000,1001.000,36145,36145,1001,0
56,995,995.000,995.000,41464,41464,994,1
57,1029,1029.000,1029.000,35235,35235,1028,1
58,934,934.000,934.000,35586,35586,933,1
59,801,801.000,801.000,36005,36005,800,1
60,787,787.000,787.000,37842,37842,787,0
61,853,853.000,853.000,36291,36291,852,1
62,967,967.000,967.000,35908,35908,966,1
63,958,958.000,958.000,33534,33534,958,0
64,1023,1023.000,1023.000,32845,32845,1023,0
65,1006,1006.000,1006.000,33291,33291,1005,1
66,1005,1005.000,1005.000,34542,34542,1005,0
67,1024,1024.000,1024.000,35483,35483,1023,1
68,1004,1004.000,1004.000,35708,35708,1003,1
69,1174,1174.000,1174.000,39589,39589,1173,1
70,942,942.000,942.000,53713,53713,941,1
71,774,774.000,774.000,61431,61431,774,0
72,805,805.000,805.000,39665,39665,804,1
73,834,834.000,834.000,38704,38704,833,1
74,798,798.000,798.000,49755,49755,798,0
75,919,919.000,919.000,34916,34916,918,1
76,922,922.000,922.000,36090,36090,922,0
77,941,941.000,941.000,35148,35148,940,1
78,740,740.000,740.000,41256,41256,739,1
79,794,794.000,794.000,41022,41022,794,0
80,864,864.000,864.000,36927,36927,864,0
81,794,794.000,794.000,37510,37510,793,1
82,717,717.000,717.000,41393,41393,717,0
83,708,708.000,708.000,85380,85380,707,1
84,700,700.000,700.000,102666,102666,700,0
85,788,788.000,788.000,40293,40293,787,1
86,809,809.000,809.000,34000,34000,808,1
87,846,846.000,846.000,35811,35811,845,1
88,962,962.000,962.000,33039,33039,961,1
89,880,880.000,880.000,34199,34199,879,1
90,929,929.000,929.000,33949,33949,929,0
91,992,992.000,992.000,34019,34019,991,1
92,978,978.000,978.000,35156,35156,978,0
93,1016,1016.000,1016.000,32705,32705,1016,0
94,991,991.000,991.000,34466,34466,991,0
95,843,843.000,843.000,33727,33727,842,1
96,704,704.000,704.000,39615,39615,703,1
97,774,774.000,774.000,38373,38373,774,0
98,887,887.000,887.000,34613,34613,886,1
99,857,857.000,857.000,33677,33677,857,0
100,942,942.000,942.000,34080,34080,942,0
101,934,934.000,934.000,34018,34018,933,1
102,1017,1017.000,1017.000,33775,33775,1016,1
103,936,936.000,936.000,35570,35570,935,1
104,1021,1021.000,1021.000,31606,31606,1021,0
105,945,945.000,945.000,34305,34305,945,0
106,1065,1065.000,1065.000,44150,44150,1065,0
107,750,750.000,750.000,40749,40749,749,1
108,812,812.000,812.000,37125,37125,812,0
109,857,857.000,857.000,36730,36730,857,0
110,902,902.000,902.000,35787,35787,901,1
111,765,765.000,765.000,34758,34758,764,1
112,869,869.000,869.000,35055,35055,869,0
113,799,799.000,799.000,38233,38233,798,1
114,1018,1018.000,1018.000,33040,33040,1018,0
115,1014,1014.000,1014.000,33281,33281,1014,0
116,1028,1028.000,1028.000,32861,32861,1027,1
117,1041,1041.000,1041.000,34346,34346,1040,1
118,865,865.000,865.000,35770,35770,864,1
119,734,734.000,734.000,37591,37591,733,1
