Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,771.800,12.885,6.864,8.241,8.467,16.548,16.988,18.994,82.725,109.302,0.078
5,1057.600,9.433,7.475,8.199,8.331,8.503,8.958,16.729,25.108,108.143,0.106
10,1070.000,9.330,6.441,8.186,8.342,8.538,8.966,16.711,24.796,109.100,0.107
15,1019.800,9.790,6.021,8.199,8.355,8.555,16.489,16.777,25.415,108.111,0.102
20,1086.000,9.208,6.273,8.203,8.345,8.494,8.761,16.639,25.188,59.227,0.109
25,1049.600,9.492,7.205,8.187,8.350,8.533,8.852,16.717,25.340,108.335,0.105
30,1060.200,9.417,7.475,8.211,8.338,8.483,8.736,16.622,17.441,150.016,0.106
35,1058.600,9.422,7.086,8.232,8.342,8.493,8.974,16.751,25.274,34.542,0.106
40,1049.200,9.508,7.581,8.226,8.339,8.475,8.706,16.640,25.651,141.510,0.105
45,1065.800,9.366,7.660,8.231,8.338,8.476,8.745,16.695,25.088,141.295,0.107
50,1031.800,9.677,7.347,8.233,8.336,8.465,8.725,16.704,25.700,149.954,0.103
55,1092.200,9.137,7.419,8.228,8.330,8.454,8.649,16.468,16.884,180.599,0.109
60,1115.600,8.946,7.196,8.227,8.335,8.470,8.658,16.389,16.977,74.862,0.112
65,1099.800,9.080,7.354,8.226,8.335,8.465,8.689,16.578,24.666,58.391,0.110
70,1044.000,9.568,7.343,8.227,8.341,8.481,8.761,16.723,41.796,75.397,0.105
75,1082.000,9.221,7.168,8.239,8.363,8.528,8.908,16.734,25.040,42.099,0.108
80,1072.200,9.308,6.742,8.234,8.346,8.484,8.745,16.726,25.150,108.216,0.107
85,1062.600,9.421,7.531,8.241,8.353,8.494,8.879,16.738,22.607,141.782,0.106
90,1044.000,9.541,7.250,8.230,8.345,8.499,8.816,16.771,25.148,100.150,0.105
95,946.000,10.560,7.352,8.222,8.370,8.584,16.621,16.946,50.154,175.586,0.095
100,1036.000,9.634,7.190,8.205,8.367,8.581,16.329,16.840,25.125,92.343,0.104
105,1064.000,9.381,7.061,8.237,8.350,8.499,8.798,16.722,25.065,142.095,0.107
110,1095.800,9.114,7.323,8.232,8.346,8.477,8.727,16.551,17.323,91.568,0.110
115,1062.000,9.376,7.368,8.227,8.344,8.492,8.822,16.693,17.434,141.505,0.107
