Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,190.200,14.257,1.165,4.728,11.831,22.174,28.649,33.505,46.997,124.079,0.070
5,175.400,14.054,1.088,3.490,10.663,23.874,25.754,30.950,73.020,169.960,0.071
10,240.200,10.663,1.025,2.491,4.953,18.874,25.174,26.163,33.656,49.786,0.094
15,197.200,12.767,0.992,2.639,8.398,23.444,25.319,27.327,41.140,181.579,0.078
20,240.400,12.152,1.068,2.399,4.248,17.668,25.246,31.242,73.135,333.863,0.082
25,211.400,11.807,1.035,2.410,7.749,22.128,25.327,27.273,33.861,60.862,0.085
30,187.200,13.999,0.961,2.869,9.946,24.503,25.408,28.949,46.435,165.172,0.071
35,244.000,10.632,1.050,2.474,4.577,19.380,25.217,27.423,38.272,76.277,0.094
40,252.000,10.345,0.977,2.249,3.776,16.808,25.177,25.902,48.006,165.525,0.097
45,224.800,10.910,1.034,2.320,3.948,17.488,25.115,25.826,48.926,209.010,0.092
50,251.200,9.614,0.980,2.239,3.728,16.905,25.073,25.416,36.024,62.789,0.104
55,196.000,12.134,0.964,2.538,7.861,23.232,25.299,27.987,34.056,110.913,0.082
60,234.400,10.156,1.019,2.303,3.904,17.235,25.159,26.679,39.078,91.005,0.098
65,221.600,12.892,0.997,2.145,3.670,16.154,25.124,27.854,52.527,1009.389,0.078
70,245.400,10.582,1.038,2.308,4.232,19.702,25.196,26.856,41.704,74.435,0.094
75,228.000,11.435,1.020,2.260,4.909,22.573,25.270,26.537,40.521,166.369,0.087
80,186.400,13.036,1.055,2.772,9.083,23.608,25.246,27.123,41.768,187.360,0.077
85,227.200,10.805,1.004,2.296,4.154,20.934,25.203,26.855,39.643,59.516,0.093
90,216.000,12.375,1.031,2.496,7.865,22.931,25.294,26.207,41.762,230.647,0.081
95,273.000,9.383,0.966,2.248,4.035,15.333,25.030,25.480,35.095,189.494,0.107
100,135.000,15.659,1.083,3.352,15.117,24.806,25.784,31.764,85.538,166.729,0.064
105,225.600,10.010,1.028,2.420,4.138,16.781,25.002,25.809,40.731,182.423,0.100
110,188.000,13.676,1.073,2.643,11.296,24.497,25.493,28.851,49.800,108.819,0.073
115,169.800,16.293,1.011,3.148,15.749,24.824,25.943,30.772,150.032,183.783,0.061
