Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.200,30.270,2.262,13.814,24.942,38.815,51.859,70.349,131.537,131.537,0.033
5,14.600,28.789,4.627,15.236,24.729,33.165,49.220,77.281,173.405,173.405,0.035
10,21.000,17.547,1.038,8.841,16.527,24.293,30.240,33.656,42.305,49.781,0.057
15,22.600,21.603,0.594,11.578,18.030,28.206,34.429,40.788,90.903,92.662,0.046
20,18.000,18.858,0.805,8.232,16.113,25.022,33.033,51.256,85.925,85.925,0.053
25,18.000,19.245,1.599,12.833,17.181,25.738,33.424,37.500,50.028,50.028,0.052
30,18.000,24.534,0.648,13.851,21.157,27.274,34.689,39.500,178.955,178.955,0.041
35,24.800,18.309,0.639,11.654,16.792,24.439,31.656,33.322,55.487,58.676,0.055
40,24.200,19.385,0.850,10.130,17.523,24.210,31.743,33.302,46.075,157.974,0.052
45,22.600,16.527,1.133,7.457,15.948,24.613,32.958,33.756,42.208,56.775,0.061
50,20.400,16.079,0.625,7.459,14.751,23.102,29.502,33.031,62.051,65.548,0.062
55,17.400,21.373,0.620,12.798,18.829,25.231,33.615,38.741,179.306,179.306,0.047
60,22.000,19.129,0.536,8.805,16.972,25.406,33.929,37.857,47.104,53.515,0.052
65,18.400,18.639,0.632,8.756,15.001,24.663,32.921,38.494,181.445,181.445,0.054
70,26.200,21.133,1.037,11.676,20.938,29.179,33.973,41.938,61.340,66.662,0.047
75,21.800,20.269,0.659,9.375,17.004,25.163,33.577,39.107,57.211,163.297,0.049
80,19.400,19.739,0.550,11.535,18.263,27.911,34.218,38.070,39.988,39.988,0.051
85,18.600,18.057,0.764,8.605,15.781,25.407,33.359,41.045,58.878,58.878,0.055
90,18.400,22.890,0.841,9.617,17.607,25.435,33.745,41.553,232.658,232.658,0.044
95,26.600,17.759,1.653,10.006,17.232,24.066,30.898,33.099,33.811,34.830,0.056
100,12.400,19.003,1.183,9.203,15.911,24.702,30.006,36.576,158.743,158.743,0.053
105,23.800,21.726,0.606,12.350,17.337,25.257,33.519,41.079,120.721,121.682,0.046
110,15.600,19.059,0.647,10.573,19.294,25.388,31.075,33.606,70.361,70.361,0.052
115,17.400,19.414,0.616,10.817,20.163,25.704,33.305,37.081,46.953,46.953,0.052
