Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.000,5.804,1.304,4.827,5.586,6.507,8.527,9.199,10.552,10.552,0.172
5,15.400,4.878,0.629,4.496,4.901,5.478,6.258,6.668,7.878,7.878,0.205
10,19.400,4.786,0.688,4.369,5.216,5.818,6.374,6.644,6.905,6.905,0.209
15,19.200,5.096,0.656,4.580,5.304,5.827,6.428,6.685,7.875,7.875,0.196
20,21.200,4.905,0.520,4.391,5.134,5.646,6.319,6.559,8.634,8.869,0.204
25,23.200,5.384,0.976,4.816,5.360,5.962,6.761,7.237,8.481,8.978,0.186
30,16.800,5.128,0.514,4.711,5.295,5.926,6.429,6.554,7.040,7.040,0.195
35,26.600,4.995,0.618,4.481,5.157,6.033,6.603,7.136,7.332,7.393,0.200
40,20.000,5.089,0.634,4.655,5.234,6.024,6.440,6.747,7.192,7.192,0.197
45,21.000,5.421,0.802,4.826,5.497,6.090,6.412,6.933,8.301,9.580,0.184
50,21.200,5.104,0.553,4.606,5.189,5.898,6.338,6.608,7.505,7.923,0.196
55,18.800,4.961,0.660,4.550,5.113,5.737,6.344,6.660,8.520,8.520,0.202
60,19.000,5.183,0.642,4.754,5.483,5.965,6.579,7.187,7.845,7.845,0.193
65,19.000,5.193,0.548,4.701,5.328,5.921,6.205,6.578,6.937,6.937,0.193
70,24.600,4.788,0.601,4.445,5.037,5.736,6.442,6.653,6.983,7.653,0.209
75,20.000,4.946,0.568,4.528,5.211,5.835,6.405,6.785,7.906,7.906,0.202
80,19.400,5.063,0.624,4.635,5.129,5.795,6.236,6.860,7.717,7.717,0.197
85,18.400,5.262,0.570,4.818,5.456,6.006,6.479,6.728,7.404,7.404,0.190
90,18.600,4.861,0.575,4.621,5.072,5.814,6.357,6.632,7.732,7.732,0.206
95,27.200,5.119,0.591,4.734,5.502,6.181,6.632,7.108,7.719,8.016,0.195
100,12.600,5.388,2.095,4.697,5.401,6.076,6.795,6.886,10.138,10.138,0.186
105,24.200,5.197,0.564,4.684,5.186,6.078,6.528,6.747,7.435,7.922,0.192
110,15.000,5.045,0.597,4.866,5.297,5.941,6.636,6.792,7.434,7.434,0.198
115,14.800,5.065,0.542,4.792,5.265,5.854,6.425,6.804,7.363,7.363,0.197
